iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,17668.099609,3.111193,0.147830,45,0.178358,0.506671,-0.623710,0.000000,0.508050,0.121070,0.018530,0.082780,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,19758.529297,2.904474,0.131134,50,0.205586,0.535250,-0.510947,0.131848,0.637419,0.106862,0.016848,0.074113,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,18468.294922,2.733747,0.117500,60,0.232005,0.542449,-0.417311,0.244571,0.738171,0.097107,0.014765,0.064486,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,17547.916016,2.589483,0.105851,56,0.258964,0.585476,-0.332852,0.337208,0.825237,0.087672,0.014201,0.057588,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,16939.843750,2.468220,0.099186,64,0.284359,0.576096,-0.253443,0.413853,0.893729,0.081869,0.012990,0.054466,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,15703.385742,2.365206,0.089696,72,0.310508,0.572709,-0.187699,0.477962,0.958620,0.073499,0.013237,0.049680,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,14906.054688,2.277603,0.083663,74,0.334879,0.616789,-0.125235,0.530760,1.012753,0.067091,0.013481,0.048130,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,14133.398438,2.197113,0.078076,74,0.359249,0.612412,-0.071681,0.583796,1.056958,0.063661,0.012340,0.043484,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,14700.195312,2.129706,0.071297,88,0.381787,0.652898,-0.023299,0.624417,1.102046,0.056814,0.013646,0.040856,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,12724.739258,2.066332,0.065673,83,0.403893,0.663690,0.018184,0.666940,1.138392,0.053632,0.013844,0.035285,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,10336.132812,2.011389,0.063082,82,0.426538,0.689862,0.062773,0.700730,1.170315,0.050578,0.013516,0.035192,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,10931.054688,1.963938,0.057873,95,0.447620,0.655971,0.101359,0.728823,1.202961,0.044702,0.013857,0.034045,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,11693.750000,1.919814,0.057123,100,0.469132,0.719706,0.140007,0.756405,1.227057,0.043401,0.012979,0.034798,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,10681.965820,1.881333,0.053982,100,0.487195,0.691534,0.172177,0.780590,1.250840,0.040617,0.012618,0.033244,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,9913.867188,1.846578,0.049045,105,0.506928,0.702159,0.200196,0.802299,1.275260,0.036063,0.012909,0.030630,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,8712.239258,1.814987,0.045267,105,0.522780,0.730336,0.226430,0.822384,1.296507,0.032672,0.013395,0.028323,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,8872.656250,1.785803,0.042544,112,0.539818,0.747317,0.251769,0.841353,1.314397,0.030664,0.012877,0.026532,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,8304.492188,1.759603,0.040726,115,0.555939,0.741119,0.274401,0.859069,1.328867,0.030378,0.012323,0.024164,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,7217.513184,1.735747,0.038210,116,0.571413,0.705300,0.294511,0.875294,1.342965,0.029547,0.011968,0.021064,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,6910.481934,1.714986,0.036461,117,0.583275,0.797308,0.316940,0.887609,1.357789,0.027047,0.011572,0.021538,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,6946.289062,1.695925,0.034545,116,0.597886,0.802685,0.338575,0.898582,1.372706,0.023632,0.011194,0.022574,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,6667.057129,1.678365,0.031937,117,0.611420,0.797234,0.356992,0.909246,1.386744,0.020327,0.011039,0.022022,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,6191.666504,1.662718,0.030778,131,0.624144,0.831786,0.376505,0.918018,1.400048,0.016787,0.010659,0.023492,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,5941.471191,1.647538,0.028770,121,0.635521,0.823179,0.392101,0.927816,1.411583,0.014450,0.010763,0.022430,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,5399.023438,1.633767,0.028179,131,0.648676,0.813565,0.409183,0.936017,1.422898,0.011548,0.010209,0.023589,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,5156.640625,1.620121,0.026513,123,0.658651,0.834573,0.422639,0.945655,1.431191,0.011095,0.009613,0.022077,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,4908.789062,1.608501,0.024980,124,0.666631,0.857256,0.435104,0.953591,1.438976,0.010438,0.009381,0.020665,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,4644.335938,1.597717,0.023349,130,0.675689,0.868481,0.447373,0.960700,1.447225,0.008867,0.008748,0.019749,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,4469.140625,1.587778,0.020737,135,0.684801,0.858330,0.456366,0.968082,1.453273,0.009067,0.008640,0.016528,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,4222.070312,1.579033,0.021172,123,0.691325,0.865883,0.469151,0.973475,1.459842,0.008296,0.008210,0.017665,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,4019.466064,1.570384,0.020422,126,0.701030,0.875138,0.481015,0.978450,1.469571,0.004074,0.007812,0.018424,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,3617.578125,1.562777,0.022165,135,0.708416,0.861971,0.493967,0.982826,1.476321,0.002293,0.007258,0.020817,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,3677.213623,1.556113,0.024807,138,0.716181,0.891039,0.506737,0.986283,1.483595,-0.000213,0.006954,0.023812,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,3492.187500,1.549091,0.021644,138,0.719200,0.885054,0.512760,0.992090,1.486166,0.001609,0.006527,0.020573,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,3291.927002,1.543139,0.020323,142,0.728204,0.889801,0.520191,0.996223,1.490922,0.000972,0.006324,0.019290,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,3248.307373,1.537407,0.017636,130,0.729175,0.878604,0.525575,1.001000,1.492603,0.003127,0.005837,0.016346,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,3068.489502,1.532039,0.017872,143,0.736399,0.895176,0.533650,1.004866,1.495224,0.004153,0.005493,0.016492,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,3020.247314,1.527288,0.016393,147,0.742600,0.916524,0.539808,1.007775,1.501623,0.001403,0.005767,0.015281,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,2812.500000,1.522741,0.015808,141,0.747938,0.867652,0.546206,1.010862,1.505710,0.000641,0.005899,0.014652,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,2668.164062,1.518655,0.016825,147,0.752197,0.888895,0.554052,1.013220,1.510411,-0.000974,0.005697,0.015801,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,2623.372314,1.514561,0.015604,128,0.752251,0.921406,0.559298,1.016321,1.512879,-0.000558,0.005378,0.014638,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,2513.541748,1.510874,0.013870,136,0.758398,0.908068,0.563195,1.019025,1.516428,-0.001282,0.005687,0.012586,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
