iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,855.859375,3.243289,0.457865,10,0.000000,0.000000,-0.942150,0.000000,0.564440,0.243440,-0.273700,0.274710,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,31602.408203,3.283689,0.465568,12,0.000000,0.000000,-0.941479,-0.050279,0.559373,0.240162,-0.287836,0.276091,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,66124.539062,3.278185,0.435782,17,0.066156,0.126868,-0.904853,-0.086146,0.601172,0.228868,-0.240769,0.282057,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,61380.144531,3.100231,0.390318,29,0.133013,0.143212,-0.866869,0.061725,0.724338,0.212596,-0.225509,0.237269,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,57030.269531,2.947111,0.362966,47,0.199493,0.151392,-0.764982,0.137730,0.850016,0.188666,-0.203316,0.234121,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,53472.261719,2.810084,0.341138,52,0.268184,0.170155,-0.674655,0.216522,0.942128,0.173274,-0.186688,0.226933,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,49565.949219,2.688439,0.317381,63,0.344638,0.177348,-0.594039,0.286037,1.029146,0.155520,-0.168986,0.219061,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,45768.949219,2.580821,0.300056,78,0.396614,0.199553,-0.510667,0.343306,1.101907,0.139543,-0.153762,0.216607,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,42659.636719,2.484750,0.285125,76,0.432038,0.254122,-0.434886,0.397012,1.160535,0.126734,-0.140719,0.213149,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,39785.742188,2.396937,0.268384,98,0.462123,0.295475,-0.370916,0.451024,1.210972,0.115361,-0.129010,0.205129,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,36563.671875,2.317385,0.254590,96,0.489837,0.373823,-0.307950,0.498575,1.254708,0.104965,-0.118204,0.199564,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,34131.183594,2.244831,0.239500,104,0.516472,0.502880,-0.254383,0.545531,1.291163,0.096511,-0.108582,0.190410,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,32103.189453,2.181362,0.227907,103,0.537661,0.547591,-0.198093,0.581210,1.328453,0.085161,-0.098593,0.186999,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,29377.474609,2.122684,0.216154,120,0.552003,0.549332,-0.147940,0.616620,1.359652,0.075623,-0.089884,0.181452,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,27205.404297,2.068138,0.203366,109,0.567100,0.585847,-0.103374,0.651256,1.387933,0.066461,-0.081516,0.174057,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,25459.048828,2.018626,0.193124,106,0.582250,0.606659,-0.059978,0.682415,1.410632,0.059350,-0.074290,0.168094,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,22240.560547,1.972992,0.185559,120,0.595191,0.652593,-0.017024,0.710775,1.428994,0.053914,-0.068407,0.163847,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,22003.580078,1.931629,0.176399,116,0.605489,0.644415,0.020091,0.737811,1.444853,0.049197,-0.062604,0.157407,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,19551.431641,1.894313,0.166547,132,0.617027,0.642186,0.054426,0.761493,1.463303,0.041677,-0.056278,0.151109,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,17736.523438,1.859077,0.159614,119,0.632232,0.665492,0.088817,0.784333,1.475245,0.038079,-0.051434,0.146222,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,17569.271484,1.827478,0.151797,132,0.639349,0.710429,0.120199,0.804256,1.490228,0.031285,-0.046345,0.141123,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,16253.125000,1.797683,0.145634,126,0.652019,0.722538,0.150276,0.823990,1.499033,0.028570,-0.042736,0.136259,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,15391.796875,1.771395,0.139217,132,0.661832,0.733517,0.177834,0.841108,1.508048,0.024891,-0.039235,0.131234,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,14024.153320,1.747099,0.132174,129,0.669866,0.721840,0.202217,0.857923,1.513631,0.023646,-0.036052,0.124944,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,12938.215820,1.724912,0.127079,126,0.679355,0.760042,0.227611,0.872043,1.521554,0.019865,-0.033326,0.121011,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,12287.109375,1.704424,0.121405,121,0.687119,0.770277,0.250828,0.885236,1.529940,0.015385,-0.030054,0.116616,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,11312.174805,1.685584,0.118500,134,0.697417,0.786156,0.275196,0.896878,1.536099,0.012432,-0.027223,0.114659,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,10505.534180,1.668352,0.114306,131,0.704319,0.739442,0.296377,0.908206,1.540681,0.010325,-0.025241,0.111005,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,9774.414062,1.652864,0.110638,134,0.709926,0.729242,0.316703,0.918126,1.545335,0.007880,-0.023187,0.107893,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,9096.418945,1.638409,0.108014,131,0.717582,0.743107,0.336911,0.927233,1.549636,0.005602,-0.021091,0.105786,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,8489.518555,1.624762,0.102355,144,0.721734,0.782964,0.352413,0.937259,1.550962,0.005781,-0.019822,0.100251,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,8245.507812,1.612517,0.099036,137,0.727018,0.818227,0.369564,0.945082,1.555815,0.002755,-0.017521,0.097435,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,7628.385254,1.600761,0.095010,131,0.733542,0.800162,0.384778,0.953204,1.559022,0.000931,-0.015825,0.093678,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,6931.705566,1.589941,0.091078,136,0.737801,0.821563,0.399011,0.960912,1.560459,0.000548,-0.014452,0.089923,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,6543.424316,1.580097,0.089632,134,0.745350,0.762128,0.414925,0.967054,1.564239,-0.002131,-0.012934,0.088668,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,6080.143066,1.570557,0.083704,143,0.749178,0.807791,0.425348,0.974663,1.563993,-0.001219,-0.012414,0.082769,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,5922.135254,1.562277,0.078202,143,0.750580,0.810185,0.435279,0.981053,1.564362,-0.000963,-0.011201,0.077390,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,5446.289062,1.554426,0.072527,147,0.755540,0.836484,0.444370,0.987171,1.565127,-0.001064,-0.009991,0.071828,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,4857.291504,1.547232,0.068309,144,0.757211,0.818287,0.454248,0.992363,1.567002,-0.002278,-0.008889,0.067689,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,4962.500000,1.540927,0.063874,140,0.758559,0.852975,0.463169,0.996921,1.568509,-0.003389,-0.008139,0.063262,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,4563.150879,1.534711,0.061384,140,0.763628,0.827776,0.473523,1.001362,1.568389,-0.002966,-0.007361,0.060868,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,4371.549316,1.529171,0.057583,134,0.768426,0.845869,0.481775,1.005356,1.569836,-0.004109,-0.006942,0.057015,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,4162.890625,1.524159,0.053441,146,0.769019,0.896766,0.488984,1.008993,1.571595,-0.005571,-0.005914,0.052820,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,3822.721436,1.519214,0.049964,138,0.771499,0.889011,0.496389,1.012632,1.572720,-0.006531,-0.005385,0.049242,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,3658.593750,1.514674,0.046525,146,0.774034,0.883419,0.503369,1.016023,1.573299,-0.006956,-0.004662,0.045765,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,3471.744873,1.510545,0.045858,148,0.778293,0.864269,0.512432,1.018582,1.574763,-0.008288,-0.003999,0.044925,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,3372.135498,1.506789,0.041490,150,0.780665,0.897886,0.517597,1.021623,1.574492,-0.007927,-0.003807,0.040547,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,3158.658936,1.503317,0.038303,146,0.779102,0.889136,0.523561,1.024322,1.573760,-0.007208,-0.003634,0.037443,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,3022.200439,1.500097,0.036287,144,0.780558,0.909917,0.530425,1.026776,1.571987,-0.005461,-0.003664,0.035686,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,2820.442627,1.496735,0.033797,145,0.782499,0.874238,0.536194,1.029346,1.572011,-0.005392,-0.003257,0.033204,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,2744.140625,1.493993,0.029028,147,0.785841,0.916833,0.539268,1.031739,1.571630,-0.004970,-0.003083,0.028432,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,2764.062500,1.491428,0.025813,140,0.787028,0.923081,0.543415,1.033741,1.571779,-0.005125,-0.002624,0.025162,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,2557.031250,1.489249,0.022701,140,0.788753,0.902111,0.547440,1.035420,1.571569,-0.004933,-0.002135,0.022055,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,2472.330811,1.487325,0.021710,150,0.787081,0.886027,0.552667,1.036439,1.573404,-0.006765,-0.001413,0.020581,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,2439.778564,1.485043,0.019889,149,0.787782,0.931404,0.557516,1.038222,1.572495,-0.005940,-0.001200,0.018944,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,2237.760498,1.483099,0.017823,138,0.795385,0.930954,0.561899,1.039781,1.571225,-0.004633,-0.000773,0.017193,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,2171.354248,1.481636,0.016471,146,0.791341,0.936121,0.566692,1.040824,1.569864,-0.003417,-0.001092,0.016076,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,2125.000000,1.479743,0.012034,146,0.793012,0.916609,0.567826,1.042608,1.569826,-0.003377,-0.000576,0.011536,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,2106.380127,1.478298,0.009084,142,0.798081,0.920812,0.570210,1.043829,1.569429,-0.003039,-0.000304,0.008555,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,1857.552124,1.476837,0.010810,143,0.795169,0.899796,0.576497,1.044373,1.570854,-0.004595,-0.000113,0.009784,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,1904.687500,1.475511,0.008023,146,0.793444,0.855701,0.579082,1.045625,1.569134,-0.002909,-0.000274,0.007472,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,1900.065063,1.474426,0.006908,148,0.795924,0.923541,0.582532,1.046346,1.568952,-0.002822,-0.000339,0.006296,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,1916.015625,1.473363,0.005342,150,0.799644,0.936667,0.585816,1.047255,1.567316,-0.001187,-0.000160,0.005206,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,1743.554688,1.472380,0.004334,149,0.800615,0.936380,0.588699,1.047845,1.567980,-0.001913,0.000072,0.003888,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,1782.747437,1.471304,0.003662,141,0.800830,0.936168,0.592279,1.048637,1.567223,-0.001229,-0.000141,0.003447,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,1683.268188,1.470052,0.001489,146,0.801154,0.899534,0.594173,1.049917,1.565528,0.000519,-0.000066,0.001394,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,1683.268188,1.469487,0.002321,152,0.800237,0.926828,0.598624,1.050016,1.565546,0.000355,-0.000262,0.002278,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,1658.593750,1.468879,0.003650,150,0.799051,0.906754,0.602835,1.049933,1.567651,-0.001893,0.000019,0.003121,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,1610.872437,1.468232,0.002170,147,0.802987,0.906240,0.604350,1.050462,1.567430,-0.001753,0.000105,0.001275,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,1478.515625,1.467494,0.003703,143,0.803418,0.926458,0.607426,1.050705,1.569013,-0.003459,0.000422,0.001252,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,1457.942749,1.466851,0.002055,144,0.804065,0.924971,0.609849,1.051325,1.567380,-0.001933,0.000304,0.000626,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,1467.643188,1.466244,0.001851,149,0.804874,0.910851,0.611417,1.051828,1.567070,-0.001693,0.000329,-0.000672,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,1449.674438,1.465646,0.002294,153,0.804982,0.897173,0.612683,1.052459,1.565916,-0.000518,0.000362,-0.002206,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,1455.078125,1.464920,0.003558,141,0.804281,0.940117,0.614098,1.053089,1.565689,-0.000407,0.000529,-0.003495,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,1432.617188,1.464801,0.004734,142,0.805845,0.922496,0.615514,1.052958,1.566631,-0.001428,0.000658,-0.004466,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,1440.234375,1.464424,0.005384,140,0.804335,0.897282,0.617144,1.053201,1.566541,-0.001435,0.000743,-0.005136,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,1367.903687,1.463957,0.005460,144,0.805090,0.934363,0.619309,1.053504,1.566320,-0.001343,0.000997,-0.005197,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,1346.093750,1.463610,0.006406,143,0.805791,0.910167,0.620478,1.053805,1.565889,-0.000986,0.000994,-0.006251,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,1376.432251,1.463286,0.006474,145,0.804928,0.898719,0.622380,1.054092,1.564879,-0.000067,0.000724,-0.006433,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,1331.380249,1.462985,0.005889,153,0.806977,0.869545,0.624887,1.054158,1.565031,-0.000282,0.000495,-0.005861,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,1360.937500,1.462526,0.004991,151,0.806653,0.892863,0.627626,1.054481,1.564310,0.000428,0.000781,-0.004911,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,1309.179688,1.462122,0.004775,147,0.807624,0.854551,0.629687,1.054791,1.563734,0.000975,0.000670,-0.004626,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,1309.179688,1.461884,0.006130,150,0.809619,0.919354,0.630016,1.054798,1.565339,-0.000732,0.000919,-0.006016,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,1271.093750,1.461602,0.007319,149,0.805737,0.929321,0.630678,1.054885,1.566460,-0.001920,0.000923,-0.007002,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,1263.606812,1.461367,0.006693,145,0.811560,0.918748,0.632981,1.054885,1.566852,-0.002429,0.000702,-0.006197,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,1263.606812,1.461299,0.004898,140,0.806707,0.923764,0.636125,1.054760,1.566394,-0.002006,0.000768,-0.004402,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,1214.322876,1.460271,0.007647,143,0.807354,0.894029,0.634602,1.056116,1.564865,-0.000368,0.000815,-0.007595,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,1200.976562,1.460384,0.006950,141,0.813123,0.920594,0.637181,1.055505,1.567173,-0.002848,0.001002,-0.006260,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,1139.843750,1.460613,0.009208,134,0.807570,0.896249,0.637756,1.054869,1.570034,-0.005969,0.001083,-0.006926,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,1223.437500,1.460404,0.010225,140,0.806761,0.868583,0.640155,1.054613,1.572315,-0.008423,0.001159,-0.005680,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,1219.921875,1.460223,0.008924,141,0.811775,0.893455,0.641430,1.054895,1.570735,-0.006865,0.000996,-0.005615,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,1167.838501,1.460082,0.008610,138,0.808540,0.899071,0.642953,1.054937,1.570626,-0.006825,0.001018,-0.005150,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,1192.968750,1.460042,0.008167,138,0.804982,0.886337,0.643296,1.055099,1.569447,-0.005641,0.001071,-0.005809,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,1192.968750,1.460171,0.008624,143,0.806114,0.877024,0.644986,1.054694,1.570661,-0.006914,0.000968,-0.005063,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
