iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,6886.197754,2.969520,0.441559,38,0.122661,0.311630,-0.294940,0.000000,0.535030,0.065570,-0.270310,-0.342940,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,5325.520996,2.764119,0.397477,38,0.144066,0.319756,-0.177003,0.133689,0.662989,0.075193,-0.234471,-0.312021,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,5904.752441,2.597412,0.364531,42,0.166550,0.335732,-0.095413,0.244770,0.777496,0.077046,-0.203174,-0.292689,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,5485.937500,2.460886,0.335429,49,0.190273,0.348984,-0.020882,0.333609,0.873387,0.075837,-0.178492,-0.273682,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,5165.299316,2.343899,0.311916,56,0.213512,0.364754,0.043386,0.413849,0.948420,0.076993,-0.158388,-0.257443,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,4888.476562,2.244705,0.291645,60,0.238206,0.368380,0.098190,0.481863,1.014496,0.075751,-0.141367,-0.243585,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,4488.020996,2.161122,0.273598,65,0.262522,0.381422,0.147355,0.540218,1.066974,0.076161,-0.127097,-0.230003,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,3938.802002,2.086595,0.260146,66,0.287378,0.380328,0.186356,0.595042,1.111786,0.077246,-0.114043,-0.220688,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,3649.869873,2.024348,0.241347,75,0.311695,0.390231,0.229441,0.635778,1.156974,0.073313,-0.102406,-0.205880,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,3292.252686,1.969334,0.229522,76,0.335310,0.388333,0.260345,0.675193,1.194488,0.070531,-0.092902,-0.197673,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,3107.877686,1.919675,0.219472,78,0.360058,0.397203,0.291787,0.713096,1.218806,0.074037,-0.085749,-0.187972,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,2946.028564,1.878505,0.210610,90,0.380655,0.395096,0.314568,0.743379,1.246550,0.072308,-0.077709,-0.181904,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2896.744873,1.841887,0.200789,87,0.401790,0.406944,0.338217,0.769542,1.271986,0.069855,-0.071472,-0.174150,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,2780.468750,1.807600,0.193546,88,0.424974,0.412230,0.358925,0.795664,1.292055,0.069851,-0.066010,-0.167998,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,2524.088623,1.777563,0.185756,95,0.444385,0.418904,0.377844,0.818045,1.311525,0.068783,-0.060302,-0.161672,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2452.604248,1.751193,0.179417,98,0.462069,0.434853,0.392697,0.837611,1.331104,0.065741,-0.055055,-0.157599,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2324.479248,1.726368,0.173862,107,0.480563,0.436868,0.408265,0.856910,1.345258,0.065924,-0.050911,-0.152611,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,2208.528564,1.704928,0.169310,105,0.499865,0.441385,0.420255,0.873437,1.359690,0.064691,-0.046303,-0.149455,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,2138.867188,1.684382,0.165351,108,0.516472,0.438456,0.431961,0.889839,1.371352,0.064873,-0.042383,-0.146069,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,2020.442749,1.665959,0.161307,106,0.532323,0.461278,0.444993,0.904779,1.378972,0.067513,-0.039631,-0.141037,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1915.039062,1.649814,0.157501,112,0.546827,0.463587,0.455985,0.917447,1.388105,0.067827,-0.037296,-0.137168,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1828.450562,1.635005,0.151766,121,0.562355,0.488573,0.467433,0.928312,1.399009,0.065947,-0.034496,-0.132265,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1762.109375,1.621813,0.146820,115,0.575511,0.474305,0.477625,0.938126,1.408476,0.064426,-0.032096,-0.127965,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1768.164062,1.610028,0.141748,116,0.587480,0.506802,0.486950,0.946709,1.417912,0.062393,-0.029483,-0.123816,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1649.609375,1.598479,0.136202,114,0.601175,0.529670,0.496768,0.955083,1.427135,0.060048,-0.027501,-0.119117,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,1542.578125,1.588646,0.130198,116,0.613954,0.546842,0.506172,0.961870,1.436154,0.057207,-0.025318,-0.114183,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,1541.276001,1.578784,0.126955,119,0.625977,0.504493,0.513545,0.969650,1.442305,0.056589,-0.024090,-0.111063,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,1561.393188,1.570687,0.125067,124,0.636221,0.509891,0.516161,0.975618,1.452280,0.052014,-0.021479,-0.111692,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,1516.601562,1.562571,0.121545,120,0.643986,0.559560,0.522882,0.981893,1.457769,0.051202,-0.019851,-0.108432,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,1440.234375,1.555049,0.113355,127,0.656333,0.590918,0.534465,0.986636,1.464603,0.048642,-0.019186,-0.100574,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
