iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,16736.458984,2.860237,0.221095,47,0.183588,0.564712,-0.604870,0.000000,1.441320,0.198190,-0.097720,-0.007370,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,18018.814453,2.691100,0.199232,47,0.209037,0.588699,-0.485150,0.122050,1.501443,0.179667,-0.085920,-0.005568,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,18727.343750,2.547536,0.181965,58,0.234054,0.634735,-0.381025,0.226725,1.542781,0.165357,-0.075855,-0.003793,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,17682.943359,2.424134,0.170858,67,0.259072,0.629047,-0.296402,0.321104,1.565933,0.156434,-0.068438,-0.006093,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,16299.674805,2.319539,0.158846,64,0.284520,0.662631,-0.223887,0.401116,1.587237,0.146361,-0.061073,-0.008974,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,15336.262695,2.229037,0.146382,69,0.309538,0.648584,-0.150620,0.466098,1.606018,0.135654,-0.054667,-0.006115,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,12189.583008,2.150494,0.137591,74,0.334771,0.653083,-0.087361,0.523741,1.616388,0.128016,-0.050213,-0.004673,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,13266.406250,2.082856,0.126993,77,0.358549,0.722470,-0.033231,0.573858,1.628290,0.118861,-0.044482,-0.004559,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,12480.989258,2.021704,0.117894,84,0.381895,0.747312,0.015642,0.619785,1.636879,0.111207,-0.038850,-0.004762,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,11296.028320,1.967970,0.106949,91,0.403408,0.757299,0.061740,0.659190,1.646945,0.101331,-0.034015,-0.003616,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,10282.551758,1.920657,0.102056,87,0.426053,0.787933,0.104228,0.694075,1.647351,0.097281,-0.030788,-0.001949,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,9633.593750,1.879069,0.093833,101,0.445732,0.757339,0.140563,0.725196,1.652246,0.089836,-0.027021,-0.002003,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,8883.333008,1.841194,0.087692,97,0.465197,0.794427,0.171071,0.754819,1.654187,0.084161,-0.024241,-0.004383,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
