iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,5414.453125,2.720239,0.237900,37,0.144498,0.674647,-0.316300,0.000000,1.637290,0.119740,0.017650,-0.204810,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,6152.343750,2.541319,0.221254,47,0.171834,0.688671,-0.185960,0.139756,1.642632,0.115511,0.016163,-0.188014,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,6670.442871,2.397662,0.210554,54,0.199331,0.663415,-0.090478,0.256935,1.644950,0.111700,0.014413,-0.177900,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,5118.554688,2.281873,0.200045,57,0.226398,0.678159,-0.010165,0.351006,1.645507,0.108581,0.013652,-0.167456,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,4615.429688,2.184926,0.188540,68,0.253572,0.714509,0.054074,0.430981,1.656461,0.098984,0.013540,-0.159894,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,5263.085938,2.104851,0.178093,70,0.278320,0.719548,0.107877,0.497282,1.665173,0.089834,0.013848,-0.153152,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,3833.528564,2.032578,0.177462,69,0.305225,0.729623,0.150007,0.560396,1.653462,0.093010,0.012789,-0.150593,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,4280.208496,1.975806,0.168356,79,0.331320,0.763926,0.193448,0.606660,1.653440,0.088749,0.012662,-0.142502,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,3789.192627,1.926569,0.159458,72,0.353912,0.731172,0.231613,0.646956,1.654241,0.083728,0.012486,-0.135131,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,3652.994873,1.881050,0.156280,84,0.376719,0.748886,0.261343,0.686388,1.648147,0.083474,0.011866,-0.131586,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
