iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
29,2168.945312,1.563071,0.093984,130,0.670836,0.596936,0.547449,0.981691,1.438708,0.006218,-0.010441,-0.093195,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,2132.356689,1.555323,0.091989,142,0.682321,0.592294,0.552099,0.987810,1.444802,0.006954,-0.009933,-0.091187,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,2159.114502,1.548416,0.091546,136,0.685663,0.658072,0.554992,0.993692,1.449000,0.009118,-0.009382,-0.090606,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,1962.955688,1.542290,0.087783,135,0.697471,0.609983,0.560957,0.997942,1.455481,0.008643,-0.009064,-0.086885,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,1951.757812,1.536299,0.085550,138,0.704211,0.581893,0.565295,1.002581,1.460460,0.009329,-0.008549,-0.084609,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,1909.440063,1.530962,0.081830,139,0.709710,0.613320,0.570781,1.006243,1.466423,0.008735,-0.007969,-0.080972,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,1833.984375,1.526289,0.079155,134,0.714509,0.635061,0.575475,1.009987,1.469002,0.011038,-0.007671,-0.078006,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,1750.911499,1.521779,0.076710,140,0.721842,0.695099,0.579370,1.013152,1.474359,0.010370,-0.007456,-0.075639,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,1788.736938,1.517595,0.074174,141,0.726856,0.661154,0.583530,1.016297,1.477958,0.011113,-0.007604,-0.072942,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,1685.416626,1.513519,0.071517,133,0.734027,0.690673,0.587739,1.019367,1.481413,0.011793,-0.007456,-0.070143,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,1722.395874,1.509963,0.067661,135,0.736184,0.727317,0.592567,1.021455,1.487117,0.009962,-0.007233,-0.066531,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,1700.065063,1.506528,0.063953,130,0.741683,0.671215,0.597376,1.023711,1.491345,0.009368,-0.007093,-0.062865,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,1590.885376,1.503626,0.060121,134,0.747938,0.706859,0.601969,1.025398,1.495978,0.008181,-0.006730,-0.059180,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,1590.885376,1.500707,0.059487,135,0.750526,0.773670,0.603273,1.027564,1.499948,0.007478,-0.005957,-0.058714,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,1620.052124,1.497936,0.056548,139,0.752952,0.713341,0.607091,1.029407,1.503531,0.006887,-0.005707,-0.055836,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,1552.864624,1.495648,0.052151,137,0.755971,0.751375,0.612244,1.030783,1.506304,0.006928,-0.005451,-0.051401,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,1414.973999,1.493769,0.049020,139,0.759152,0.793834,0.615701,1.031607,1.510980,0.004869,-0.005064,-0.048514,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,1520.898438,1.491488,0.045969,137,0.760446,0.790297,0.619495,1.033243,1.513086,0.005259,-0.005122,-0.045379,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,1440.104126,1.489459,0.044296,140,0.766054,0.731249,0.621642,1.034590,1.516366,0.004295,-0.004939,-0.043810,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,1411.914062,1.487468,0.041737,143,0.768804,0.750115,0.624457,1.035601,1.521234,0.001647,-0.004373,-0.041475,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,1411.914062,1.485566,0.040135,140,0.771823,0.797930,0.626525,1.037109,1.522821,0.002202,-0.004125,-0.039861,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,1422.851562,1.483880,0.040276,144,0.773710,0.825353,0.626832,1.038370,1.525577,0.001413,-0.003787,-0.040073,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,1368.489624,1.482626,0.038405,142,0.775112,0.838534,0.629214,1.039131,1.527618,0.001155,-0.004061,-0.038173,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,1410.026001,1.481329,0.036428,140,0.780180,0.865535,0.631549,1.039917,1.529853,0.000717,-0.003958,-0.036206,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,1340.950562,1.480039,0.035302,133,0.782714,0.855931,0.633000,1.040930,1.531042,0.001181,-0.003799,-0.035077,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,1303.580688,1.478778,0.036103,138,0.780288,0.786402,0.632883,1.042470,1.529379,0.004525,-0.003719,-0.035625,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,1299.609375,1.477622,0.036745,138,0.783577,0.810813,0.632584,1.043497,1.530501,0.004938,-0.003583,-0.036235,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,1298.177124,1.476230,0.035054,136,0.785194,0.801600,0.634609,1.044577,1.531638,0.005285,-0.003607,-0.034465,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,1280.078125,1.475817,0.030706,144,0.785140,0.831445,0.638754,1.044042,1.535887,0.002239,-0.003185,-0.030458,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,1265.885376,1.474478,0.029992,141,0.786219,0.844592,0.639722,1.045314,1.535960,0.003541,-0.002828,-0.029648,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,1274.804688,1.473485,0.028779,140,0.787890,0.834789,0.641056,1.045913,1.538058,0.002661,-0.002832,-0.028515,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,1265.885376,1.472678,0.026321,141,0.787836,0.847304,0.643637,1.046380,1.539153,0.002675,-0.002818,-0.026032,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,1280.078125,1.471821,0.025312,150,0.789723,0.856839,0.644741,1.046906,1.540968,0.001941,-0.002669,-0.025096,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,1206.445312,1.471351,0.021541,146,0.791826,0.903692,0.648492,1.046769,1.543391,0.000512,-0.002879,-0.021341,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,1171.223999,1.470463,0.021219,140,0.793875,0.895539,0.649105,1.047655,1.543178,0.001755,-0.003000,-0.020933,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,1178.645874,1.469658,0.020232,146,0.796193,0.913051,0.650205,1.048213,1.544453,0.001436,-0.002916,-0.019969,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,1186.718750,1.468923,0.018946,142,0.795762,0.916291,0.651490,1.048718,1.545522,0.001314,-0.002578,-0.018724,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,1167.708374,1.467936,0.019668,141,0.797272,0.873663,0.650987,1.049820,1.545029,0.002687,-0.002435,-0.019330,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,1200.976562,1.466796,0.018901,142,0.797649,0.779725,0.651992,1.050955,1.544683,0.003954,-0.002156,-0.018357,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,1144.921875,1.466402,0.015251,146,0.799914,0.784388,0.655584,1.050962,1.545768,0.003525,-0.002128,-0.014685,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,1153.320312,1.465585,0.014368,144,0.800669,0.790561,0.656337,1.051530,1.547262,0.002744,-0.002105,-0.013946,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,1112.500000,1.465234,0.013378,149,0.800507,0.795139,0.657113,1.051635,1.548701,0.001923,-0.001751,-0.013122,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,1112.500000,1.464949,0.012690,147,0.800561,0.797937,0.657795,1.051790,1.549346,0.001907,-0.001604,-0.012443,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,1097.460938,1.464628,0.011861,142,0.802016,0.796674,0.658747,1.052019,1.549604,0.002202,-0.001641,-0.011539,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,1114.908813,1.464152,0.013044,135,0.802232,0.794521,0.657911,1.052568,1.549501,0.002903,-0.002000,-0.012558,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,1149.088501,1.463994,0.010683,143,0.805359,0.803680,0.660080,1.052337,1.551338,0.001499,-0.002060,-0.010375,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,1137.109375,1.463655,0.012113,144,0.805467,0.802849,0.658556,1.052653,1.552236,0.001049,-0.001874,-0.011921,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,1133.854126,1.463539,0.011023,141,0.804227,0.801702,0.659647,1.052678,1.552409,0.001324,-0.001931,-0.010772,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,1126.302124,1.463111,0.010949,148,0.803742,0.857696,0.659898,1.053165,1.551900,0.002399,-0.001725,-0.010543,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,1137.109375,1.463011,0.008798,136,0.804065,0.854180,0.662234,1.052356,1.557584,-0.003065,-0.001535,-0.008103,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,1126.302124,1.462893,0.008846,143,0.803634,0.847017,0.662432,1.052340,1.558503,-0.003636,-0.001552,-0.007913,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,1123.307251,1.462631,0.009897,140,0.804605,0.840987,0.662137,1.052350,1.560584,-0.005355,-0.001233,-0.008232,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,1073.111938,1.462174,0.010135,148,0.803742,0.857651,0.660723,1.053193,1.558344,-0.002632,-0.001292,-0.009702,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,1046.093750,1.461839,0.010649,141,0.803904,0.855850,0.660335,1.053443,1.559195,-0.003159,-0.001142,-0.010106,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,1125.260376,1.461769,0.010082,141,0.805359,0.852779,0.662710,1.052909,1.562714,-0.006458,-0.001237,-0.007642,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,1075.195312,1.461772,0.010278,143,0.807732,0.864898,0.663415,1.052695,1.564015,-0.007488,-0.001257,-0.006928,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,1094.010376,1.461728,0.009224,146,0.808055,0.863683,0.663804,1.052826,1.563165,-0.006382,-0.001421,-0.006507,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,1075.195312,1.461586,0.009299,143,0.808379,0.865775,0.664045,1.052875,1.563790,-0.006787,-0.001235,-0.006235,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,1125.260376,1.461550,0.008628,141,0.807840,0.867036,0.664689,1.052878,1.563752,-0.006486,-0.001179,-0.005566,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,1075.195312,1.461565,0.008643,142,0.807624,0.866551,0.666220,1.052625,1.564912,-0.007518,-0.001447,-0.004011,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,1125.260376,1.461497,0.009680,147,0.807570,0.865722,0.665082,1.052661,1.565677,-0.008104,-0.001275,-0.005139,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,1114.322876,1.461565,0.010397,144,0.807570,0.864449,0.664813,1.052498,1.566553,-0.008805,-0.001222,-0.005393,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,1139.192749,1.461211,0.010577,145,0.807408,0.864720,0.664409,1.052858,1.566720,-0.008743,-0.001092,-0.005852,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,1139.192749,1.461084,0.010468,142,0.807031,0.865177,0.663882,1.053061,1.566375,-0.008219,-0.000981,-0.006407,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,1139.192749,1.461188,0.010575,144,0.807624,0.866624,0.664711,1.052802,1.567205,-0.008961,-0.000727,-0.005568,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
94,1139.192749,1.460941,0.009340,145,0.807300,0.864455,0.663516,1.053414,1.564915,-0.006395,-0.000587,-0.006782,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
95,1139.192749,1.460899,0.008965,142,0.807354,0.859674,0.662446,1.053766,1.562998,-0.004185,-0.000601,-0.007906,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
96,1114.322876,1.460670,0.009408,142,0.808325,0.857893,0.662072,1.053966,1.563422,-0.004440,-0.000317,-0.008288,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
97,1114.322876,1.460815,0.008546,144,0.807139,0.853771,0.663883,1.053548,1.564682,-0.005609,-0.000449,-0.006431,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
98,1114.322876,1.460652,0.009127,144,0.807031,0.850374,0.662182,1.054010,1.563170,-0.003839,-0.000595,-0.008259,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
99,1114.322876,1.460474,0.008510,147,0.808055,0.847313,0.662752,1.054178,1.563001,-0.003524,-0.000677,-0.007716,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
