iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
13,5457.747559,1.814201,0.074412,103,0.508762,0.748834,0.436053,0.763962,1.326993,-0.067345,0.031042,-0.006186,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,5187.304688,1.785076,0.071466,118,0.527363,0.723840,0.450904,0.787906,1.342851,-0.065110,0.028802,-0.006203,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,4938.671875,1.759736,0.068785,105,0.542999,0.795516,0.466163,0.808205,1.357652,-0.063402,0.026237,-0.004820,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,4853.385254,1.736882,0.067246,115,0.559659,0.801393,0.483715,0.825636,1.372698,-0.062725,0.024238,-0.000453,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,4649.609375,1.715568,0.062876,116,0.574217,0.776915,0.499085,0.843056,1.382916,-0.058980,0.021611,0.002768,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,4350.130371,1.696330,0.062792,118,0.589368,0.791321,0.513412,0.857751,1.397043,-0.059169,0.020108,0.006128,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,4168.164062,1.678240,0.059098,116,0.602901,0.823738,0.522026,0.873280,1.406053,-0.055792,0.018781,0.005210,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,3996.028564,1.661726,0.057045,118,0.616865,0.809846,0.531961,0.886835,1.416098,-0.053949,0.017530,0.006028,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,3729.166748,1.647040,0.054783,128,0.627487,0.837526,0.542329,0.898802,1.424767,-0.051744,0.016171,0.007888,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,3547.330811,1.632836,0.050488,126,0.638486,0.832548,0.546007,0.911639,1.431175,-0.047798,0.015670,0.004343,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,3634.960938,1.619813,0.049302,140,0.650456,0.875199,0.553450,0.922290,1.440171,-0.046840,0.014710,0.004511,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,3351.627686,1.608178,0.048079,121,0.659622,0.875076,0.562577,0.931562,1.448154,-0.045629,0.013582,0.006714,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,3279.882812,1.597407,0.046744,128,0.669165,0.873183,0.568202,0.940477,1.455812,-0.044590,0.012630,0.006103,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,3131.250000,1.587420,0.044923,125,0.680164,0.878752,0.572954,0.948939,1.462309,-0.042971,0.012087,0.005047,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,2962.565186,1.578708,0.043657,129,0.690085,0.892898,0.580221,0.955902,1.468480,-0.041658,0.011237,0.006656,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,2981.315186,1.570423,0.041947,134,0.698280,0.898884,0.585297,0.962816,1.474016,-0.040081,0.010502,0.006546,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,2805.143311,1.562774,0.038701,141,0.702000,0.884557,0.588480,0.969617,1.477785,-0.037121,0.009808,0.004861,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,2766.927002,1.554993,0.035229,135,0.711490,0.875608,0.593503,0.976536,1.480614,-0.033607,0.009194,0.005208,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,2657.096436,1.548134,0.032391,131,0.717582,0.896506,0.597680,0.982539,1.483862,-0.030888,0.008372,0.004997,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,2597.591064,1.541975,0.033426,140,0.723891,0.897190,0.604031,0.987063,1.490384,-0.031612,0.008037,0.007309,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,2424.348877,1.536303,0.031486,143,0.730792,0.889668,0.606820,0.991942,1.494091,-0.030004,0.007171,0.006301,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,2498.307373,1.531033,0.030829,130,0.734458,0.890956,0.609683,0.996270,1.498663,-0.029497,0.007015,0.005581,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,2317.838623,1.525865,0.030432,141,0.740389,0.884518,0.613841,1.000432,1.502978,-0.029007,0.006675,0.006337,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,2246.744873,1.521121,0.029196,136,0.746428,0.927491,0.618362,1.004371,1.505919,-0.027406,0.006512,0.007677,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,2195.052002,1.517081,0.029750,146,0.747722,0.903161,0.620775,1.007446,1.511007,-0.028218,0.006209,0.007088,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,2105.143311,1.513291,0.030369,148,0.753976,0.891628,0.620866,1.010464,1.516218,-0.029275,0.006636,0.004602,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,2080.403564,1.509673,0.028065,144,0.752844,0.881080,0.619474,1.013966,1.518093,-0.027316,0.006414,0.000541,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,2035.221313,1.506430,0.027552,143,0.762280,0.906952,0.623806,1.016414,1.521134,-0.026804,0.005928,0.002351,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,1951.953125,1.503244,0.026212,137,0.766162,0.918316,0.625770,1.019158,1.523248,-0.025454,0.005944,0.001953,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,1892.187500,1.500083,0.024712,150,0.767024,0.896868,0.624749,1.022182,1.525027,-0.023930,0.006016,-0.001361,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,1891.341187,1.497458,0.023044,145,0.772578,0.926369,0.628635,1.024296,1.526509,-0.022354,0.005586,0.000322,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,1881.119751,1.495155,0.022012,142,0.771068,0.885524,0.633390,1.025994,1.528199,-0.021178,0.005182,0.003028,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,1755.468750,1.493053,0.022699,149,0.776729,0.902685,0.638650,1.027295,1.531028,-0.021305,0.004524,0.006392,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,1787.760376,1.490504,0.019816,150,0.781097,0.920261,0.639282,1.029832,1.531026,-0.018746,0.003892,0.005109,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,1783.007812,1.488261,0.016740,139,0.778778,0.928862,0.639427,1.032128,1.530804,-0.015969,0.003625,0.003478,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,1697.070312,1.486455,0.015794,142,0.781420,0.922141,0.637503,1.033848,1.532530,-0.015323,0.003826,-0.000151,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,1670.442749,1.484553,0.016235,142,0.787675,0.918146,0.638721,1.035272,1.535320,-0.015836,0.003539,-0.000537,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,1640.950562,1.482608,0.013988,143,0.787189,0.905776,0.639120,1.037238,1.535149,-0.013495,0.003244,-0.001742,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,1620.963501,1.481290,0.012446,146,0.785302,0.935735,0.643763,1.038150,1.535688,-0.012085,0.002581,0.001483,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,1500.716187,1.479697,0.012257,146,0.789669,0.891487,0.643991,1.039466,1.537618,-0.012046,0.002249,0.000261,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,1523.307251,1.478260,0.010189,139,0.789939,0.932670,0.643822,1.040973,1.537353,-0.009930,0.001927,-0.001227,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,1520.052124,1.477000,0.009928,135,0.788052,0.909859,0.645465,1.041900,1.538941,-0.009771,0.001567,-0.000807,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,1488.020874,1.475553,0.009497,141,0.792905,0.884435,0.647182,1.043052,1.540264,-0.009381,0.001469,-0.000213,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,1485.937500,1.474684,0.009053,140,0.795708,0.919459,0.646389,1.043870,1.541087,-0.008664,0.001512,-0.002146,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,1453.710938,1.473703,0.009181,148,0.797487,0.936334,0.646622,1.044648,1.542483,-0.008572,0.001452,-0.002947,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,1466.406250,1.472888,0.009320,137,0.792258,0.922133,0.647682,1.045175,1.544051,-0.008754,0.001448,-0.002852,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,1378.515625,1.472027,0.009120,141,0.797811,0.915976,0.647761,1.045927,1.544858,-0.008227,0.001272,-0.003724,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,1394.010376,1.471043,0.008167,144,0.801477,0.934492,0.648418,1.046864,1.544951,-0.007018,0.001307,-0.003967,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,1365.885376,1.470395,0.007050,147,0.799267,0.928232,0.649366,1.047462,1.544894,-0.005780,0.001109,-0.003882,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,1378.515625,1.469952,0.007718,148,0.796733,0.919379,0.650391,1.047566,1.546848,-0.006712,0.001164,-0.003627,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,1347.721313,1.469279,0.008531,144,0.797056,0.888245,0.651001,1.047926,1.548850,-0.007559,0.001258,-0.003748,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,1347.721313,1.468741,0.008143,146,0.800183,0.926854,0.653242,1.048151,1.550063,-0.007781,0.000698,-0.002297,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,1347.721313,1.468174,0.008957,144,0.800669,0.933820,0.656185,1.048245,1.552159,-0.008942,0.000513,0.000102,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,1307.942749,1.467670,0.008900,136,0.800884,0.918274,0.655678,1.048673,1.553002,-0.008816,0.000638,-0.001040,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,1307.942749,1.466911,0.006987,143,0.803364,0.933478,0.652522,1.050047,1.550091,-0.004866,0.000304,-0.005005,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,1300.716187,1.466152,0.006820,147,0.802879,0.867517,0.652635,1.050812,1.550064,-0.003875,-0.000137,-0.005610,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,1300.716187,1.465493,0.007745,151,0.801154,0.890084,0.651606,1.051616,1.549569,-0.002536,-0.000082,-0.007317,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,1287.825562,1.464993,0.007738,142,0.798674,0.907532,0.651823,1.052381,1.547598,0.000273,-0.000447,-0.007720,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,1277.539062,1.464412,0.007762,147,0.803688,0.912858,0.652400,1.052757,1.548846,-0.000212,-0.000545,-0.007740,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,1269.140625,1.464027,0.007517,144,0.804820,0.935838,0.653251,1.053119,1.548628,0.000705,-0.000804,-0.007441,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,1237.630249,1.463887,0.006676,140,0.803742,0.929169,0.654657,1.053184,1.548514,0.001494,-0.000852,-0.006450,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,1237.630249,1.463705,0.008099,144,0.801693,0.888963,0.653974,1.053470,1.548104,0.002608,-0.001071,-0.007593,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,1248.632812,1.463610,0.006738,153,0.802987,0.895425,0.655283,1.053094,1.550884,0.000310,-0.001136,-0.006634,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,1169.856812,1.463372,0.006209,146,0.803796,0.895734,0.656355,1.053108,1.552025,-0.000300,-0.001513,-0.006014,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,1161.523438,1.463020,0.005571,147,0.804335,0.895232,0.657506,1.053250,1.553057,-0.000768,-0.001652,-0.005265,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,1172.851562,1.462379,0.010118,145,0.806869,0.887916,0.653537,1.054426,1.551101,0.001876,-0.001653,-0.009804,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,1204.296875,1.462053,0.009608,142,0.806815,0.901010,0.654204,1.054545,1.552313,0.001166,-0.001499,-0.009418,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,1225.520874,1.461924,0.010332,137,0.808055,0.921420,0.653809,1.054706,1.552273,0.001717,-0.000904,-0.010149,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,1172.591187,1.461729,0.009790,137,0.807085,0.923497,0.654603,1.054787,1.552749,0.001723,-0.000627,-0.009617,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,1188.085938,1.462011,0.011430,140,0.804065,0.931753,0.653247,1.054568,1.552917,0.001936,-0.000245,-0.011262,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,1104.036499,1.461676,0.011698,135,0.802556,0.937221,0.653919,1.055086,1.551281,0.004021,-0.000610,-0.010968,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,1145.833374,1.461538,0.012285,135,0.802070,0.934489,0.653532,1.055162,1.551933,0.003755,-0.000538,-0.011685,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,1140.039062,1.461340,0.012685,141,0.802825,0.880595,0.653530,1.055371,1.551868,0.004202,-0.000449,-0.011960,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,1140.039062,1.461250,0.010829,137,0.804335,0.885846,0.655589,1.055225,1.552609,0.003786,-0.000534,-0.010132,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,1175.846313,1.461301,0.010049,149,0.806438,0.893967,0.656273,1.054929,1.554075,0.002623,-0.000720,-0.009673,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,1154.752563,1.461385,0.010799,143,0.806869,0.900008,0.655861,1.054879,1.554018,0.002966,-0.000898,-0.010345,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,1133.854126,1.460969,0.010476,144,0.807516,0.906130,0.656524,1.055267,1.553943,0.003312,-0.000842,-0.009903,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,1133.854126,1.460828,0.011898,141,0.808810,0.911422,0.655576,1.055522,1.553566,0.003969,-0.001078,-0.011164,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,1100.976562,1.460672,0.011586,141,0.808217,0.915922,0.655854,1.055524,1.554583,0.003268,-0.000913,-0.011078,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,1144.986938,1.460738,0.012313,142,0.807624,0.914277,0.655409,1.055482,1.554616,0.003441,-0.000995,-0.011781,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,1151.236938,1.460959,0.012524,140,0.806815,0.838482,0.655183,1.055164,1.555420,0.002806,-0.000614,-0.012190,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
94,1167.903687,1.460997,0.010266,140,0.809565,0.852302,0.657176,1.054698,1.557649,0.000786,-0.000320,-0.010231,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
95,1113.085938,1.460970,0.005922,142,0.809457,0.923233,0.661558,1.054391,1.558094,0.000497,-0.000513,-0.005879,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
96,1082.617188,1.461109,0.007217,137,0.806707,0.916492,0.660606,1.054428,1.557205,0.001611,-0.000523,-0.007015,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
97,1058.984375,1.460915,0.008647,133,0.806276,0.872784,0.659234,1.054553,1.558383,0.000663,-0.000470,-0.008609,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
98,1114.322876,1.461016,0.013241,144,0.806060,0.868533,0.654921,1.054556,1.559681,-0.000489,-0.000230,-0.013230,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
99,1117.578125,1.460824,0.011270,146,0.805845,0.868201,0.657044,1.054508,1.560474,-0.001138,-0.000563,-0.011198,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
