iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,8737.695312,2.825343,0.478384,51,0.203321,0.394830,-0.408680,0.000000,1.125480,-0.286240,0.274880,-0.267130,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,9143.750000,2.684709,0.437943,56,0.230711,0.398694,-0.262346,0.092567,1.127839,-0.274785,0.241344,-0.240915,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,9366.406250,2.564337,0.401183,67,0.259341,0.418474,-0.131171,0.169985,1.141405,-0.266190,0.212105,-0.212374,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,9353.125000,2.463909,0.367138,67,0.286731,0.422814,-0.021040,0.236891,1.154449,-0.255675,0.186857,-0.185755,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,9102.148438,2.374002,0.338459,70,0.314013,0.437111,0.076471,0.297244,1.175450,-0.248310,0.165819,-0.159377,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,8841.536133,2.291964,0.312976,83,0.339192,0.446885,0.154484,0.357872,1.193452,-0.238557,0.147379,-0.139011,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,8618.554688,2.219365,0.289193,81,0.364533,0.451281,0.223269,0.412538,1.210895,-0.228725,0.130579,-0.119444,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,8394.726562,2.151625,0.266807,81,0.389227,0.487558,0.275586,0.468627,1.222795,-0.214913,0.117009,-0.106336,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,7979.622559,2.091206,0.243510,85,0.409770,0.499033,0.321750,0.520190,1.230290,-0.198664,0.104831,-0.094021,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,7785.481934,2.037256,0.228579,88,0.429827,0.519521,0.350729,0.567244,1.244578,-0.187024,0.095861,-0.089894,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,7441.927246,1.989444,0.212302,99,0.451502,0.538706,0.385164,0.606947,1.258947,-0.176777,0.086019,-0.080142,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,7338.997559,1.945495,0.192878,95,0.469186,0.546249,0.415971,0.645460,1.266207,-0.162030,0.076750,-0.071118,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,6833.984375,1.903943,0.181286,109,0.489459,0.536311,0.435348,0.681979,1.280116,-0.152268,0.070626,-0.068489,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,6671.289062,1.867607,0.169458,104,0.508061,0.583901,0.452128,0.714222,1.291497,-0.141871,0.064764,-0.066288,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,6406.314941,1.836108,0.159730,106,0.525584,0.588385,0.476534,0.738826,1.308668,-0.137196,0.058761,-0.056905,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,6047.525879,1.807313,0.148870,120,0.542298,0.592844,0.506148,0.760444,1.324722,-0.132786,0.052395,-0.042248,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
