iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,18247.591797,2.758703,0.387476,53,0.237613,0.352512,0.041740,0.000000,0.823280,-0.279420,-0.064660,-0.260540,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,16119.206055,2.624152,0.360154,54,0.270017,0.387354,0.134705,0.101456,0.881338,-0.267342,-0.062047,-0.233216,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,13855.664062,2.508163,0.328998,67,0.300857,0.367482,0.218762,0.192989,0.921527,-0.249787,-0.061063,-0.205224,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,11917.838867,2.406913,0.304510,70,0.328678,0.375119,0.278164,0.275902,0.960070,-0.233949,-0.059129,-0.185735,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,11978.450195,2.317614,0.284907,79,0.356338,0.367265,0.330265,0.346666,1.002801,-0.223542,-0.057358,-0.167067,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,11228.710938,2.235836,0.268363,83,0.382002,0.404793,0.363420,0.416010,1.038309,-0.210888,-0.054012,-0.156931,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,11192.382812,2.165191,0.253783,84,0.408260,0.432443,0.401985,0.471495,1.077613,-0.203964,-0.052915,-0.141438,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,11487.043945,2.103242,0.236810,88,0.428479,0.432896,0.432865,0.523475,1.104709,-0.191684,-0.051974,-0.128977,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,10831.379883,2.047710,0.220942,94,0.449992,0.446910,0.456399,0.571119,1.128444,-0.178920,-0.050063,-0.119569,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,10178.776367,1.998194,0.204984,101,0.467892,0.467320,0.478031,0.614030,1.148393,-0.165596,-0.048976,-0.110444,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,9585.676758,1.951583,0.191330,108,0.486224,0.454730,0.493850,0.654918,1.167989,-0.153071,-0.047576,-0.104466,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,9114.973633,1.911448,0.179509,104,0.504772,0.465581,0.513535,0.687238,1.191778,-0.145606,-0.046043,-0.094353,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,8473.112305,1.874317,0.167734,105,0.522295,0.452586,0.530380,0.717951,1.212289,-0.137178,-0.044579,-0.085614,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,8056.185059,1.840107,0.155158,115,0.537338,0.468929,0.542068,0.748086,1.226973,-0.125636,-0.043116,-0.080191,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,7656.835938,1.809233,0.143306,120,0.554214,0.483402,0.558998,0.773528,1.243902,-0.117382,-0.042613,-0.070301,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,7267.903809,1.781249,0.133454,109,0.567801,0.476716,0.567206,0.797777,1.258197,-0.108172,-0.041154,-0.066445,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,6893.164062,1.755982,0.125037,117,0.582358,0.504134,0.575846,0.818764,1.273989,-0.101424,-0.039171,-0.061751,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,6481.445312,1.733133,0.117808,115,0.595460,0.503922,0.583272,0.837563,1.289291,-0.095600,-0.037523,-0.057719,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,6188.216309,1.712253,0.111669,111,0.606998,0.510264,0.584045,0.855855,1.301609,-0.088179,-0.035043,-0.058878,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,5829.427246,1.692201,0.104188,120,0.619561,0.523476,0.589089,0.873210,1.312729,-0.080652,-0.033809,-0.056634,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,5516.666504,1.675002,0.098918,121,0.632663,0.511998,0.593074,0.887254,1.325670,-0.075956,-0.031840,-0.054787,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,5287.564941,1.658804,0.095057,126,0.640912,0.518257,0.594490,0.900801,1.337677,-0.071248,-0.030281,-0.055159,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,5013.150879,1.644123,0.092400,116,0.652882,0.544586,0.598229,0.911937,1.352305,-0.069883,-0.028605,-0.053253,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,4814.322754,1.630709,0.089054,130,0.664258,0.523863,0.600012,0.922884,1.363450,-0.066272,-0.027008,-0.053003,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
