iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,2747.395752,2.557497,0.132608,42,0.171834,0.653161,0.232260,0.000000,1.599210,0.081420,0.042910,-0.095470,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,2872.005127,2.414085,0.116533,51,0.198684,0.681163,0.296222,0.132452,1.621136,0.070737,0.038325,-0.084306,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2571.875000,2.294305,0.110679,64,0.226182,0.688795,0.338557,0.246530,1.621836,0.069353,0.033528,-0.079472,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2992.382812,2.196420,0.102890,56,0.253680,0.708704,0.376250,0.339125,1.626754,0.065374,0.030124,-0.073519,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2048.632812,2.113905,0.105591,62,0.280692,0.677815,0.402959,0.419427,1.610799,0.073252,0.026740,-0.071194,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1948.632812,2.044332,0.103958,66,0.305009,0.736110,0.420615,0.487040,1.612925,0.070630,0.024587,-0.072209,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1703.320312,1.984637,0.097522,63,0.330026,0.757978,0.444046,0.543607,1.616946,0.066277,0.022535,-0.067898,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1587.304688,1.931074,0.097044,76,0.355853,0.758431,0.457905,0.595883,1.615581,0.065444,0.021264,-0.068429,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1814.908813,1.886441,0.091800,84,0.378660,0.742535,0.477025,0.638218,1.616156,0.062863,0.019392,-0.064028,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1153.776001,1.847237,0.086647,77,0.400334,0.725015,0.488500,0.675770,1.623161,0.055678,0.018483,-0.063766,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1486.914062,1.812971,0.079046,87,0.422063,0.761595,0.506347,0.707749,1.626166,0.050958,0.017572,-0.057817,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1300.195312,1.781541,0.070042,90,0.443144,0.800171,0.524282,0.736896,1.629978,0.045401,0.016217,-0.050809,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1257.291626,1.753997,0.063444,100,0.462609,0.807097,0.535683,0.762960,1.634834,0.038732,0.015401,-0.047830,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1126.822876,1.729003,0.056315,98,0.482504,0.818307,0.548320,0.786427,1.638449,0.032960,0.014751,-0.043214,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,705.664062,1.705861,0.052024,106,0.501968,0.844355,0.556779,0.808642,1.640757,0.028137,0.014320,-0.041349,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,936.979187,1.685604,0.044316,106,0.519491,0.836991,0.568784,0.827488,1.644514,0.021992,0.013878,-0.035884,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,940.429688,1.666763,0.044102,110,0.535558,0.870620,0.573394,0.846187,1.641328,0.021543,0.013094,-0.036185,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,861.848938,1.650300,0.041109,110,0.550925,0.879470,0.581329,0.862140,1.638392,0.020967,0.012117,-0.033219,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,836.132812,1.634799,0.041679,119,0.565267,0.869311,0.582320,0.877592,1.639347,0.017246,0.012286,-0.035900,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,778.190125,1.620831,0.038597,113,0.580417,0.874033,0.590348,0.891138,1.635245,0.017818,0.011501,-0.032249,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,673.242188,1.608150,0.036357,122,0.594328,0.877689,0.595988,0.903520,1.633041,0.016869,0.010902,-0.030305,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,695.703125,1.596427,0.033678,129,0.606945,0.877048,0.601635,0.914917,1.631355,0.015579,0.010233,-0.028050,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,638.281250,1.585924,0.031011,123,0.620478,0.865673,0.606287,0.925082,1.631110,0.012996,0.009798,-0.026397,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,667.382812,1.576038,0.029035,123,0.631531,0.892598,0.611761,0.934852,1.627131,0.013844,0.009269,-0.023780,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,658.007812,1.566758,0.028086,126,0.643231,0.860402,0.613522,0.943984,1.627863,0.010519,0.009200,-0.024363,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,602.734375,1.558472,0.026967,127,0.653906,0.851077,0.616964,0.952279,1.624712,0.010759,0.008435,-0.023245,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,614.257812,1.551320,0.025236,124,0.662964,0.894430,0.619580,0.959185,1.625613,0.007291,0.008294,-0.022692,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,589.648438,1.544334,0.022732,131,0.673316,0.907768,0.623218,0.965836,1.626576,0.003778,0.007900,-0.020977,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,607.877625,1.538208,0.023673,128,0.682267,0.891374,0.624620,0.972373,1.620696,0.006796,0.007801,-0.021293,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,578.059875,1.532498,0.018405,140,0.689006,0.910947,0.631780,0.977670,1.619288,0.005675,0.007220,-0.015951,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,685.742188,1.527283,0.015346,130,0.697579,0.873073,0.636652,0.982775,1.616678,0.005784,0.006403,-0.012691,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,636.783875,1.522141,0.015322,133,0.702378,0.917422,0.637255,0.987899,1.616763,0.003548,0.006543,-0.013392,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,598.697937,1.517238,0.014046,140,0.709441,0.896450,0.639959,0.992930,1.613472,0.004532,0.005689,-0.012016,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,622.200500,1.512861,0.016656,134,0.716935,0.919680,0.638659,0.997815,1.609320,0.006434,0.005248,-0.014439,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,645.247375,1.508453,0.016164,139,0.722651,0.898776,0.640578,1.002348,1.606828,0.006947,0.005052,-0.013693,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,634.179688,1.504759,0.014579,140,0.726640,0.913711,0.642677,1.005967,1.606311,0.005472,0.004970,-0.012566,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,650.000000,1.501963,0.012619,139,0.735698,0.935354,0.645429,1.008724,1.604900,0.004814,0.004490,-0.010765,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,644.531250,1.498825,0.012554,144,0.739634,0.866871,0.646034,1.011971,1.603578,0.004259,0.004313,-0.010994,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,671.223938,1.496221,0.010769,139,0.740982,0.897205,0.648475,1.014508,1.602743,0.003294,0.004155,-0.009374,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,653.776062,1.493327,0.010861,139,0.746859,0.921626,0.648754,1.017431,1.602470,0.001869,0.004030,-0.009911,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,682.096375,1.490986,0.011229,140,0.755324,0.887198,0.649014,1.019936,1.600828,0.001743,0.003970,-0.010358,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,754.296875,1.489057,0.009521,140,0.752143,0.935368,0.651478,1.021950,1.598502,0.002403,0.003299,-0.008601,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,681.445312,1.486908,0.009038,142,0.759260,0.920675,0.652567,1.024207,1.596912,0.002443,0.003209,-0.008088,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,764.973938,1.484842,0.008146,145,0.760500,0.928373,0.653749,1.026227,1.596751,0.001122,0.003052,-0.007469,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,754.882812,1.483136,0.009544,145,0.761147,0.929237,0.652759,1.028133,1.595586,0.000874,0.003047,-0.009003,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,742.122375,1.481154,0.009891,148,0.770313,0.912011,0.652891,1.030234,1.594509,0.000597,0.002926,-0.009429,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,785.351562,1.479611,0.008879,140,0.768588,0.915605,0.654325,1.031817,1.593370,0.000404,0.002879,-0.008390,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,751.237000,1.478270,0.005744,143,0.773980,0.925373,0.658011,1.032991,1.592816,-0.000335,0.002686,-0.005067,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,786.132812,1.476810,0.005462,140,0.772686,0.870632,0.658533,1.034586,1.591377,-0.000086,0.002231,-0.004985,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,768.359375,1.475315,0.006450,136,0.775867,0.931869,0.658268,1.036450,1.588254,0.001900,0.002249,-0.005739,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,768.359375,1.473948,0.006640,142,0.777538,0.878377,0.658317,1.037808,1.588407,0.000639,0.002713,-0.006027,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,804.036438,1.472914,0.006825,140,0.783577,0.902130,0.658419,1.038969,1.587279,0.000720,0.002612,-0.006265,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,796.354187,1.472043,0.004877,136,0.786111,0.891574,0.660776,1.039651,1.587736,-0.000846,0.002344,-0.004193,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,847.070312,1.471043,0.002711,139,0.785949,0.905044,0.663873,1.040548,1.587066,-0.001230,0.002015,-0.001334,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,804.947937,1.470286,0.003452,145,0.786920,0.921517,0.666603,1.041087,1.587646,-0.002816,0.001629,0.001154,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,856.380188,1.469347,0.005146,145,0.786542,0.924700,0.667952,1.041907,1.588100,-0.004293,0.001639,0.002316,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,848.112000,1.468620,0.005553,151,0.788429,0.932022,0.666827,1.042694,1.588176,-0.005249,0.001554,0.000933,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,898.372375,1.467899,0.004440,140,0.791503,0.918787,0.665722,1.043709,1.586169,-0.004089,0.001689,-0.000374,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,848.112000,1.467235,0.004542,143,0.788807,0.923668,0.667612,1.044382,1.585177,-0.003900,0.001830,0.001439,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,866.471375,1.466321,0.003512,145,0.788969,0.929608,0.666788,1.045543,1.583485,-0.002975,0.001815,0.000434,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,903.320312,1.465375,0.003327,131,0.790856,0.933179,0.665841,1.046679,1.582372,-0.002520,0.002082,-0.000620,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,883.072937,1.464993,0.003773,134,0.794468,0.860111,0.666219,1.047052,1.582288,-0.003206,0.001940,-0.000436,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,886.718750,1.464272,0.004163,144,0.798889,0.874430,0.663596,1.048227,1.579757,-0.001270,0.002211,-0.003290,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,913.476562,1.463989,0.004231,148,0.800561,0.876234,0.665135,1.048294,1.580852,-0.003110,0.002249,-0.001779,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,903.320312,1.463643,0.006209,153,0.799968,0.870496,0.663349,1.048680,1.581441,-0.004379,0.002262,-0.003776,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,903.320312,1.463293,0.006173,147,0.798997,0.883306,0.663376,1.049118,1.580692,-0.004229,0.002336,-0.003843,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,942.122375,1.462637,0.006768,136,0.801100,0.882766,0.664430,1.049629,1.581451,-0.005649,0.002392,-0.002858,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,928.255188,1.462532,0.006893,133,0.802178,0.891210,0.665809,1.049643,1.581544,-0.006345,0.002175,-0.001588,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,958.658875,1.462393,0.007130,135,0.803257,0.897784,0.666736,1.049753,1.581354,-0.006767,0.002111,-0.000762,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,933.789062,1.462191,0.008385,139,0.804281,0.893139,0.668972,1.049756,1.581985,-0.008026,0.001916,0.001490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,933.789062,1.462270,0.008243,144,0.804497,0.885449,0.670662,1.049725,1.580758,-0.007392,0.001840,0.003149,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
