iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,27852.734375,2.609508,0.445350,88,0.421416,0.421166,0.036990,0.000000,1.523840,-0.040990,0.093130,0.433570,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,25050.976562,2.513143,0.379142,94,0.426107,0.417432,-0.022839,0.118414,1.533997,-0.042197,0.089846,0.365918,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,24087.890625,2.418889,0.348065,94,0.443791,0.426571,-0.013115,0.213605,1.547322,-0.046041,0.086233,0.334056,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,20788.345703,2.333937,0.308108,97,0.453820,0.434507,-0.017741,0.305429,1.545799,-0.041958,0.082330,0.293925,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,19132.031250,2.255351,0.283411,96,0.470696,0.438875,0.001764,0.381346,1.554917,-0.044385,0.078787,0.268597,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,19021.158203,2.185819,0.264748,98,0.487788,0.449191,0.028020,0.445315,1.563402,-0.046841,0.076104,0.249210,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,17013.021484,2.123489,0.248141,105,0.503801,0.450999,0.054999,0.501547,1.570107,-0.048776,0.073094,0.232061,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,16524.087891,2.066351,0.230400,103,0.519060,0.466755,0.080075,0.553724,1.568294,-0.045566,0.069124,0.215012,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,15348.307617,2.016168,0.218430,114,0.534588,0.480729,0.110086,0.596536,1.570364,-0.045224,0.065089,0.203543,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,14852.473633,1.969125,0.204395,115,0.550224,0.489105,0.134476,0.638032,1.572067,-0.044461,0.062095,0.189591,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,13429.362305,1.927311,0.195513,112,0.563433,0.497543,0.161827,0.672585,1.579318,-0.047664,0.060225,0.179795,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,12468.945312,1.889363,0.187132,115,0.578854,0.482381,0.187856,0.703781,1.584812,-0.049930,0.058108,0.170730,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,11896.289062,1.854201,0.180192,118,0.593357,0.517808,0.215274,0.732132,1.586378,-0.049721,0.055041,0.164218,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,10905.468750,1.821694,0.170311,130,0.606190,0.514266,0.238527,0.759659,1.582143,-0.045070,0.051735,0.155879,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,10948.567383,1.791626,0.162822,117,0.619561,0.524903,0.259772,0.784445,1.587291,-0.047565,0.050029,0.147464,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,10112.239258,1.765563,0.152807,127,0.628673,0.566043,0.278635,0.806623,1.584155,-0.043945,0.047009,0.138597,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,8839.323242,1.740623,0.147237,122,0.642584,0.546521,0.299671,0.826548,1.587116,-0.045013,0.044869,0.132813,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,8328.581055,1.718805,0.139564,132,0.650078,0.541295,0.317016,0.844588,1.587433,-0.044092,0.042643,0.125362,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,8106.380371,1.698635,0.134191,119,0.662695,0.551142,0.334591,0.860641,1.590947,-0.045856,0.041002,0.119261,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,7430.859375,1.679953,0.129418,123,0.670782,0.566324,0.351015,0.875506,1.594845,-0.048112,0.039913,0.113320,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,6818.685059,1.663352,0.123085,128,0.678762,0.604396,0.365812,0.889069,1.594943,-0.047284,0.038099,0.107064,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,6414.843750,1.648298,0.115858,137,0.685556,0.589941,0.379172,0.901659,1.592904,-0.044580,0.036272,0.100598,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,6133.072754,1.633971,0.106216,136,0.691918,0.620358,0.390002,0.914415,1.588188,-0.039667,0.033807,0.092549,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,5586.849121,1.620594,0.102877,137,0.699951,0.613143,0.404130,0.924751,1.590968,-0.041318,0.032456,0.088448,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,5617.968750,1.608432,0.097500,134,0.706314,0.645905,0.414577,0.934742,1.593427,-0.042735,0.031372,0.081828,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,5289.192871,1.597735,0.093366,137,0.713754,0.702746,0.428473,0.943103,1.590469,-0.039450,0.029509,0.079311,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,4627.343750,1.587759,0.087273,126,0.717097,0.645828,0.439514,0.951481,1.586710,-0.035366,0.027568,0.074872,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,4344.075684,1.578340,0.081606,127,0.724052,0.737433,0.449173,0.959383,1.585198,-0.033304,0.025944,0.069837,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,4400.130371,1.569410,0.072002,132,0.727018,0.730002,0.453879,0.967930,1.582312,-0.029872,0.024593,0.060722,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,4227.864746,1.561068,0.067319,137,0.733326,0.715166,0.462097,0.974860,1.582686,-0.029460,0.023783,0.055663,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,4015.104248,1.553826,0.062986,143,0.734836,0.768992,0.470411,0.980797,1.581988,-0.028185,0.023025,0.051407,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,3736.067627,1.546795,0.059302,136,0.739365,0.768206,0.478680,0.986472,1.582089,-0.027746,0.021843,0.047642,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,3695.963623,1.540394,0.055569,141,0.744487,0.785410,0.487141,0.991635,1.581023,-0.026267,0.020252,0.044585,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,3482.031250,1.534394,0.052316,143,0.749340,0.749173,0.494426,0.996481,1.581252,-0.025857,0.019562,0.041057,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,3411.197998,1.529141,0.051267,144,0.751766,0.784834,0.502999,1.000229,1.582814,-0.026901,0.018955,0.039311,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,3311.718750,1.524060,0.048493,142,0.754947,0.805421,0.509689,1.004297,1.583027,-0.026683,0.018184,0.036179,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,3121.354248,1.519044,0.045804,134,0.759260,0.818091,0.517302,1.008343,1.581762,-0.025021,0.017031,0.034380,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,3027.148438,1.514540,0.040520,137,0.761309,0.840816,0.522086,1.012532,1.578755,-0.021751,0.016001,0.030211,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,2822.135498,1.510298,0.037821,142,0.765946,0.832037,0.527143,1.016026,1.579256,-0.021886,0.015296,0.026787,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,2720.637939,1.506683,0.034385,139,0.768210,0.876514,0.531471,1.019144,1.578524,-0.020818,0.014683,0.023094,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,2775.781250,1.503417,0.032750,137,0.771877,0.863186,0.537513,1.021591,1.578486,-0.020503,0.013833,0.021468,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,2365.299561,1.500363,0.030469,139,0.770852,0.859535,0.543300,1.024020,1.577235,-0.018994,0.013050,0.019932,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,2467.447998,1.497068,0.026023,139,0.777484,0.881117,0.545908,1.027250,1.575171,-0.016584,0.012656,0.015555,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,2188.085938,1.494498,0.027222,137,0.777808,0.884669,0.552231,1.028710,1.577617,-0.018775,0.012360,0.015355,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,2185.156250,1.491874,0.025285,139,0.780558,0.847629,0.555359,1.030946,1.577714,-0.018599,0.012047,0.012177,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,2188.802002,1.489710,0.024976,137,0.780018,0.875672,0.560318,1.032422,1.578327,-0.018999,0.011738,0.011182,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,2151.367188,1.487601,0.023020,143,0.782121,0.871914,0.563580,1.034225,1.577640,-0.018064,0.011283,0.008735,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,2112.695312,1.485507,0.023011,140,0.787567,0.883776,0.567479,1.035748,1.578583,-0.018744,0.011272,0.007149,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,2081.640625,1.483711,0.021831,143,0.788699,0.892599,0.571329,1.037156,1.578063,-0.018083,0.010747,0.005838,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,1982.096313,1.481781,0.019719,146,0.789777,0.904064,0.574477,1.038913,1.576536,-0.016419,0.010181,0.003950,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,1865.885376,1.480168,0.018925,146,0.792419,0.901660,0.579781,1.039985,1.575993,-0.015774,0.009413,0.004555,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,1786.328125,1.478493,0.019029,147,0.794252,0.907224,0.583659,1.041162,1.576614,-0.016248,0.009096,0.003920,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,1777.408813,1.477319,0.018075,147,0.796193,0.910805,0.585949,1.042146,1.576155,-0.015720,0.008702,0.001967,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,1767.122437,1.476567,0.020213,145,0.799051,0.915849,0.593068,1.041884,1.578189,-0.017768,0.008101,0.005217,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,1719.270874,1.475581,0.019931,147,0.799536,0.905907,0.597346,1.042450,1.577992,-0.017585,0.007502,0.005634,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,1640.169312,1.474351,0.018914,149,0.799105,0.896663,0.599465,1.043537,1.577476,-0.016942,0.007364,0.004057,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
