iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,3474.088623,2.672785,0.484233,36,0.140885,0.415974,-0.178910,0.000000,1.925800,0.001440,-0.018950,-0.483860,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,2768.098877,2.504944,0.460716,50,0.166873,0.423851,-0.060827,0.133883,1.887101,0.007535,-0.019237,-0.460253,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2334.570312,2.373404,0.435622,55,0.193454,0.433540,0.037980,0.238479,1.857685,0.011820,-0.019435,-0.435027,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2212.630127,2.264780,0.416400,53,0.219874,0.413708,0.111740,0.328203,1.821762,0.021905,-0.019342,-0.415374,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1851.692749,2.175410,0.393402,57,0.246455,0.420008,0.180639,0.400899,1.794865,0.029229,-0.018404,-0.391882,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1770.052124,2.099440,0.378499,63,0.272119,0.459478,0.228307,0.466524,1.771424,0.035634,-0.018114,-0.376382,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1513.411499,2.035525,0.364608,68,0.296760,0.425217,0.268594,0.522221,1.749984,0.042420,-0.016914,-0.361736,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1210.091187,1.977328,0.352277,76,0.321454,0.449254,0.302095,0.574111,1.737304,0.044383,-0.014847,-0.349154,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1079.557251,1.927704,0.338552,76,0.346687,0.467381,0.334766,0.617801,1.719142,0.050607,-0.013517,-0.334476,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1008.463562,1.884037,0.325526,84,0.369170,0.432295,0.362599,0.656706,1.707789,0.052922,-0.012172,-0.320964,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,752.604187,1.846377,0.313242,85,0.390683,0.441911,0.387432,0.690432,1.694170,0.057071,-0.011864,-0.307770,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,694.987000,1.811031,0.302317,88,0.412142,0.463226,0.408727,0.722679,1.682953,0.060179,-0.010147,-0.296093,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,571.744812,1.780971,0.294923,98,0.432631,0.478737,0.424539,0.750941,1.667990,0.066401,-0.009563,-0.287192,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,477.278656,1.753794,0.285487,97,0.451609,0.437019,0.439125,0.776041,1.665660,0.063247,-0.007677,-0.278287,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,386.132812,1.729347,0.276015,101,0.471343,0.447218,0.454282,0.798658,1.657119,0.065067,-0.007063,-0.268143,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,328.385406,1.707319,0.261374,106,0.490160,0.490401,0.475200,0.817998,1.648552,0.067147,-0.006903,-0.252508,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,272.591156,1.686138,0.253786,105,0.507953,0.460293,0.488075,0.838247,1.635837,0.073057,-0.006968,-0.242944,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,240.364578,1.667160,0.245760,104,0.523750,0.486120,0.499526,0.856286,1.627969,0.075431,-0.006053,-0.233820,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,187.695312,1.651037,0.233717,103,0.539818,0.499985,0.513943,0.870781,1.624117,0.074319,-0.006353,-0.221495,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,160.351562,1.637010,0.218808,111,0.553836,0.485244,0.529356,0.882685,1.625866,0.068564,-0.005487,-0.207715,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,128.515625,1.624021,0.206460,119,0.568016,0.489851,0.542149,0.894236,1.624448,0.065494,-0.005152,-0.195729,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,117.773438,1.611609,0.197924,118,0.581496,0.521528,0.549518,0.905815,1.624841,0.060836,-0.004953,-0.188277,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,96.809898,1.600977,0.186775,115,0.592656,0.533749,0.561219,0.915457,1.620711,0.060412,-0.004771,-0.176671,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,98.307289,1.591350,0.175852,122,0.603224,0.546230,0.571416,0.924101,1.619437,0.057494,-0.004502,-0.166126,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,75.195312,1.581064,0.169235,120,0.616811,0.548885,0.577291,0.934089,1.616368,0.056493,-0.003614,-0.159487,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,88.671875,1.571761,0.160373,128,0.627271,0.561374,0.585771,0.942858,1.612999,0.055744,-0.003666,-0.150329,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,83.658852,1.563375,0.153869,129,0.639187,0.596848,0.591060,0.950979,1.610672,0.054230,-0.003303,-0.143958,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,78.255211,1.556471,0.141282,124,0.647221,0.578430,0.601318,0.956726,1.612890,0.048512,-0.002984,-0.132658,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,90.234375,1.549570,0.136355,131,0.655146,0.557783,0.604415,0.963562,1.610962,0.046796,-0.002665,-0.128045,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,122.330727,1.543116,0.127259,126,0.663611,0.652811,0.611615,0.969433,1.610641,0.043605,-0.002569,-0.119527,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
