iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,25104.947266,2.802763,0.508113,70,0.341403,0.335686,-0.421520,0.000000,1.267280,0.271660,0.211860,0.373490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,22960.025391,2.680791,0.477414,75,0.367822,0.328362,-0.356405,0.101530,1.291903,0.257181,0.190798,0.354088,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,24599.935547,2.578314,0.450307,78,0.394889,0.336409,-0.290518,0.179346,1.326221,0.237043,0.174358,0.340862,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,23295.376953,2.480231,0.430233,73,0.425298,0.345081,-0.219979,0.251657,1.355489,0.219778,0.160250,0.333344,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,22858.267578,2.394287,0.401591,85,0.450639,0.366210,-0.172427,0.319529,1.393230,0.197084,0.149314,0.316448,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,20398.177734,2.314374,0.379420,92,0.470912,0.373433,-0.125021,0.383887,1.414251,0.183388,0.138342,0.301976,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,20492.123047,2.242932,0.354250,94,0.489459,0.381651,-0.090296,0.444405,1.435076,0.169557,0.130176,0.282484,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,19287.890625,2.178233,0.331046,92,0.506443,0.393596,-0.054734,0.496874,1.459154,0.153192,0.124072,0.265951,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,17820.117188,2.116747,0.309517,111,0.523373,0.405333,-0.022110,0.548614,1.473305,0.142525,0.116622,0.248770,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,15511.653320,2.062497,0.292642,103,0.540303,0.408830,0.014901,0.591095,1.486172,0.131871,0.109498,0.237191,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
