iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,532.617188,2.508578,0.309151,55,0.185906,0.338255,0.919550,0.000000,1.869240,-0.197980,-0.230680,0.056260,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,457.291656,2.387756,0.270078,53,0.210438,0.352272,0.891689,0.117038,1.802849,-0.171953,-0.202680,0.047907,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,445.638031,2.287397,0.231871,60,0.234378,0.361471,0.871271,0.215868,1.735196,-0.140647,-0.179365,0.042550,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,475.846344,2.197471,0.203949,61,0.260312,0.374258,0.831996,0.304593,1.701596,-0.123698,-0.159993,0.026390,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,499.479156,2.122745,0.173793,66,0.284844,0.383537,0.808920,0.380220,1.654554,-0.096399,-0.143528,0.017636,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,463.867188,2.054669,0.156744,74,0.309538,0.398626,0.812471,0.449369,1.637413,-0.084681,-0.129632,0.024361,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,428.320312,1.996632,0.138281,74,0.334394,0.417562,0.789346,0.507988,1.620081,-0.071979,-0.117223,0.014117,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,443.554688,1.945361,0.124562,77,0.358117,0.428891,0.784515,0.560129,1.608096,-0.061930,-0.107043,0.014909,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,383.138031,1.899936,0.113953,91,0.380870,0.434384,0.776831,0.605827,1.604582,-0.057350,-0.097546,0.013450,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,386.979156,1.859492,0.103433,88,0.404108,0.461258,0.762074,0.646588,1.600240,-0.052175,-0.089063,0.006632,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,378.580719,1.823803,0.092602,99,0.425406,0.461985,0.755088,0.683216,1.590219,-0.042734,-0.082015,0.004741,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,385.156250,1.791495,0.084742,97,0.447835,0.478139,0.738462,0.715857,1.588280,-0.038963,-0.075107,-0.004692,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,413.736969,1.762520,0.078658,99,0.466760,0.501479,0.730721,0.745092,1.587517,-0.036183,-0.069380,-0.008018,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,406.119781,1.736531,0.072055,105,0.486979,0.499356,0.726376,0.771629,1.583517,-0.030992,-0.064426,-0.008979,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,401.757812,1.713724,0.065934,102,0.504879,0.513245,0.721301,0.795024,1.579453,-0.025853,-0.059703,-0.010697,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,482.226562,1.692819,0.061428,99,0.523103,0.537943,0.723172,0.815926,1.580264,-0.024663,-0.055824,-0.006991,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,442.968750,1.674362,0.057227,109,0.538524,0.563078,0.713380,0.834681,1.580123,-0.022894,-0.050843,-0.012875,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
