iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,50068.812500,2.982753,0.269284,46,0.204561,0.252800,-0.417170,0.000000,0.616630,-0.264820,-0.027290,0.040490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,43153.582031,2.831661,0.254789,56,0.236103,0.273431,-0.335230,0.112708,0.681628,-0.250595,-0.023863,0.039375,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,42165.105469,2.695539,0.239251,58,0.268076,0.306950,-0.269039,0.217739,0.740657,-0.236013,-0.019292,0.034154,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,41305.468750,2.577632,0.227983,59,0.301774,0.316291,-0.206893,0.304124,0.797807,-0.225327,-0.016538,0.030504,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,35821.808594,2.474903,0.221080,66,0.336389,0.327254,-0.145607,0.373834,0.854203,-0.218488,-0.014688,0.030388,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,34779.230469,2.382220,0.213249,76,0.372351,0.341565,-0.094558,0.438902,0.905268,-0.211150,-0.011653,0.027479,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,31312.695312,2.299857,0.202852,82,0.408961,0.347346,-0.044410,0.497108,0.945837,-0.200835,-0.010541,0.026520,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,30669.595703,2.227790,0.196457,87,0.443630,0.359792,0.002045,0.544912,0.987609,-0.194428,-0.009566,0.026489,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,27444.076172,2.162999,0.190067,96,0.478298,0.406001,0.044353,0.587937,1.025678,-0.188044,-0.008644,0.026271,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,25260.416016,2.104614,0.181801,92,0.512158,0.416214,0.085248,0.627302,1.056814,-0.179557,-0.009219,0.026944,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,24106.445312,2.051277,0.178487,93,0.547959,0.419000,0.123927,0.660641,1.092332,-0.175943,-0.008928,0.028672,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,22389.648438,2.003021,0.176279,109,0.575996,0.472677,0.156245,0.691186,1.127310,-0.173873,-0.007670,0.027993,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,21790.169922,1.959655,0.168582,111,0.597617,0.544419,0.188567,0.720496,1.151329,-0.165916,-0.008184,0.028719,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,20500.845703,1.920305,0.164111,108,0.616380,0.525796,0.217061,0.746075,1.177901,-0.161435,-0.007725,0.028488,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,17792.447266,1.885188,0.161247,115,0.634227,0.505374,0.245613,0.767640,1.203687,-0.158242,-0.007947,0.029951,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,17930.404297,1.852065,0.157066,130,0.644417,0.469673,0.272498,0.788839,1.226487,-0.153690,-0.007782,0.031443,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,16530.404297,1.821955,0.151264,121,0.656980,0.476076,0.294274,0.809459,1.246108,-0.148030,-0.007396,0.030218,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,15818.750000,1.794409,0.146342,127,0.667008,0.492853,0.315603,0.827852,1.265103,-0.143092,-0.007156,0.029824,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,14176.497070,1.769735,0.142854,128,0.680326,0.529623,0.335871,0.843645,1.284226,-0.139554,-0.006668,0.029787,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,13691.796875,1.746767,0.138066,133,0.688521,0.506554,0.355885,0.858839,1.300043,-0.134501,-0.007000,0.030375,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,12895.051758,1.726123,0.135469,130,0.695962,0.519142,0.373489,0.871912,1.317486,-0.131916,-0.006662,0.030098,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,12015.234375,1.706135,0.128557,126,0.705505,0.521721,0.388215,0.886549,1.329541,-0.125285,-0.006521,0.028072,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,11435.481445,1.688095,0.121490,123,0.708470,0.541766,0.401838,0.899817,1.340292,-0.118516,-0.006402,0.025942,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,10492.057617,1.671005,0.117381,133,0.717097,0.565291,0.414719,0.911684,1.353642,-0.114781,-0.005992,0.023824,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,10120.442383,1.656048,0.113825,132,0.727341,0.555052,0.429184,0.921386,1.365876,-0.111084,-0.005939,0.024111,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,9513.151367,1.641982,0.112381,142,0.732733,0.594751,0.443894,0.929931,1.379476,-0.109315,-0.005543,0.025477,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,9072.981445,1.629204,0.109742,131,0.738179,0.562252,0.456457,0.938175,1.391056,-0.106612,-0.005477,0.025441,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,8687.239258,1.617117,0.107537,138,0.744649,0.584394,0.471096,0.945662,1.401699,-0.103679,-0.005628,0.027987,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
