iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,10594.465820,3.064327,0.411092,36,0.120343,0.331380,-0.799250,0.000000,0.889810,-0.118670,-0.157900,-0.360530,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,9238.997070,2.845696,0.372992,41,0.143797,0.354867,-0.607092,0.116303,0.992188,-0.112197,-0.136166,-0.328624,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,8828.190430,2.666023,0.344476,45,0.168221,0.354061,-0.459504,0.226818,1.059041,-0.100992,-0.120886,-0.306351,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,6831.119629,2.519678,0.313694,45,0.194641,0.364258,-0.324496,0.312609,1.110033,-0.090285,-0.110433,-0.279387,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,8471.289062,2.398750,0.289443,57,0.220090,0.367890,-0.218907,0.389112,1.150523,-0.079729,-0.101737,-0.258980,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,7611.067871,2.296241,0.272148,64,0.243705,0.385579,-0.137747,0.456582,1.194056,-0.074639,-0.092079,-0.244980,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,7142.708496,2.204280,0.255925,67,0.269801,0.377061,-0.067289,0.521098,1.225751,-0.065756,-0.083071,-0.232966,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,6456.510254,2.128558,0.239601,69,0.294980,0.387169,-0.002811,0.571701,1.254322,-0.059310,-0.076476,-0.219186,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,6247.656250,2.064759,0.225317,74,0.319459,0.395620,0.053649,0.612829,1.284263,-0.057221,-0.071135,-0.205993,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,6049.804688,2.008770,0.210907,82,0.343452,0.396840,0.104680,0.649078,1.310900,-0.055069,-0.065196,-0.192869,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,5670.247559,1.958681,0.198293,86,0.366313,0.422960,0.148737,0.683612,1.330895,-0.050654,-0.060285,-0.181990,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,5362.435059,1.914654,0.189007,87,0.387987,0.445842,0.185252,0.714450,1.351538,-0.048746,-0.055742,-0.173897,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
