iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,2767.187500,2.504107,0.414323,58,0.221977,0.370822,0.651950,0.000000,1.854590,0.026140,-0.149050,-0.385700,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,2493.945312,2.388201,0.399646,62,0.247048,0.376539,0.665428,0.113809,1.799459,0.046700,-0.134139,-0.373554,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2415.299561,2.288641,0.390279,59,0.272659,0.384262,0.669300,0.212782,1.750445,0.066861,-0.120937,-0.364995,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2020.768188,2.201147,0.375633,70,0.298970,0.386037,0.680997,0.300107,1.722490,0.077306,-0.108699,-0.351153,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2025.390625,2.125986,0.356888,71,0.323718,0.387300,0.697003,0.375107,1.707141,0.081622,-0.097311,-0.333522,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1861.848999,2.059441,0.341693,69,0.348897,0.394864,0.704391,0.441680,1.699635,0.081262,-0.087783,-0.320070,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1677.148438,2.006550,0.315861,84,0.369871,0.411945,0.723103,0.493993,1.711883,0.067898,-0.078614,-0.298292,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1455.208374,1.958076,0.298944,85,0.389928,0.425368,0.736237,0.542957,1.687915,0.078380,-0.071619,-0.279455,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1347.265625,1.914381,0.272869,86,0.409500,0.406943,0.759786,0.587038,1.676967,0.080632,-0.064182,-0.252659,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1253.776001,1.874199,0.257406,90,0.429719,0.422749,0.762503,0.627151,1.679988,0.073097,-0.058112,-0.239870,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1113.867188,1.839294,0.234033,92,0.448914,0.436222,0.776608,0.662123,1.682899,0.065477,-0.052153,-0.218550,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,957.031250,1.806868,0.216174,100,0.467138,0.433622,0.783885,0.694702,1.682733,0.059984,-0.048188,-0.202017,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,878.515625,1.777304,0.192026,91,0.484283,0.463397,0.799077,0.724590,1.684280,0.053181,-0.043930,-0.179209,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,743.619812,1.750284,0.166866,105,0.500458,0.480519,0.814579,0.751933,1.690127,0.042827,-0.041414,-0.155869,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,626.757812,1.724827,0.154120,113,0.516687,0.474948,0.815337,0.777562,1.687021,0.039458,-0.038339,-0.143966,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,603.710938,1.702418,0.141132,106,0.532054,0.527236,0.815734,0.799974,1.688235,0.032752,-0.035414,-0.132633,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,505.859375,1.682320,0.125880,115,0.546342,0.535253,0.819546,0.820224,1.689057,0.026453,-0.032574,-0.118680,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,418.098969,1.663725,0.116790,121,0.563326,0.535432,0.817213,0.838923,1.684548,0.024740,-0.030466,-0.109999,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,328.841156,1.646989,0.106325,120,0.574648,0.577422,0.817113,0.855848,1.680496,0.022910,-0.028693,-0.099784,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,282.486969,1.630986,0.092022,114,0.589314,0.580290,0.822192,0.872278,1.676351,0.021238,-0.026987,-0.085374,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,234.765625,1.616041,0.078702,122,0.601014,0.559792,0.825868,0.887582,1.672913,0.019140,-0.024908,-0.072162,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,170.703125,1.602747,0.072681,125,0.613576,0.632308,0.820133,0.900590,1.674075,0.013278,-0.023107,-0.067619,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,113.411461,1.590678,0.065504,130,0.625276,0.664973,0.817592,0.912800,1.669479,0.012543,-0.021262,-0.060674,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,101.953125,1.580093,0.060736,123,0.636383,0.625583,0.812139,0.923250,1.668198,0.008999,-0.019922,-0.056665,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,86.197914,1.570098,0.051668,127,0.645873,0.655884,0.812685,0.933409,1.665914,0.006623,-0.018847,-0.047650,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,83.463539,1.561090,0.044966,123,0.654445,0.716468,0.810912,0.942513,1.663256,0.004687,-0.017758,-0.041045,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,53.515625,1.552614,0.041879,124,0.665768,0.678300,0.805365,0.950850,1.662374,0.001259,-0.017109,-0.038204,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,70.442711,1.544893,0.034109,129,0.674179,0.699256,0.805926,0.958911,1.657205,0.001993,-0.016142,-0.029981,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,49.283855,1.537964,0.033159,130,0.683237,0.724825,0.799410,0.966201,1.648257,0.006539,-0.015188,-0.028742,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,48.307293,1.531697,0.030449,136,0.689923,0.776156,0.794227,0.972434,1.646647,0.004304,-0.014146,-0.026618,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,50.000000,1.525882,0.030171,138,0.696177,0.739902,0.786921,0.978310,1.643167,0.004043,-0.013164,-0.026845,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,63.606770,1.520436,0.028779,132,0.705721,0.783611,0.781444,0.983957,1.638877,0.004622,-0.012237,-0.025635,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,65.494789,1.515237,0.025349,134,0.707769,0.733239,0.778818,0.989412,1.634949,0.005102,-0.011585,-0.021962,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,92.578125,1.510698,0.024123,127,0.719362,0.812940,0.773571,0.994058,1.632564,0.004201,-0.010862,-0.021126,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,97.916664,1.506288,0.021395,144,0.721842,0.825816,0.770191,0.998585,1.630638,0.002938,-0.009959,-0.018707,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,124.283852,1.502432,0.020271,135,0.729175,0.844350,0.765625,1.002635,1.627701,0.002860,-0.009272,-0.017798,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,147.330734,1.498766,0.016033,134,0.734620,0.819627,0.765110,1.006349,1.627211,0.000513,-0.009154,-0.013153,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,160.481766,1.495802,0.016125,139,0.738017,0.853658,0.759596,1.009376,1.626011,-0.001039,-0.008531,-0.013643,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,169.531250,1.492927,0.014741,135,0.743678,0.775275,0.756470,1.012436,1.623739,-0.001442,-0.008426,-0.012009,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,207.096359,1.490276,0.014415,137,0.748261,0.857113,0.751900,1.015333,1.620838,-0.001048,-0.007872,-0.012031,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,228.906250,1.487743,0.014909,141,0.751388,0.852530,0.746759,1.018237,1.616790,0.000501,-0.007562,-0.012839,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,246.809891,1.485504,0.014097,134,0.755378,0.868215,0.743510,1.020878,1.612600,0.002302,-0.007087,-0.011966,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,253.320312,1.483497,0.012432,138,0.759260,0.839580,0.740809,1.022951,1.612139,0.000535,-0.006410,-0.010639,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,286.653656,1.481234,0.013291,135,0.763843,0.815311,0.736201,1.025577,1.608789,0.001774,-0.006392,-0.011516,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,296.158844,1.479306,0.010005,147,0.765353,0.859778,0.736176,1.027618,1.607710,0.000868,-0.006078,-0.007900,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,307.552094,1.477529,0.007205,142,0.769235,0.897001,0.736734,1.029550,1.606156,0.000426,-0.006067,-0.003862,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,360.286469,1.476074,0.006614,145,0.774249,0.889366,0.735542,1.030965,1.606755,-0.002043,-0.006044,-0.001745,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,371.354156,1.474426,0.007255,151,0.771499,0.856597,0.734292,1.032598,1.607121,-0.004296,-0.005845,0.000114,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,394.661469,1.472850,0.006781,141,0.776028,0.887763,0.729966,1.034451,1.604906,-0.003749,-0.005513,-0.001240,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,409.114594,1.471472,0.005929,138,0.778616,0.911623,0.726897,1.036157,1.602154,-0.002688,-0.005085,-0.001438,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,437.434906,1.470139,0.005801,138,0.779048,0.860146,0.723697,1.037701,1.600677,-0.002769,-0.004719,-0.001927,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,439.583344,1.468894,0.005348,138,0.784655,0.920275,0.720198,1.039272,1.598228,-0.001799,-0.004165,-0.002830,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,491.015625,1.467807,0.006009,145,0.783739,0.891848,0.716465,1.040563,1.597105,-0.002162,-0.003831,-0.004094,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,500.130219,1.466816,0.005989,141,0.787459,0.901073,0.714263,1.041712,1.596156,-0.002600,-0.003666,-0.003958,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,545.312500,1.465737,0.008582,146,0.790101,0.875113,0.708558,1.043091,1.594814,-0.002592,-0.003237,-0.007514,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,566.145813,1.465297,0.009176,148,0.792258,0.930214,0.705613,1.043745,1.593648,-0.002749,-0.002734,-0.008317,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,575.520813,1.464348,0.009921,143,0.793552,0.881365,0.702842,1.044872,1.592857,-0.003229,-0.002484,-0.009046,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,582.421875,1.463850,0.009135,143,0.794792,0.918721,0.702522,1.045385,1.592847,-0.004488,-0.002821,-0.007440,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,616.601562,1.463571,0.011433,141,0.793605,0.873321,0.697592,1.046075,1.590639,-0.003386,-0.002638,-0.010597,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,598.046875,1.463094,0.010430,151,0.796679,0.876617,0.696584,1.046809,1.588669,-0.002464,-0.002328,-0.009864,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,661.263000,1.462781,0.010348,143,0.798081,0.855599,0.695421,1.047169,1.588660,-0.003525,-0.002485,-0.009407,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,694.726562,1.462295,0.011647,139,0.796032,0.867749,0.692372,1.047874,1.587776,-0.003576,-0.001943,-0.010913,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,676.367188,1.461941,0.009599,142,0.798404,0.918219,0.692914,1.048356,1.586465,-0.003188,-0.002083,-0.008811,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,724.804688,1.461657,0.010176,141,0.797703,0.926753,0.690679,1.048882,1.585142,-0.002793,-0.001932,-0.009593,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,685.286438,1.461388,0.010679,153,0.798997,0.891248,0.688774,1.049348,1.584124,-0.002639,-0.001766,-0.010196,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,736.718750,1.461417,0.008830,140,0.798512,0.892512,0.690346,1.049120,1.585295,-0.004830,-0.001751,-0.007182,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,745.182312,1.460954,0.007016,143,0.800453,0.915408,0.691567,1.049614,1.584613,-0.004926,-0.001821,-0.004652,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,745.182312,1.460624,0.008529,147,0.798889,0.903307,0.688053,1.050205,1.583624,-0.004678,-0.001320,-0.007009,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,736.718750,1.460452,0.009813,141,0.801208,0.866679,0.685553,1.050545,1.583130,-0.004867,-0.001116,-0.008448,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,813.997375,1.460239,0.011054,141,0.804065,0.916108,0.684815,1.050569,1.585074,-0.007548,-0.000715,-0.008045,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,789.713562,1.460133,0.010979,145,0.805359,0.928274,0.686338,1.050469,1.586301,-0.009577,-0.000550,-0.005340,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,805.143250,1.459850,0.011463,143,0.803257,0.881305,0.682225,1.051227,1.583790,-0.007627,-0.000368,-0.008549,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,807.877625,1.459297,0.011649,141,0.802016,0.854771,0.680620,1.051985,1.582711,-0.007067,-0.000185,-0.009258,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,871.744812,1.459197,0.011099,143,0.802771,0.891845,0.680675,1.052118,1.582409,-0.007369,-0.000184,-0.008297,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,849.283875,1.458959,0.013943,139,0.805359,0.890454,0.676798,1.052546,1.582430,-0.007971,-0.000174,-0.011439,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,805.403625,1.458801,0.013255,143,0.807678,0.916058,0.675409,1.053123,1.579462,-0.005497,-0.000276,-0.012058,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,858.984375,1.458914,0.012167,142,0.806276,0.827095,0.675643,1.053099,1.578600,-0.005137,-0.000485,-0.011018,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,849.153625,1.458740,0.012109,145,0.806653,0.902435,0.675422,1.053232,1.579053,-0.006156,-0.000175,-0.010426,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,851.757812,1.458651,0.012901,141,0.804389,0.885011,0.673271,1.053636,1.577352,-0.004875,0.000017,-0.011945,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,905.729187,1.458530,0.015083,143,0.803203,0.882501,0.670406,1.053965,1.576920,-0.004884,0.000047,-0.014270,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,896.679688,1.458448,0.013782,139,0.805791,0.893923,0.671348,1.053992,1.576953,-0.005406,-0.000084,-0.012677,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,883.333313,1.458195,0.014759,150,0.809187,0.894540,0.669829,1.054368,1.576639,-0.005541,-0.000136,-0.013679,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,904.817688,1.458300,0.014312,143,0.809673,0.883887,0.670199,1.054164,1.577288,-0.006647,-0.000147,-0.012674,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
