iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,5573.177246,2.502096,0.430671,55,0.246671,0.417626,0.837090,0.000000,1.696140,-0.210770,0.120190,-0.355820,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,5106.185059,2.391650,0.407676,65,0.274761,0.434533,0.830048,0.111334,1.661338,-0.190230,0.103671,-0.345348,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,4693.424316,2.299297,0.375011,68,0.300264,0.474755,0.850609,0.205620,1.638350,-0.173924,0.089627,-0.319923,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3493.684814,2.223716,0.325642,71,0.321400,0.474214,0.898876,0.285785,1.608581,-0.152423,0.076811,-0.277327,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,3071.549561,2.154378,0.290931,72,0.343344,0.498780,0.909826,0.359192,1.569053,-0.123098,0.067828,-0.254729,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,3089.843750,2.087290,0.269930,76,0.366367,0.512062,0.914249,0.426943,1.570458,-0.117302,0.059470,-0.235723,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,3545.898438,2.030123,0.232994,84,0.387286,0.523051,0.947094,0.487523,1.569752,-0.110584,0.053174,-0.198066,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,2442.838623,1.978369,0.201133,86,0.406319,0.537061,0.961824,0.542698,1.554958,-0.094464,0.047719,-0.171037,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,2250.130127,1.931072,0.167024,84,0.424489,0.571948,0.982210,0.593923,1.545091,-0.081169,0.043191,-0.139438,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,2094.140625,1.888104,0.155337,82,0.446541,0.608105,0.967292,0.636301,1.539417,-0.070725,0.039977,-0.132398,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1966.731812,1.849835,0.141065,100,0.464226,0.626673,0.961909,0.674285,1.540832,-0.065612,0.036349,-0.119470,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1854.947876,1.814458,0.125638,103,0.484607,0.654281,0.956468,0.709944,1.537100,-0.056866,0.033391,-0.106940,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1679.752563,1.782647,0.110803,100,0.501860,0.631605,0.953549,0.741730,1.538132,-0.051963,0.030155,-0.093101,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1569.270874,1.754302,0.100230,106,0.519545,0.641903,0.946224,0.769342,1.540487,-0.048524,0.027525,-0.083270,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
