iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,3189.127686,2.723582,0.215175,37,0.159271,0.387418,-0.031080,0.000000,1.003130,-0.021690,-0.093110,-0.192770,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,4020.768311,2.559907,0.190415,53,0.186283,0.409855,0.068502,0.125113,1.080228,-0.023635,-0.079956,-0.171190,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,4176.953125,2.419426,0.177618,48,0.214320,0.403661,0.133794,0.242749,1.134590,-0.020934,-0.070574,-0.161646,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3667.643311,2.308484,0.160567,62,0.240578,0.431986,0.199014,0.332760,1.176778,-0.017554,-0.063816,-0.146291,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,3651.692627,2.214890,0.147845,65,0.266243,0.440384,0.249249,0.411117,1.210045,-0.012900,-0.058255,-0.135271,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,3450.455811,2.135805,0.136282,73,0.291745,0.463560,0.292654,0.477724,1.237261,-0.007950,-0.053886,-0.124924,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,3323.307373,2.066189,0.126634,65,0.317518,0.467803,0.327746,0.537072,1.262400,-0.003727,-0.048761,-0.116810,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,3128.320312,2.005182,0.122796,81,0.340702,0.463689,0.351674,0.591818,1.279964,0.003101,-0.045093,-0.114174,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,2967.708252,1.954650,0.114125,85,0.363886,0.506536,0.379758,0.633096,1.304753,0.002805,-0.041349,-0.106334,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,2797.721436,1.909194,0.107541,88,0.387772,0.482571,0.403131,0.670221,1.329748,0.000352,-0.038382,-0.100458,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,2723.372314,1.868964,0.100325,85,0.410201,0.535233,0.424689,0.703609,1.349779,0.000012,-0.034676,-0.094142,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,2655.143311,1.833378,0.093787,95,0.431444,0.539926,0.445388,0.734233,1.361988,0.003607,-0.033192,-0.087643,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2510.612061,1.801445,0.087498,102,0.452310,0.570474,0.462525,0.760361,1.380924,0.001161,-0.029858,-0.082237,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,2324.023438,1.772751,0.083156,100,0.471774,0.597578,0.476794,0.784797,1.394919,0.001168,-0.027707,-0.078396,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,2187.174561,1.746647,0.079638,108,0.491023,0.577444,0.489424,0.807767,1.404714,0.003533,-0.026115,-0.075152,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2254.947998,1.723265,0.075195,112,0.510325,0.557655,0.502087,0.827667,1.416105,0.003697,-0.024236,-0.071087,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2092.708252,1.702739,0.072233,110,0.526662,0.597579,0.511890,0.845000,1.428132,0.002427,-0.022302,-0.068661,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,2035.611938,1.683179,0.067532,115,0.543376,0.614052,0.523660,0.861421,1.438676,0.001687,-0.020880,-0.064201,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1993.294312,1.665639,0.062364,116,0.559605,0.566069,0.535550,0.876135,1.447630,0.001434,-0.019962,-0.059066,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1885.156250,1.650480,0.060209,121,0.573300,0.611838,0.542862,0.888777,1.458214,-0.000975,-0.018710,-0.057220,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1818.684937,1.635464,0.058440,129,0.587858,0.642941,0.549537,0.902108,1.464870,-0.000259,-0.017662,-0.055706,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1790.494751,1.621424,0.059696,123,0.601661,0.677649,0.552460,0.915255,1.469686,0.001633,-0.016782,-0.057265,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1736.848999,1.609638,0.057129,116,0.613199,0.607633,0.559358,0.925034,1.477835,-0.000161,-0.016010,-0.054839,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1728.190063,1.599158,0.050439,126,0.627056,0.661874,0.570814,0.933442,1.483363,-0.000100,-0.015592,-0.047968,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1667.447876,1.588691,0.049258,131,0.638810,0.658029,0.575253,0.942568,1.489599,-0.000896,-0.014556,-0.047050,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,1609.309937,1.579370,0.047099,126,0.647760,0.664834,0.580661,0.950763,1.493880,-0.000329,-0.013691,-0.045064,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,1600.390625,1.570767,0.043330,136,0.655039,0.728646,0.587591,0.958038,1.498438,-0.000358,-0.012903,-0.041363,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,1559.830688,1.562521,0.039633,130,0.667332,0.748138,0.594387,0.965073,1.502502,-0.000214,-0.012399,-0.037643,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,1494.856812,1.555090,0.036851,127,0.676012,0.742804,0.599759,0.971206,1.508083,-0.001830,-0.011683,-0.034902,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,1465.820312,1.548535,0.032646,124,0.685340,0.726000,0.606729,0.976109,1.515074,-0.005211,-0.010821,-0.030357,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,1424.934937,1.541976,0.031871,132,0.692727,0.791643,0.609736,0.981722,1.520115,-0.006830,-0.010010,-0.029477,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,1418.424438,1.535876,0.031494,125,0.700814,0.768603,0.611870,0.987357,1.522521,-0.006159,-0.009514,-0.029384,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,1412.500000,1.530444,0.029604,144,0.711813,0.730707,0.615665,0.992223,1.524560,-0.005355,-0.009406,-0.027554,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,1418.945312,1.525786,0.026736,144,0.718014,0.782556,0.621384,0.995637,1.530064,-0.008195,-0.009275,-0.023699,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,1382.356812,1.521272,0.024251,135,0.719901,0.732831,0.625087,0.999830,1.530558,-0.006291,-0.008947,-0.021644,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,1367.903687,1.516860,0.022239,140,0.729390,0.786450,0.629138,1.003417,1.534371,-0.007745,-0.008429,-0.019066,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,1388.802124,1.512936,0.022842,138,0.728150,0.723367,0.628995,1.007317,1.534988,-0.006179,-0.007834,-0.020548,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,1360.677124,1.509278,0.022100,139,0.737640,0.770904,0.630922,1.010545,1.537248,-0.006369,-0.007277,-0.019872,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,1364.648438,1.505686,0.021683,140,0.743031,0.700951,0.632525,1.013810,1.538984,-0.006231,-0.007061,-0.019532,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,1313.151001,1.502356,0.018158,133,0.746266,0.802331,0.636810,1.016977,1.538096,-0.003536,-0.006887,-0.016425,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,1313.151001,1.499532,0.019887,138,0.751442,0.807107,0.636003,1.019530,1.540686,-0.004484,-0.006443,-0.018272,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,1277.734375,1.496991,0.020349,144,0.754569,0.721465,0.636043,1.022033,1.541167,-0.003427,-0.005868,-0.019180,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,1267.122437,1.494395,0.017146,139,0.757589,0.792457,0.640643,1.024015,1.543298,-0.004127,-0.006001,-0.015522,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,1275.520874,1.492063,0.016591,139,0.763628,0.838766,0.642112,1.025959,1.545513,-0.004904,-0.005558,-0.014843,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,1275.520874,1.490052,0.015455,142,0.764382,0.845218,0.644220,1.027610,1.547189,-0.005297,-0.005308,-0.013513,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,1223.372437,1.487720,0.015332,145,0.766216,0.797672,0.644539,1.029901,1.547516,-0.004360,-0.004782,-0.013900,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,1223.372437,1.485742,0.013459,145,0.771176,0.825957,0.647326,1.031567,1.548525,-0.004247,-0.004773,-0.011846,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,1230.013062,1.484200,0.013242,146,0.774034,0.849085,0.648815,1.032697,1.550916,-0.005595,-0.004798,-0.011001,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,1219.010376,1.482504,0.012363,144,0.773710,0.857817,0.650562,1.034103,1.552321,-0.005963,-0.004518,-0.009842,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,1217.057251,1.480757,0.010105,149,0.778832,0.797190,0.654222,1.035457,1.553580,-0.006316,-0.004181,-0.006688,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,1213.541626,1.479025,0.011417,152,0.781636,0.818207,0.654373,1.036830,1.556334,-0.008146,-0.003751,-0.007067,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,1213.541626,1.477805,0.011569,147,0.782067,0.831341,0.655390,1.037796,1.557870,-0.008954,-0.003410,-0.006484,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,1113.541626,1.476307,0.011672,150,0.784008,0.852167,0.653909,1.039489,1.557237,-0.007518,-0.002823,-0.008470,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,1138.802124,1.475511,0.017258,141,0.786812,0.884213,0.649468,1.040125,1.560816,-0.010461,-0.002398,-0.013515,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,1210.481812,1.474501,0.015855,144,0.785087,0.900229,0.651115,1.041055,1.560650,-0.009645,-0.002395,-0.012354,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,1148.307251,1.473444,0.015387,146,0.786920,0.821471,0.651660,1.042061,1.560839,-0.009171,-0.001958,-0.012200,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,1186.393188,1.472515,0.014487,145,0.788429,0.824450,0.654933,1.042478,1.563205,-0.011006,-0.001874,-0.009232,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,1186.393188,1.471450,0.013591,134,0.790694,0.829360,0.656545,1.043394,1.563637,-0.010892,-0.001752,-0.007938,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,1186.393188,1.470677,0.013549,139,0.793282,0.836524,0.655564,1.044303,1.563130,-0.009798,-0.001639,-0.009212,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,1104.036499,1.469690,0.013055,131,0.797110,0.867435,0.656273,1.045229,1.563328,-0.009495,-0.001625,-0.008811,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,1104.036499,1.469373,0.012553,138,0.795493,0.879410,0.657325,1.045442,1.563646,-0.009467,-0.001860,-0.008031,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,1120.247437,1.468591,0.011376,135,0.796409,0.884692,0.658576,1.046184,1.563400,-0.008800,-0.001713,-0.007004,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,1144.986938,1.468177,0.010658,138,0.796247,0.888865,0.660586,1.046389,1.564085,-0.009121,-0.001830,-0.005201,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,1176.562500,1.467490,0.009092,142,0.797218,0.888049,0.660928,1.047243,1.562677,-0.007305,-0.001795,-0.005107,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,1148.242188,1.466971,0.007782,139,0.797811,0.885787,0.662038,1.047784,1.562025,-0.006252,-0.001988,-0.004185,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,1150.781250,1.466396,0.006385,138,0.798404,0.808996,0.662040,1.048576,1.560402,-0.004221,-0.001853,-0.004418,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,1109.114624,1.465971,0.006777,138,0.798889,0.811507,0.660598,1.049299,1.558837,-0.002277,-0.001714,-0.006149,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,1087.695312,1.465439,0.007182,143,0.800237,0.830654,0.660049,1.049921,1.558447,-0.001528,-0.001428,-0.006871,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,1071.809937,1.465233,0.005222,138,0.802394,0.831570,0.662414,1.049863,1.559375,-0.002147,-0.001312,-0.004576,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,1099.479126,1.464858,0.004477,146,0.802340,0.842240,0.663319,1.050187,1.559369,-0.001850,-0.001363,-0.003843,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,1071.809937,1.464541,0.007812,137,0.800399,0.854865,0.659756,1.050752,1.559169,-0.001335,-0.000914,-0.007643,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,1071.809937,1.463998,0.005955,139,0.801208,0.861217,0.662144,1.050965,1.560611,-0.002517,-0.000921,-0.005318,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,1079.817749,1.463726,0.007545,142,0.803257,0.875142,0.660988,1.051154,1.561810,-0.003500,-0.000751,-0.006642,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,1107.486938,1.463488,0.004525,135,0.802286,0.879008,0.664034,1.051313,1.561019,-0.002454,-0.001057,-0.003653,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,1079.817749,1.463412,0.003843,141,0.802987,0.879849,0.665932,1.051158,1.561951,-0.003218,-0.001169,-0.001745,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,1099.479126,1.463020,0.003324,141,0.803364,0.881022,0.667480,1.051446,1.562097,-0.003149,-0.001049,-0.000168,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,1099.479126,1.462690,0.002569,148,0.803688,0.881461,0.668525,1.051815,1.561365,-0.002180,-0.001057,0.000855,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,1058.984375,1.462425,0.005137,138,0.805090,0.924114,0.670800,1.051721,1.563174,-0.003914,-0.001099,0.003140,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,1058.984375,1.461806,0.008700,140,0.808055,0.925755,0.674325,1.051964,1.564687,-0.005339,-0.001105,0.006779,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,1048.046875,1.461453,0.006270,138,0.806761,0.924151,0.672520,1.052584,1.563379,-0.003822,-0.000760,0.004913,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,1042.382812,1.461182,0.002776,143,0.806060,0.922842,0.668738,1.053204,1.562309,-0.002573,-0.000384,0.000969,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,1027.148438,1.461366,0.004403,135,0.805359,0.923635,0.667917,1.052823,1.564177,-0.004399,-0.000158,0.000091,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,1034.830688,1.461491,0.008755,145,0.807031,0.917627,0.670988,1.052057,1.567862,-0.008136,-0.000143,0.003230,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,1042.382812,1.461125,0.008736,147,0.807193,0.916341,0.670460,1.052416,1.568173,-0.008328,-0.000135,0.002634,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,1034.830688,1.460883,0.006263,145,0.805575,0.916900,0.669550,1.052973,1.566096,-0.006053,-0.000049,0.001606,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,1036.848999,1.460651,0.004696,147,0.806977,0.916943,0.670124,1.053393,1.564393,-0.004177,0.000073,0.002145,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,1034.830688,1.460310,0.006036,145,0.808648,0.926556,0.672415,1.053608,1.564429,-0.004122,-0.000411,0.004391,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,1034.830688,1.460485,0.006055,151,0.808055,0.927824,0.671251,1.053353,1.565535,-0.005155,-0.000599,0.003119,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,1036.848999,1.460397,0.006294,153,0.808217,0.928214,0.671290,1.053405,1.565813,-0.005414,-0.000529,0.003165,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,1036.848999,1.460104,0.008111,146,0.808864,0.925920,0.671124,1.053438,1.567952,-0.007561,-0.000517,0.002889,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,1036.848999,1.460169,0.009451,148,0.809134,0.926044,0.672865,1.053197,1.568609,-0.008206,-0.000758,0.004627,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,1036.848999,1.460002,0.006631,147,0.809511,0.927813,0.672392,1.053754,1.565734,-0.005117,-0.000938,0.004111,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
