iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,15011.523438,2.821697,0.566497,52,0.241279,0.425195,0.075630,0.000000,0.628750,-0.206100,0.185060,-0.494160,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,15293.684570,2.685411,0.542826,59,0.271958,0.416628,0.169075,0.084367,0.730846,-0.218489,0.166452,-0.468205,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,15191.992188,2.570145,0.516605,66,0.301774,0.401174,0.244578,0.167829,0.795448,-0.216598,0.147221,-0.445300,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,14754.492188,2.469201,0.490005,68,0.332614,0.403816,0.315205,0.238103,0.860209,-0.217642,0.130486,-0.419178,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,14757.747070,2.382933,0.463604,74,0.358387,0.403783,0.377635,0.298345,0.917877,-0.218399,0.114128,-0.392690,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,14405.793945,2.302680,0.436873,76,0.388203,0.412893,0.428596,0.361346,0.959309,-0.211006,0.099962,-0.369245,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,13924.218750,2.228234,0.418251,75,0.414407,0.433048,0.460828,0.421769,1.000092,-0.204580,0.089174,-0.353736,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,13204.817383,2.164426,0.396182,89,0.438346,0.453854,0.494035,0.473702,1.033522,-0.196201,0.078235,-0.335179,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,12736.198242,2.103590,0.377559,88,0.464334,0.477711,0.517855,0.525016,1.063967,-0.186713,0.069900,-0.320630,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,12109.440430,2.051215,0.355946,100,0.487087,0.511967,0.547497,0.566521,1.095681,-0.180751,0.060191,-0.300672,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
