iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
48,1663.020874,1.485788,0.006431,145,0.774141,0.897566,0.594885,1.033894,1.565507,-0.002201,-0.006008,-0.000648,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,1663.020874,1.484158,0.006202,146,0.774950,0.902837,0.598494,1.035113,1.565941,-0.002472,-0.005657,-0.000590,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,1583.007812,1.482527,0.007237,145,0.777215,0.894736,0.604562,1.035898,1.567960,-0.004390,-0.005344,0.002129,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,1627.343750,1.480905,0.007031,145,0.779964,0.881788,0.606903,1.037244,1.568486,-0.004785,-0.005003,0.001229,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,1532.552124,1.479370,0.007629,146,0.782876,0.855038,0.611222,1.038264,1.569433,-0.005675,-0.004461,0.002468,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,1499.088501,1.477843,0.005809,147,0.784278,0.930201,0.611537,1.039895,1.568502,-0.004599,-0.003549,-0.000078,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,1536.523438,1.476628,0.005742,150,0.787890,0.900786,0.614806,1.040807,1.568586,-0.004666,-0.003326,0.000367,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,1459.244751,1.475479,0.004980,145,0.787297,0.857531,0.615965,1.041955,1.567854,-0.003887,-0.002890,-0.001158,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,1468.424438,1.474466,0.005647,144,0.787028,0.865725,0.616713,1.042870,1.568182,-0.004139,-0.002396,-0.003002,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,1433.789062,1.473176,0.006651,147,0.792258,0.919643,0.618336,1.043911,1.569119,-0.005014,-0.002129,-0.003817,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,1443.229126,1.472252,0.009653,145,0.789076,0.833103,0.616096,1.045168,1.568176,-0.004026,-0.002168,-0.008501,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,1400.716187,1.471182,0.009555,145,0.792204,0.908941,0.620331,1.045535,1.570852,-0.006736,-0.002090,-0.006446,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,1284.765625,1.470462,0.009373,136,0.792905,0.844377,0.622460,1.046110,1.570566,-0.006529,-0.001995,-0.006422,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,1309.179688,1.469574,0.011895,148,0.795331,0.883294,0.621523,1.047011,1.571215,-0.007133,-0.001481,-0.009403,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,1337.825562,1.468792,0.010640,143,0.797380,0.876067,0.624341,1.047660,1.570367,-0.006290,-0.001451,-0.008458,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,1338.346313,1.467961,0.011294,145,0.797865,0.903975,0.624578,1.048658,1.568930,-0.004855,-0.001363,-0.010106,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,1360.677124,1.466988,0.012582,141,0.797434,0.889982,0.624522,1.049773,1.567930,-0.003767,-0.001173,-0.011947,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,1256.119751,1.466398,0.011959,142,0.799914,0.902255,0.626857,1.050118,1.568332,-0.004100,-0.000979,-0.011191,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,1249.804688,1.465875,0.011842,146,0.798242,0.879605,0.628608,1.050494,1.568375,-0.004260,-0.000958,-0.011008,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,1263.606812,1.465520,0.016378,147,0.799536,0.889846,0.625137,1.051293,1.567221,-0.003043,-0.000667,-0.016079,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,1221.744751,1.465336,0.015483,144,0.800345,0.849712,0.627509,1.051270,1.567280,-0.003184,-0.000697,-0.015136,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,1248.502563,1.464761,0.017124,140,0.797865,0.890199,0.627297,1.051834,1.567558,-0.003449,-0.000492,-0.016766,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,1200.976562,1.464252,0.012799,143,0.800183,0.919220,0.633347,1.051674,1.568954,-0.004927,-0.000321,-0.011808,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,1184.179688,1.463952,0.014531,143,0.800075,0.791745,0.632806,1.052011,1.569031,-0.005046,-0.000320,-0.013623,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,1201.953125,1.463294,0.016094,141,0.802394,0.847658,0.632540,1.052669,1.569262,-0.005260,-0.000264,-0.015208,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,1183.398438,1.463047,0.017420,143,0.800615,0.919284,0.632207,1.053015,1.568713,-0.004732,-0.000084,-0.016765,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,1173.763062,1.462673,0.016793,139,0.800615,0.865321,0.633924,1.053248,1.568761,-0.004788,-0.000172,-0.016095,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,1192.968750,1.462967,0.013412,135,0.802610,0.807806,0.639232,1.052320,1.570481,-0.006764,-0.000459,-0.011572,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,1222.265625,1.462672,0.011474,140,0.804820,0.857791,0.641700,1.052572,1.569360,-0.005631,-0.000332,-0.009992,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,1170.768188,1.462441,0.009003,143,0.803257,0.890581,0.644611,1.052737,1.568185,-0.004429,-0.000074,-0.007838,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,1142.903687,1.461997,0.010136,145,0.802394,0.929607,0.645439,1.052873,1.570205,-0.006473,0.000180,-0.007798,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,1165.885376,1.461767,0.011485,144,0.804874,0.862153,0.645563,1.052952,1.571374,-0.007724,0.000357,-0.008492,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,1218.164062,1.461565,0.011070,144,0.807893,0.852109,0.648082,1.052854,1.572367,-0.008814,0.000213,-0.006694,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,1122.591187,1.461485,0.011474,147,0.808756,0.885187,0.649362,1.052749,1.573149,-0.009718,0.000245,-0.006095,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,1157.161499,1.461379,0.011184,148,0.806977,0.899802,0.652350,1.052549,1.573987,-0.010572,0.000416,-0.003625,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,1122.591187,1.461459,0.011662,133,0.805683,0.908827,0.652606,1.052424,1.574215,-0.010939,0.000432,-0.004019,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,1134.570312,1.461186,0.010524,137,0.804389,0.912846,0.653554,1.052767,1.573132,-0.009869,0.000306,-0.003641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,1121.549438,1.461108,0.011461,142,0.805144,0.876964,0.653576,1.052762,1.573813,-0.010647,0.000292,-0.004232,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,1122.591187,1.460791,0.011910,153,0.806869,0.889346,0.654179,1.052997,1.574185,-0.011123,0.000077,-0.004257,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,1134.960938,1.460370,0.012641,147,0.810913,0.906802,0.654427,1.053339,1.574739,-0.011768,-0.000019,-0.004616,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,1181.770874,1.460265,0.013400,144,0.810751,0.901425,0.654883,1.053327,1.575461,-0.012567,0.000394,-0.004636,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,1154.947876,1.460364,0.013800,152,0.809619,0.911444,0.655054,1.053190,1.575677,-0.012869,0.000179,-0.004979,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,1188.085938,1.460406,0.014442,152,0.807732,0.920331,0.654376,1.053183,1.575750,-0.013010,0.000211,-0.006266,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,1150.846313,1.459952,0.013501,145,0.807408,0.924125,0.655805,1.053623,1.575124,-0.012406,-0.000036,-0.005325,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,1097.526001,1.459777,0.013701,137,0.807678,0.882273,0.656688,1.053697,1.575504,-0.012827,0.000097,-0.004813,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,1122.591187,1.459519,0.011759,150,0.807354,0.892968,0.657914,1.054091,1.573750,-0.011076,0.000086,-0.003947,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
94,1030.794312,1.459516,0.011717,145,0.809457,0.902227,0.658527,1.054059,1.573721,-0.011111,-0.000063,-0.003718,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
95,1126.497437,1.459175,0.010777,144,0.812261,0.914894,0.658276,1.054579,1.572415,-0.009823,-0.000363,-0.004419,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
96,1106.901001,1.459390,0.012392,144,0.812962,0.922036,0.661091,1.053905,1.574718,-0.012259,-0.000062,-0.001809,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
97,1098.372437,1.459280,0.011220,146,0.813231,0.927475,0.659616,1.054310,1.573055,-0.010587,0.000063,-0.003716,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
98,1098.372437,1.459579,0.012427,137,0.811614,0.916298,0.657931,1.054072,1.573408,-0.010996,0.000210,-0.005786,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
99,1125.455688,1.459614,0.011155,143,0.810913,0.922461,0.657406,1.054321,1.571364,-0.008944,0.000106,-0.006665,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
