iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,5313.476562,2.574609,0.569854,61,0.244568,0.354390,0.491710,0.000000,1.191520,0.230300,0.241410,0.461970,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,5492.317871,2.466356,0.540553,68,0.271095,0.353411,0.520865,0.094753,1.254828,0.210219,0.210439,0.451354,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,6776.692871,2.374032,0.519524,62,0.296867,0.358836,0.551615,0.176133,1.306929,0.191996,0.186557,0.445241,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,5405.989746,2.291206,0.496006,64,0.321238,0.367180,0.567655,0.250721,1.353620,0.174173,0.166363,0.433600,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,6527.018066,2.219781,0.475169,75,0.345932,0.380385,0.585623,0.313602,1.403487,0.151444,0.149291,0.424926,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,5224.023438,2.156644,0.454815,73,0.368847,0.396732,0.594592,0.371890,1.436776,0.136044,0.135242,0.412381,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,6109.895996,2.098253,0.430956,86,0.390791,0.404382,0.590861,0.428340,1.457484,0.127151,0.123062,0.392953,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,6080.078125,2.048942,0.403602,80,0.410525,0.419389,0.582753,0.475241,1.484404,0.112600,0.112605,0.370859,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,5615.820312,2.003341,0.381398,95,0.428209,0.425993,0.580980,0.518973,1.504355,0.101068,0.103147,0.353001,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,5523.632812,1.958694,0.360249,90,0.447997,0.423368,0.580721,0.561493,1.526355,0.087555,0.093981,0.336572,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,6229.427246,1.922422,0.328643,94,0.463849,0.426783,0.561832,0.598051,1.542904,0.076452,0.087303,0.307473,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,5132.291504,1.889539,0.293121,102,0.477921,0.429158,0.536433,0.632548,1.556685,0.066745,0.082355,0.273281,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,3960.416748,1.856396,0.263874,105,0.492910,0.441337,0.520373,0.666974,1.566986,0.059003,0.076585,0.245525,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,4498.372559,1.825412,0.237622,106,0.506874,0.449660,0.506286,0.700115,1.567934,0.057712,0.071960,0.218987,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,4159.114746,1.797644,0.206790,116,0.519383,0.462872,0.484846,0.731386,1.567737,0.057165,0.068131,0.186688,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,4055.338623,1.770184,0.192035,113,0.535127,0.478275,0.487465,0.758586,1.570818,0.053932,0.063619,0.172978,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,3637.760498,1.745531,0.180321,106,0.549792,0.475971,0.495162,0.781380,1.581828,0.044044,0.060421,0.164089,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,3491.145752,1.723736,0.165217,106,0.563433,0.502344,0.495830,0.802916,1.587003,0.038433,0.057040,0.150220,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,3318.229248,1.703519,0.152126,109,0.575403,0.506963,0.497759,0.822998,1.588706,0.035578,0.053838,0.137761,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,3607.226562,1.684343,0.142216,110,0.590068,0.535727,0.503286,0.841468,1.590577,0.032550,0.050601,0.128862,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,2958.593750,1.667216,0.132036,126,0.602308,0.552445,0.507150,0.858255,1.590918,0.030730,0.047891,0.119145,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,2940.950439,1.651215,0.124126,132,0.613954,0.560763,0.514224,0.872917,1.596631,0.024292,0.045870,0.112752,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,2614.453125,1.636090,0.115266,121,0.626786,0.577265,0.518525,0.887645,1.596634,0.022715,0.043131,0.104451,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,2861.262939,1.622584,0.107747,124,0.637246,0.576090,0.523234,0.900796,1.595391,0.022286,0.040945,0.097140,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,2792.382812,1.610536,0.100597,119,0.647167,0.620941,0.528486,0.912050,1.597777,0.018572,0.038918,0.090886,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,2353.059814,1.599741,0.093240,124,0.654931,0.594625,0.532745,0.922005,1.602007,0.013126,0.037535,0.084336,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,2519.726562,1.589073,0.085721,127,0.663773,0.646561,0.535421,0.932614,1.600302,0.013154,0.035860,0.076741,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,2261.653564,1.578993,0.079249,128,0.673047,0.619765,0.539326,0.942248,1.600849,0.011124,0.034208,0.070616,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,2191.796875,1.569835,0.072065,132,0.682051,0.603048,0.541593,0.950990,1.603321,0.007286,0.033297,0.063495,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,2422.200439,1.561489,0.066374,135,0.688575,0.665320,0.544874,0.959052,1.602860,0.006133,0.032189,0.057721,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,2292.252686,1.553852,0.058497,125,0.695638,0.677924,0.544841,0.967279,1.597912,0.009133,0.030433,0.049116,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,1950.195312,1.546794,0.054814,131,0.703726,0.658480,0.549744,0.973982,1.595936,0.009470,0.028837,0.045643,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,1982.747437,1.540480,0.051064,132,0.708740,0.716558,0.554221,0.979797,1.595938,0.007983,0.027639,0.042189,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,2025.390625,1.534634,0.050046,134,0.716288,0.707792,0.562319,0.984384,1.599059,0.003543,0.026067,0.042574,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
