iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,gam_similarity,ssim_score,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,197.591141,2.513432,0.349403,51,0.193077,0.351102,0.963060,0.000000,1.898140,-0.288600,-0.191410,0.046420,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,221.875000,2.397820,0.314931,56,0.217448,0.367268,0.946008,0.111623,1.832324,-0.261513,-0.169449,0.045597,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,363.476562,2.298759,0.280149,62,0.242142,0.386417,0.922319,0.207831,1.773723,-0.233810,-0.148792,0.040954,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,322.916656,2.209093,0.251371,60,0.267159,0.409559,0.909207,0.296751,1.728979,-0.210158,-0.131516,0.041531,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,355.924469,2.134915,0.220438,71,0.291853,0.422697,0.876123,0.369774,1.686049,-0.184493,-0.116907,0.029798,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,414.257812,2.068791,0.197376,78,0.317248,0.435272,0.857464,0.436054,1.657954,-0.165237,-0.104947,0.025298,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,425.911469,2.011851,0.167771,74,0.339300,0.445917,0.845525,0.494777,1.617715,-0.136703,-0.094174,0.024304,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,461.848969,1.960333,0.144188,75,0.362862,0.459610,0.825822,0.547618,1.590756,-0.114953,-0.085231,0.017651,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,473.307281,1.915427,0.124462,81,0.386154,0.475679,0.806753,0.593752,1.571511,-0.097226,-0.077028,0.010227,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,515.950500,1.874877,0.109641,80,0.406481,0.491112,0.789846,0.635140,1.560594,-0.084526,-0.069744,0.003500,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,530.989563,1.837693,0.100068,93,0.428371,0.525179,0.782564,0.672722,1.557358,-0.076981,-0.063860,0.003053,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,526.367188,1.804449,0.088818,99,0.448482,0.542590,0.780646,0.706999,1.549390,-0.066050,-0.059060,0.006156,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,514.713562,1.775242,0.081683,102,0.468485,0.527860,0.775482,0.736434,1.548331,-0.060456,-0.054542,0.006519,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,586.848938,1.748501,0.074728,106,0.487518,0.532012,0.768602,0.763478,1.546523,-0.054400,-0.050970,0.005192,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,559.440125,1.724719,0.067947,101,0.506066,0.557850,0.762112,0.787590,1.544675,-0.048492,-0.047430,0.003960,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,613.151062,1.703055,0.063037,110,0.523481,0.585671,0.754958,0.809243,1.545765,-0.045088,-0.044015,0.001847,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
