iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
83,61.914062,1.385908,0.197248,155,0.625071,1.127403,1.604700,0.157945,0.022004,-0.116085,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,51.236980,1.387089,0.198005,164,0.670918,1.123107,1.601921,0.158207,0.021544,-0.117099,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,86.523438,1.385859,0.197723,149,0.618701,1.128225,1.603035,0.158614,0.021081,-0.116154,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,14.843750,1.388518,0.198668,146,0.664906,1.123035,1.592808,0.158917,0.020189,-0.117503,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,81.054688,1.386713,0.198719,150,0.616144,1.127424,1.604780,0.159671,0.019296,-0.116713,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,6.510417,1.389228,0.183601,146,0.662289,1.121778,1.599124,0.147802,0.019205,-0.107215,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,132.552078,1.386047,0.183956,140,0.627125,1.124734,1.628877,0.148554,0.018386,-0.106927,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,8.593750,1.387390,0.184403,154,0.667976,1.123447,1.597598,0.148160,0.018243,-0.108259,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,101.692711,1.387048,0.184678,144,0.632643,1.123351,1.627663,0.149108,0.017310,-0.107578,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,11.002604,1.387140,0.185038,159,0.673546,1.123474,1.596743,0.148796,0.016960,-0.108679,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,61.914062,1.386786,0.175057,147,0.631629,1.124380,1.620262,0.138341,0.017630,-0.105811,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
94,41.015625,1.388635,0.176039,145,0.677359,1.119509,1.618564,0.138644,0.017474,-0.107061,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
95,79.101562,1.386015,0.175751,150,0.625088,1.126000,1.617492,0.139060,0.016782,-0.106157,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
96,27.278646,1.388996,0.176810,155,0.669153,1.119169,1.623194,0.139404,0.016509,-0.107497,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
97,76.171875,1.384756,0.176710,146,0.616968,1.128297,1.614790,0.139670,0.015852,-0.107086,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
98,29.752604,1.388526,0.178107,149,0.660194,1.120222,1.622906,0.140203,0.015352,-0.108764,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
99,130.533859,1.378909,0.177895,145,0.609922,1.134710,1.616764,0.140186,0.014834,-0.108510,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
