iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,64922.332031,2.876045,0.431108,60,-0.671710,0.000000,1.730560,0.274260,-0.217040,0.252050,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,52643.878906,2.830541,0.391356,78,-0.622680,0.024810,1.716139,0.271100,-0.199936,0.199225,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,44365.753906,2.787344,0.365086,76,-0.572992,0.047129,1.701010,0.269870,-0.189008,0.157269,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,37671.941406,2.746171,0.341617,69,-0.522951,0.067539,1.685320,0.267977,-0.177031,0.116407,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,31620.572266,2.707012,0.320461,66,-0.472756,0.086248,1.668883,0.265020,-0.163963,0.074673,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,26940.365234,2.670099,0.306868,65,-0.422856,0.103362,1.650174,0.262360,-0.153890,0.040664,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,23020.312500,2.634949,0.297338,61,-0.372043,0.118666,1.635017,0.260542,-0.143060,0.007817,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,19983.529297,2.601892,0.294234,55,-0.322102,0.133049,1.615916,0.260795,-0.134190,-0.023510,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,15433.528320,2.570521,0.292017,52,-0.272129,0.146390,1.597188,0.259145,-0.124292,-0.051663,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,15035.676758,2.540682,0.294680,58,-0.222444,0.159094,1.578029,0.259430,-0.116360,-0.077414,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,13244.987305,2.513224,0.299038,49,-0.172489,0.169961,1.559662,0.259804,-0.108363,-0.100910,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,11299.934570,2.485663,0.304212,52,-0.123247,0.182190,1.540916,0.259542,-0.100156,-0.123092,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,9908.398438,2.460330,0.310450,56,-0.073278,0.192416,1.525294,0.259207,-0.092083,-0.143916,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,7399.218750,2.436813,0.317576,55,-0.024273,0.202363,1.506240,0.259437,-0.084521,-0.162490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,7220.768066,2.411614,0.324640,52,0.021857,0.216591,1.482168,0.259726,-0.077118,-0.178847,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,5407.486816,2.388090,0.330823,50,0.068547,0.229680,1.459757,0.259356,-0.069897,-0.193113,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,4750.455566,2.361279,0.337991,53,0.115382,0.246359,1.443403,0.260143,-0.063914,-0.206103,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,3944.140625,2.338449,0.343807,50,0.161578,0.260612,1.422519,0.259564,-0.057374,-0.218032,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,3434.440186,2.307698,0.349501,57,0.203074,0.285247,1.401842,0.260277,-0.052152,-0.227348,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,3171.419189,2.277348,0.355693,51,0.247064,0.308175,1.390455,0.263078,-0.048115,-0.234505,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,2794.010498,2.243309,0.360456,58,0.276167,0.342067,1.361099,0.265778,-0.044035,-0.239483,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,2485.612061,2.204131,0.365946,59,0.311105,0.373910,1.368810,0.269368,-0.039974,-0.244458,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1977.669312,2.168743,0.370619,59,0.343283,0.408272,1.346638,0.272408,-0.035428,-0.248792,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1843.294312,2.121275,0.374750,60,0.354684,0.456799,1.339072,0.276074,-0.032301,-0.251351,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1761.653687,2.077404,0.378593,70,0.372519,0.495273,1.357336,0.279466,-0.028327,-0.253829,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,1550.520874,2.034787,0.381910,68,0.400167,0.532862,1.364850,0.281637,-0.024217,-0.256807,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,1364.322876,1.994843,0.384415,70,0.428112,0.572205,1.350762,0.284241,-0.020804,-0.257972,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,1085.611938,1.949036,0.386553,73,0.424967,0.621875,1.342888,0.286419,-0.017845,-0.258976,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,907.877625,1.912229,0.389718,72,0.432240,0.665455,1.314000,0.290139,-0.016337,-0.259677,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,977.799500,1.870845,0.392208,89,0.439389,0.701406,1.339342,0.293585,-0.014302,-0.259674,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,981.770813,1.835253,0.395717,76,0.442782,0.730705,1.371365,0.297844,-0.012222,-0.260252,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,1113.736938,1.792713,0.398213,78,0.430812,0.774153,1.384774,0.300187,-0.009160,-0.261492,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,810.091125,1.753850,0.400885,92,0.431800,0.819955,1.359890,0.303178,-0.007735,-0.262169,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,811.393250,1.715537,0.404298,100,0.446628,0.851217,1.385933,0.306648,-0.005543,-0.263426,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,962.174500,1.683869,0.406979,91,0.426941,0.882340,1.412027,0.309171,-0.002325,-0.264651,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,758.789062,1.637890,0.409484,104,0.429088,0.930391,1.409375,0.311057,-0.000268,-0.266310,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,560.156250,1.615412,0.412620,109,0.473072,0.946473,1.404427,0.313293,0.001754,-0.268515,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,375.455719,1.580152,0.414617,112,0.465967,0.990922,1.377323,0.315509,0.003455,-0.268978,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,498.828125,1.561884,0.417683,108,0.463526,1.000980,1.417804,0.318856,0.005110,-0.269747,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,331.250000,1.528620,0.419738,121,0.499584,1.030323,1.412330,0.320763,0.006349,-0.270650,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
