iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,5414.453125,2.720239,0.237900,37,-0.316300,0.000000,1.637290,0.119740,0.017650,-0.204810,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,5036.458496,2.692451,0.254572,33,-0.265742,0.009663,1.624364,0.117796,0.019409,-0.224843,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,3950.195312,2.664727,0.272496,37,-0.215451,0.020078,1.613381,0.116196,0.020548,-0.245622,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,4309.960938,2.637212,0.288298,39,-0.165460,0.030900,1.607275,0.115427,0.021877,-0.263275,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,3855.859375,2.609090,0.302257,45,-0.116174,0.043633,1.597187,0.115831,0.022911,-0.278240,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2830.208252,2.577482,0.314532,44,-0.068815,0.061548,1.585959,0.121181,0.020877,-0.289499,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,3147.591064,2.542424,0.325935,43,-0.023589,0.084165,1.579064,0.122599,0.021148,-0.301257,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,2465.820312,2.511363,0.334984,41,0.022953,0.102440,1.576652,0.122452,0.022639,-0.310978,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,2274.479248,2.467920,0.344979,45,0.058776,0.137613,1.571203,0.123092,0.022782,-0.321466,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,2356.901123,2.429818,0.350695,54,0.099740,0.166043,1.566087,0.122938,0.022942,-0.327638,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,2025.520874,2.381051,0.355886,45,0.116914,0.212986,1.554622,0.124228,0.022339,-0.332751,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1840.104126,2.335266,0.361784,53,0.145974,0.253273,1.547912,0.124944,0.022834,-0.338755,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1713.411499,2.290312,0.365187,52,0.167493,0.296192,1.527637,0.124880,0.022242,-0.342450,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1544.205688,2.241752,0.368495,53,0.180341,0.344051,1.520168,0.125797,0.022701,-0.345613,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1360.742188,2.195549,0.375875,62,0.195280,0.386936,1.531631,0.125728,0.024234,-0.353394,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1642.447876,2.161061,0.379828,60,0.192244,0.420811,1.560094,0.127366,0.024104,-0.357024,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
