iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,2077.148438,2.710921,0.199470,41,0.531670,0.000000,0.724610,0.177230,0.011700,0.090780,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,1049.153687,2.684903,0.215639,47,0.552807,0.010575,0.763805,0.198739,0.012140,0.082800,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,880.208313,2.659897,0.232534,41,0.577550,0.021345,0.800483,0.219378,0.010946,0.076325,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,795.768250,2.636035,0.248892,40,0.594674,0.030317,0.841582,0.238646,0.010927,0.069828,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,833.919250,2.611995,0.261204,43,0.613951,0.040493,0.881189,0.253094,0.010568,0.063712,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,915.820312,2.586649,0.273770,43,0.635282,0.053226,0.918802,0.267463,0.010685,0.057439,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1554.296875,2.560069,0.285823,42,0.653688,0.067666,0.957267,0.280859,0.011074,0.051870,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1715.429688,2.531983,0.299542,42,0.685277,0.087985,0.982579,0.295484,0.009743,0.048164,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1303.906250,2.503499,0.308701,45,0.709103,0.107028,1.015481,0.305517,0.010995,0.042831,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1903.059937,2.473879,0.319126,42,0.725119,0.126615,1.052505,0.316578,0.011272,0.038640,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1678.125000,2.448955,0.327233,47,0.741650,0.141422,1.090894,0.325056,0.011492,0.035892,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1965.299438,2.412118,0.333917,50,0.740407,0.169648,1.127360,0.331981,0.011437,0.034041,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
