iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,7284.244629,2.586013,0.407416,64,0.409770,0.000000,1.182810,-0.295450,-0.053350,-0.275410,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,5520.182129,2.556957,0.392108,67,0.405013,0.022232,1.221152,-0.271557,-0.054801,-0.277493,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,3986.393311,2.528952,0.376701,66,0.399310,0.043989,1.259465,-0.244312,-0.058326,-0.280738,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3047.526123,2.501507,0.365058,56,0.392878,0.065826,1.297455,-0.218714,-0.060271,-0.286005,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2003.190063,2.476073,0.353238,53,0.387527,0.085799,1.336253,-0.195694,-0.062257,-0.287411,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1295.768188,2.450689,0.341914,55,0.382725,0.106237,1.374653,-0.173957,-0.063981,-0.287316,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,931.445312,2.426675,0.335051,52,0.377678,0.125825,1.413222,-0.157576,-0.064100,-0.288653,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,555.143250,2.403249,0.326903,52,0.370577,0.145776,1.451216,-0.139056,-0.065522,-0.288506,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,308.789062,2.379789,0.321718,57,0.367490,0.165664,1.489314,-0.122320,-0.065807,-0.290189,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,217.317703,2.358377,0.318953,55,0.354366,0.185899,1.525612,-0.110115,-0.064295,-0.292356,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,136.848953,2.336894,0.314438,56,0.347751,0.205581,1.563148,-0.097974,-0.063779,-0.291899,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,111.067711,2.310274,0.312846,55,0.338593,0.231848,1.596383,-0.086559,-0.063667,-0.293814,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,195.312500,2.284924,0.309841,55,0.331355,0.256938,1.630465,-0.077823,-0.062454,-0.293334,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,440.559906,2.257686,0.280503,53,0.323615,0.284672,1.662455,-0.071657,-0.059799,-0.264521,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,596.223938,2.227507,0.264143,62,0.331937,0.312817,1.693088,-0.065811,-0.057424,-0.249285,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,821.614563,2.201220,0.250948,56,0.338926,0.337637,1.726118,-0.059686,-0.055720,-0.237293,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
