iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,12065.754883,2.713030,0.313320,51,0.378540,0.000000,0.763820,-0.114930,-0.291430,0.005400,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,10041.276367,2.684741,0.290187,48,0.391598,0.012397,0.805960,-0.086635,-0.276947,-0.001893,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,8428.971680,2.657744,0.270573,49,0.404082,0.023950,0.848266,-0.057638,-0.264273,-0.006876,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,7002.148438,2.631523,0.254250,46,0.418751,0.035219,0.889746,-0.031232,-0.252020,-0.012396,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,5772.786621,2.606617,0.240556,49,0.432487,0.045679,0.931497,-0.006224,-0.239770,-0.018410,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,4988.802246,2.581700,0.231449,55,0.449512,0.056823,0.971689,0.017615,-0.230018,-0.018712,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,3090.104248,2.558646,0.223973,44,0.461847,0.066629,1.013562,0.037172,-0.219850,-0.021168,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,2361.523438,2.536079,0.217455,48,0.471126,0.076742,1.055921,0.052665,-0.209868,-0.021641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,2463.411377,2.512205,0.213562,51,0.489818,0.088822,1.094484,0.068625,-0.200780,-0.024218,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,2924.869873,2.490093,0.208721,45,0.509044,0.099649,1.132893,0.082291,-0.189743,-0.028112,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,2662.109375,2.466367,0.207543,55,0.530270,0.113051,1.169343,0.096199,-0.181318,-0.030721,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1490.169312,2.443990,0.207020,49,0.552774,0.125714,1.205067,0.109578,-0.172453,-0.033314,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1979.296875,2.419702,0.208008,57,0.574677,0.141172,1.239948,0.122593,-0.164042,-0.036452,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1549.218750,2.396834,0.209872,50,0.592569,0.155582,1.277000,0.134874,-0.156257,-0.037936,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1594.596313,2.372936,0.210464,47,0.609134,0.171759,1.313794,0.144070,-0.148170,-0.039808,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2033.268188,2.346673,0.212591,54,0.623029,0.191136,1.350125,0.154219,-0.140609,-0.040505,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1950.520874,2.311627,0.213514,56,0.643103,0.221297,1.376230,0.161738,-0.132810,-0.042316,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1668.489624,2.276598,0.213315,52,0.668172,0.252421,1.397026,0.166926,-0.125668,-0.042975,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1716.666626,2.234961,0.214154,63,0.682072,0.291060,1.416806,0.172563,-0.119025,-0.043782,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1680.794312,2.197846,0.214689,58,0.697469,0.324526,1.441648,0.177230,-0.112909,-0.043960,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1740.950562,2.164530,0.214839,55,0.704101,0.353722,1.473280,0.181055,-0.106931,-0.044053,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1811.523438,2.117995,0.214579,67,0.689602,0.400469,1.477554,0.184255,-0.100851,-0.043854,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1550.585938,2.078504,0.213010,68,0.713876,0.438597,1.486384,0.185546,-0.094310,-0.045295,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1234.960938,2.041135,0.212416,66,0.733384,0.479406,1.461630,0.187503,-0.088679,-0.045820,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1166.927124,1.997353,0.216057,68,0.747325,0.522196,1.471242,0.194166,-0.083694,-0.044447,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,1183.984375,1.953005,0.216430,78,0.726356,0.567742,1.467073,0.196865,-0.079061,-0.042842,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,1268.489624,1.915769,0.215536,74,0.726586,0.601466,1.494672,0.197659,-0.074681,-0.042536,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,1048.893188,1.868947,0.215356,85,0.732351,0.648932,1.492704,0.199236,-0.070679,-0.041084,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,1055.468750,1.827400,0.216633,86,0.706966,0.692029,1.487741,0.202073,-0.067673,-0.038944,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,1014.518250,1.788008,0.217842,87,0.720492,0.728882,1.506604,0.204380,-0.064532,-0.038982,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,1162.890625,1.755371,0.218871,92,0.704141,0.758476,1.534777,0.206651,-0.060593,-0.039094,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,877.669250,1.717648,0.218995,98,0.701635,0.800851,1.503291,0.207815,-0.057159,-0.038790,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,976.562500,1.696949,0.220272,106,0.719433,0.816810,1.536525,0.209978,-0.053852,-0.039102,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,552.604187,1.663713,0.220415,110,0.733327,0.854714,1.503630,0.210785,-0.050963,-0.039438,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,674.023438,1.629293,0.220254,115,0.703407,0.887996,1.517900,0.211389,-0.048510,-0.038386,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,504.361969,1.585776,0.220443,120,0.714620,0.930696,1.524795,0.212174,-0.046061,-0.038157,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,361.718750,1.546464,0.220856,128,0.707503,0.974644,1.498939,0.213127,-0.043858,-0.037824,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,441.731781,1.535863,0.222776,125,0.716771,0.979168,1.538237,0.215532,-0.041603,-0.038006,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,316.080719,1.490236,0.222712,143,0.713469,1.025959,1.533958,0.215943,-0.039113,-0.037938,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,163.997391,1.465091,0.222875,143,0.749270,1.050021,1.540111,0.216513,-0.037102,-0.037665,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,268.424469,1.456394,0.222935,131,0.697860,1.060340,1.536118,0.217148,-0.035121,-0.036235,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,120.572914,1.447620,0.223642,134,0.742920,1.069052,1.531050,0.218097,-0.032848,-0.037015,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,289.908844,1.438823,0.224290,149,0.701318,1.075532,1.553196,0.219209,-0.031345,-0.035648,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,71.484375,1.427968,0.224137,142,0.740050,1.090037,1.524176,0.219273,-0.029233,-0.036085,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,236.067703,1.425454,0.225137,138,0.707720,1.088400,1.556309,0.220663,-0.027701,-0.035031,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,46.549480,1.417058,0.225074,147,0.741974,1.101875,1.519270,0.220729,-0.026152,-0.035401,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,212.304688,1.416495,0.226351,146,0.710673,1.097937,1.552190,0.222360,-0.024828,-0.034271,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,31.705729,1.406876,0.226307,150,0.746116,1.112455,1.517610,0.222445,-0.023134,-0.034610,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,170.052078,1.406086,0.227518,149,0.710394,1.109171,1.547262,0.224039,-0.021353,-0.033391,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,26.302084,1.399084,0.227758,148,0.753257,1.119071,1.525361,0.224328,-0.020397,-0.033684,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
