iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,2767.187500,2.504107,0.414323,58,0.651950,0.000000,1.854590,0.026140,-0.149050,-0.385700,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,2451.627686,2.474769,0.394495,56,0.610897,0.030685,1.837254,0.034244,-0.144235,-0.365582,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2205.403564,2.445371,0.378718,54,0.570221,0.062385,1.824488,0.041390,-0.138883,-0.349894,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2520.768311,2.413067,0.358004,54,0.533004,0.097442,1.809343,0.044304,-0.133101,-0.329375,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1911.848999,2.381603,0.337653,52,0.495984,0.132392,1.794035,0.047798,-0.127546,-0.308961,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1659.309937,2.352647,0.320678,55,0.458424,0.165626,1.775086,0.045731,-0.120964,-0.293447,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1713.346313,2.315335,0.305106,54,0.430794,0.206782,1.755638,0.048136,-0.115895,-0.278102,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1535.807251,2.271863,0.300860,57,0.414857,0.253039,1.735743,0.050341,-0.110786,-0.275152,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1624.283813,2.238191,0.285092,56,0.383389,0.292115,1.731581,0.051257,-0.105397,-0.259888,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1733.268188,2.193644,0.266753,62,0.372796,0.339087,1.734408,0.050339,-0.100042,-0.242105,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1669.726562,2.151042,0.253606,62,0.391079,0.379580,1.705572,0.050960,-0.095632,-0.229289,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1689.843750,2.105266,0.252582,66,0.395987,0.425028,1.713747,0.051628,-0.090303,-0.230168,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1366.927124,2.069227,0.250892,67,0.399231,0.462160,1.673390,0.051684,-0.085395,-0.230181,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1380.273438,2.027776,0.251533,67,0.390311,0.505413,1.685778,0.053367,-0.080331,-0.232310,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1110.286499,1.981781,0.253791,73,0.409683,0.549026,1.676912,0.055335,-0.076097,-0.235705,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1029.817749,1.938752,0.253997,74,0.426307,0.589489,1.687328,0.057940,-0.072561,-0.236416,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,915.169250,1.892238,0.254901,80,0.437326,0.635372,1.672807,0.059670,-0.068645,-0.238122,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,830.208313,1.849545,0.255926,83,0.457438,0.675091,1.679760,0.061510,-0.065354,-0.239674,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,878.125000,1.814318,0.255902,87,0.429807,0.715835,1.672673,0.063782,-0.062224,-0.239887,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,771.875000,1.777637,0.246663,89,0.456531,0.747948,1.685323,0.063862,-0.059172,-0.230787,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
