iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,532.617188,2.508578,0.309151,55,0.919550,0.000000,1.869240,-0.197980,-0.230680,0.056260,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,616.080750,2.477842,0.295693,48,0.909606,0.031590,1.895530,-0.191297,-0.219531,0.051440,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,669.987000,2.449141,0.280562,48,0.899617,0.061568,1.923083,-0.181020,-0.208977,0.047705,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,933.528625,2.412087,0.263071,51,0.871920,0.097908,1.932347,-0.166889,-0.197873,0.046910,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,979.622375,2.379772,0.250124,50,0.852340,0.131114,1.953026,-0.158668,-0.187865,0.045752,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1041.015625,2.334715,0.235680,52,0.830159,0.174691,1.943410,-0.148116,-0.177773,0.044760,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1391.406250,2.306717,0.222591,54,0.808179,0.204196,1.966430,-0.139159,-0.167851,0.044806,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1689.518188,2.269155,0.212367,55,0.795225,0.243198,1.982086,-0.132889,-0.159522,0.044645,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1593.033813,2.224548,0.201302,57,0.810061,0.287528,1.973542,-0.124941,-0.151008,0.045922,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1620.182251,2.181152,0.190798,64,0.820909,0.331616,1.974737,-0.117280,-0.143174,0.046372,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1489.583374,2.133315,0.177243,66,0.822311,0.378450,1.961734,-0.105372,-0.135400,0.044483,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1712.695312,2.091347,0.166502,63,0.808638,0.420987,1.969084,-0.096480,-0.128549,0.043470,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1562.304688,2.044260,0.157278,76,0.797563,0.467102,1.959910,-0.091008,-0.121722,0.040468,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1563.151001,2.009285,0.147680,71,0.771937,0.498200,1.921883,-0.084213,-0.115160,0.038156,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1394.075562,1.974071,0.138848,81,0.798283,0.534108,1.922899,-0.077377,-0.109350,0.036524,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1215.559937,1.933313,0.127593,77,0.782699,0.571897,1.888014,-0.067823,-0.103059,0.032540,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1019.140625,1.888938,0.119538,83,0.769417,0.614511,1.862429,-0.063146,-0.098485,0.024548,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,708.984375,1.860562,0.109059,84,0.792576,0.641365,1.823182,-0.054657,-0.093601,0.012054,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,754.817688,1.816723,0.102807,93,0.785841,0.685326,1.828465,-0.049747,-0.089042,0.012891,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,854.752625,1.776168,0.095400,94,0.767039,0.725973,1.835513,-0.043961,-0.083883,0.011504,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,576.757812,1.732501,0.090349,91,0.758302,0.768526,1.809064,-0.040860,-0.080233,0.007484,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,379.166656,1.693961,0.085587,109,0.780414,0.806841,1.792335,-0.038235,-0.076389,0.005299,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,545.703125,1.664179,0.080045,119,0.742459,0.836445,1.794933,-0.034093,-0.072318,0.003861,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,350.911469,1.630866,0.075906,108,0.770132,0.869923,1.796544,-0.031897,-0.068792,0.003455,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,337.369781,1.589751,0.072790,116,0.747780,0.910882,1.794818,-0.031489,-0.065626,0.000245,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,190.950516,1.546742,0.067705,127,0.759518,0.953615,1.781815,-0.026623,-0.062250,-0.000380,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,196.093750,1.504792,0.063164,120,0.739044,0.995363,1.768631,-0.022054,-0.059181,-0.000966,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,41.471355,1.479409,0.059844,134,0.774888,1.020884,1.765666,-0.020413,-0.056253,-0.000494,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,129.492188,1.461308,0.056982,134,0.727925,1.038859,1.749011,-0.018661,-0.053821,0.001437,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,72.135414,1.452163,0.054386,136,0.756636,1.048082,1.775839,-0.018183,-0.051256,0.000227,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,131.835938,1.415994,0.051114,142,0.726276,1.084382,1.772370,-0.015572,-0.048662,0.001484,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,3.320312,1.409930,0.048376,147,0.770011,1.090212,1.750463,-0.013873,-0.046238,0.003142,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,105.598961,1.407170,0.045486,138,0.731036,1.093193,1.775722,-0.012559,-0.043591,0.003327,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,11.002604,1.404686,0.042974,151,0.769055,1.095481,1.739653,-0.012355,-0.041109,0.002044,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,88.606773,1.403721,0.039893,144,0.736966,1.096502,1.771340,-0.009621,-0.038674,0.001792,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,3.971354,1.396857,0.038150,143,0.775495,1.103427,1.738081,-0.009237,-0.037008,0.000747,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
