iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,3474.088623,2.672785,0.484233,36,-0.178910,0.000000,1.925800,0.001440,-0.018950,-0.483860,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,197.786453,2.627844,0.457464,11,-0.181173,0.047380,1.902113,0.002100,-0.019158,-0.457057,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,3599.869873,2.586412,0.427052,45,-0.163738,0.086235,1.918376,0.004507,-0.019933,-0.426563,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3361.197998,2.546873,0.397691,44,-0.132408,0.114522,1.881948,0.004128,-0.019870,-0.397173,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,3077.604248,2.505359,0.374951,43,-0.093412,0.143478,1.860837,0.004544,-0.019777,-0.374401,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2996.354248,2.473555,0.356245,51,-0.046867,0.160203,1.843965,0.007971,-0.020679,-0.355555,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,2958.203125,2.434851,0.337173,49,-0.005543,0.186616,1.826863,0.009358,-0.020041,-0.336447,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,2648.437500,2.404598,0.320017,45,0.035361,0.204513,1.796087,0.010638,-0.020619,-0.319175,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,2271.289062,2.364709,0.327770,54,0.071489,0.234841,1.772949,0.009417,-0.019250,-0.327069,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,2372.721436,2.327206,0.311161,58,0.111209,0.262294,1.772565,0.006977,-0.018242,-0.310547,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,2073.437500,2.296958,0.293853,55,0.156263,0.281161,1.765654,0.008279,-0.018147,-0.293175,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1857.552124,2.259051,0.300724,55,0.194628,0.310280,1.750555,0.008057,-0.017093,-0.300130,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2016.992188,2.220399,0.287254,56,0.204472,0.347767,1.771492,0.010558,-0.016736,-0.286572,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1692.643188,2.183947,0.292360,60,0.242949,0.375736,1.754916,0.010796,-0.015654,-0.291741,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1521.223999,2.144660,0.275950,67,0.278410,0.407842,1.743288,0.010039,-0.014273,-0.275397,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1250.455688,2.103746,0.280992,62,0.308960,0.443161,1.724601,0.010047,-0.013615,-0.280483,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1241.796875,2.058861,0.283839,69,0.312667,0.488195,1.732918,0.010505,-0.012464,-0.283371,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,921.093750,2.020849,0.287106,74,0.347684,0.519805,1.721706,0.011568,-0.011585,-0.286639,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,946.549500,1.978578,0.289589,72,0.333847,0.565903,1.720752,0.012146,-0.010561,-0.289141,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1090.690063,1.941279,0.292099,76,0.339385,0.602658,1.742497,0.013146,-0.009815,-0.291638,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,963.346375,1.900801,0.280087,79,0.333070,0.645850,1.713387,0.014773,-0.009750,-0.279527,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,839.257812,1.875973,0.264312,80,0.376128,0.662012,1.714017,0.014984,-0.009278,-0.263724,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,727.799500,1.839865,0.254142,83,0.408916,0.692305,1.718339,0.017802,-0.009216,-0.253350,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,892.838562,1.799834,0.240195,96,0.407735,0.733079,1.734300,0.018702,-0.008810,-0.239303,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,577.473938,1.770680,0.229350,84,0.442903,0.756693,1.706616,0.018738,-0.008107,-0.228440,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,395.768219,1.738398,0.231626,96,0.480092,0.783502,1.696990,0.020736,-0.007954,-0.230559,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,541.276062,1.713505,0.218707,102,0.490113,0.806449,1.729006,0.021389,-0.007859,-0.217517,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,541.210938,1.689223,0.219404,109,0.522444,0.826177,1.746960,0.021944,-0.007181,-0.218186,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,291.601562,1.650494,0.219595,108,0.515129,0.866692,1.714348,0.021947,-0.006471,-0.218399,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,428.841156,1.618650,0.220368,108,0.502815,0.900382,1.737865,0.022488,-0.006229,-0.219129,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,353.776031,1.580980,0.209008,126,0.487063,0.941534,1.710702,0.023097,-0.005644,-0.207651,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,341.341156,1.570042,0.191475,125,0.525455,0.946249,1.728299,0.027681,-0.006021,-0.189368,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,154.882812,1.532909,0.182198,124,0.553591,0.980223,1.711100,0.027865,-0.006154,-0.179949,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,283.593750,1.512965,0.182990,132,0.553261,0.999885,1.746273,0.028369,-0.005810,-0.180684,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
