iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,4313.802246,2.682933,0.336319,49,0.593320,0.000000,0.788970,-0.061700,0.252710,-0.213170,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,3354.166748,2.654237,0.323453,50,0.583478,0.014581,0.833520,-0.035830,0.238384,-0.215664,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,3377.539062,2.626752,0.309549,49,0.572121,0.028710,0.877698,-0.011128,0.222923,-0.214482,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2528.190186,2.599992,0.301135,50,0.560279,0.042859,0.921494,0.010211,0.209746,-0.215835,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1933.268188,2.575084,0.295420,53,0.547201,0.055855,0.965089,0.029384,0.198214,-0.217073,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1062.630249,2.550363,0.294146,50,0.531392,0.069934,1.007474,0.048368,0.187326,-0.221566,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1354.817749,2.526562,0.290575,51,0.521055,0.082876,1.050995,0.072292,0.173931,-0.221260,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,716.341125,2.503961,0.290169,49,0.512721,0.094987,1.094691,0.087296,0.164103,-0.222818,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,633.789062,2.481689,0.290660,49,0.498362,0.108471,1.136772,0.103618,0.153481,-0.224031,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,621.093750,2.455534,0.292694,50,0.481519,0.127647,1.175973,0.116554,0.145574,-0.225595,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,643.489563,2.429457,0.294971,50,0.463915,0.147675,1.214291,0.130017,0.137149,-0.226481,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
