iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,3189.127686,2.723582,0.215175,37,-0.031080,0.000000,1.003130,-0.021690,-0.093110,-0.192770,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,3800.520752,2.698402,0.225326,44,-0.009250,0.009166,1.042430,-0.000945,-0.089398,-0.206831,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2122.005127,2.673824,0.236227,42,0.011799,0.018480,1.081826,0.018405,-0.086845,-0.218912,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,1677.083374,2.650069,0.247881,40,0.036755,0.026910,1.119148,0.035941,-0.083681,-0.230545,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1960.026001,2.626710,0.259766,40,0.060433,0.035803,1.156845,0.054275,-0.082323,-0.240324,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,979.947937,2.603535,0.273483,45,0.078405,0.046197,1.196640,0.068600,-0.078294,-0.252897,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1045.963501,2.580418,0.284378,45,0.101056,0.056372,1.234139,0.081774,-0.075071,-0.261817,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1491.341187,2.555272,0.294056,49,0.121673,0.069837,1.271539,0.092435,-0.071602,-0.269811,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,793.294250,2.531743,0.302653,39,0.148081,0.081253,1.306064,0.103178,-0.069014,-0.276025,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,980.598938,2.498901,0.311246,47,0.163537,0.105672,1.340416,0.113316,-0.066009,-0.282270,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1040.234375,2.470911,0.316044,47,0.181629,0.124565,1.376288,0.117636,-0.061012,-0.286921,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1534.244751,2.443025,0.321884,49,0.194424,0.144949,1.413190,0.125286,-0.058096,-0.290753,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1397.395874,2.409553,0.327306,44,0.225067,0.169250,1.436958,0.130856,-0.054696,-0.294981,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1496.354126,2.363311,0.332557,54,0.242673,0.211341,1.450169,0.135279,-0.051933,-0.299328,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1366.406250,2.319885,0.337400,58,0.254646,0.250874,1.470856,0.141990,-0.049042,-0.302113,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1364.713501,2.274415,0.340551,53,0.247008,0.298920,1.475750,0.145447,-0.045545,-0.304542,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1465.885376,2.234300,0.344164,55,0.272826,0.332334,1.493826,0.149224,-0.042804,-0.307162,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1172.851562,2.197679,0.346872,57,0.282914,0.372382,1.458678,0.151078,-0.039196,-0.309773,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1279.427124,2.158477,0.350890,62,0.277541,0.410955,1.482237,0.154995,-0.036245,-0.312708,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1350.325562,2.115225,0.353236,64,0.274631,0.454277,1.498573,0.157447,-0.033124,-0.314465,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1230.598999,2.067771,0.357577,63,0.291685,0.499343,1.499012,0.160111,-0.029829,-0.318333,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1172.135376,2.022347,0.359381,70,0.290962,0.545244,1.508957,0.161325,-0.027168,-0.319985,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1099.088501,1.978572,0.362750,72,0.306572,0.585019,1.524245,0.164840,-0.025324,-0.322140,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1106.966187,1.934097,0.366588,73,0.312114,0.628032,1.538522,0.167833,-0.022361,-0.325144,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1049.088501,1.887361,0.369813,70,0.313759,0.675973,1.538461,0.170032,-0.020024,-0.327796,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,970.312500,1.850772,0.372813,84,0.348305,0.704926,1.545770,0.171365,-0.017385,-0.330638,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,610.156250,1.819474,0.374423,89,0.355631,0.740676,1.505586,0.172985,-0.015468,-0.331708,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,625.716125,1.783916,0.375743,90,0.332004,0.784228,1.497490,0.176063,-0.014659,-0.331617,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,791.927063,1.759338,0.379879,82,0.337742,0.803331,1.534063,0.179900,-0.012770,-0.334337,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,588.476562,1.716715,0.383026,97,0.364706,0.841087,1.533974,0.182273,-0.010917,-0.336700,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
