iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,6589.974121,2.715695,0.000000,51,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,6093.033691,2.556954,0.002961,56,0.062936,0.133764,1.066713,-0.002588,0.000517,-0.001343,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,6000.846191,2.426952,0.002393,66,0.116957,0.245319,1.113003,-0.000142,0.000197,-0.002381,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,6998.242188,2.316147,0.004333,58,0.162090,0.339115,1.158835,-0.000863,0.001039,-0.004117,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,5294.986816,2.224143,0.004591,67,0.203377,0.416534,1.195757,-0.000390,0.000894,-0.004486,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,6130.924316,2.146011,0.002723,68,0.246657,0.479321,1.231475,-0.002086,0.001742,-0.000175,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,4928.906250,2.079281,0.008319,79,0.285113,0.531621,1.267531,-0.007068,0.001645,0.004068,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,4613.736816,2.018782,0.003925,85,0.306512,0.585569,1.287666,-0.003556,0.001205,-0.001147,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,5296.289062,1.966274,0.005724,89,0.331307,0.629262,1.312657,-0.004970,0.002191,-0.001804,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,4881.250000,1.919429,0.003938,83,0.352844,0.670329,1.327174,-0.000797,0.001846,-0.003386,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,4739.843750,1.879011,0.005110,93,0.376118,0.702543,1.349950,-0.004045,0.002604,-0.001723,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,3842.903564,1.843099,0.006617,94,0.402295,0.730850,1.367607,-0.005204,0.002147,0.003478,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,4255.729004,1.811269,0.014102,102,0.423094,0.754901,1.391589,-0.012284,0.003001,0.006241,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,4069.075439,1.782441,0.017673,109,0.440750,0.778041,1.408943,-0.015525,0.003345,0.007755,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,3803.515625,1.755704,0.017279,111,0.455560,0.800841,1.420361,-0.015174,0.002880,0.007746,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,3716.015625,1.731783,0.021558,116,0.475435,0.819655,1.433571,-0.017011,0.002642,0.012976,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,3492.252686,1.710115,0.021357,109,0.487193,0.838175,1.443797,-0.017172,0.002418,0.012465,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,3443.359375,1.689876,0.017265,117,0.492653,0.856828,1.450937,-0.015241,0.003159,0.007471,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,3199.609375,1.672026,0.017651,123,0.503997,0.871840,1.459740,-0.015482,0.002958,0.007943,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,3038.671875,1.655699,0.018170,120,0.516002,0.885513,1.467130,-0.015230,0.002332,0.009631,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,2913.737061,1.641342,0.020634,119,0.526821,0.897056,1.476570,-0.017169,0.002533,0.011161,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,2778.906250,1.627090,0.015570,122,0.529591,0.910667,1.480069,-0.014118,0.002867,0.005906,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,2664.713623,1.615036,0.017241,122,0.538513,0.920474,1.487870,-0.015663,0.002737,0.006666,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,2529.817627,1.602750,0.012401,128,0.546068,0.932034,1.487891,-0.010353,0.002184,0.006468,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,2523.828125,1.591745,0.010766,125,0.550526,0.941901,1.492724,-0.009828,0.002005,0.003912,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,2405.012939,1.582660,0.014669,120,0.559485,0.948676,1.501185,-0.013148,0.002171,0.006132,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,2332.487061,1.573451,0.011909,131,0.564676,0.957136,1.503074,-0.010644,0.001807,0.005027,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,2286.393311,1.565266,0.010928,125,0.569958,0.964300,1.506551,-0.009837,0.001744,0.004428,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,2173.046875,1.557963,0.011638,137,0.576759,0.970287,1.510804,-0.010184,0.000868,0.005565,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,2174.218750,1.551053,0.011229,138,0.583034,0.976235,1.513300,-0.009030,0.000753,0.006631,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,2036.588501,1.544615,0.010691,135,0.585979,0.981847,1.517313,-0.009541,0.000951,0.004730,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,2044.531250,1.538422,0.007863,136,0.586362,0.987871,1.518850,-0.007734,0.001242,0.000687,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,1866.536499,1.532518,0.007483,133,0.587573,0.993382,1.521239,-0.006951,0.001338,-0.002426,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,1863.802124,1.527383,0.007973,135,0.588325,0.998327,1.522538,-0.005378,0.001346,-0.005730,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,1864.192749,1.522821,0.008330,146,0.594587,1.001587,1.527320,-0.007482,0.001255,-0.003441,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,1837.825562,1.517963,0.007764,141,0.596306,1.006288,1.527704,-0.005348,0.001184,-0.005503,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,1689.583374,1.513484,0.008429,138,0.599217,1.010135,1.530450,-0.005629,0.001592,-0.006069,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,1754.817749,1.509719,0.007995,148,0.602321,1.013483,1.531576,-0.004630,0.001462,-0.006352,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,1684.765625,1.506250,0.010077,139,0.603183,1.016556,1.534064,-0.004907,0.002132,-0.008540,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
