iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,1496.158813,2.722913,0.321355,41,0.729450,0.000000,0.671190,0.101840,0.292230,0.086600,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,994.140625,2.698688,0.317570,38,0.735412,0.006688,0.717478,0.128882,0.279175,0.079383,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,593.164062,2.674554,0.314568,43,0.737505,0.013813,0.764121,0.151825,0.265218,0.074577,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,486.718750,2.650300,0.313955,44,0.747307,0.022552,0.808548,0.173474,0.252092,0.070174,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,358.723969,2.627181,0.315138,39,0.751769,0.030259,0.854201,0.194235,0.238959,0.066955,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,405.403656,2.604836,0.317275,40,0.754922,0.037809,0.899847,0.211376,0.228563,0.061177,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,517.903625,2.580937,0.320457,43,0.756727,0.047816,0.945025,0.228815,0.216807,0.057714,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,800.585938,2.554565,0.323615,43,0.761680,0.061593,0.988532,0.243223,0.206973,0.052264,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1020.377625,2.528017,0.327914,44,0.768512,0.076437,1.031063,0.257951,0.195970,0.050839,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1309.960938,2.502081,0.330836,44,0.771175,0.090980,1.074290,0.269321,0.186193,0.047446,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1455.924438,2.470453,0.332873,44,0.774226,0.112820,1.114450,0.278845,0.175925,0.045827,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1718.945312,2.429883,0.333811,49,0.771382,0.146048,1.147683,0.285897,0.166525,0.044294,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1792.708374,2.388061,0.336879,50,0.783553,0.183029,1.172634,0.294400,0.158262,0.042062,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1638.151001,2.342695,0.338479,46,0.789300,0.224519,1.194245,0.300493,0.150514,0.040219,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1979.036499,2.300813,0.338696,53,0.764868,0.262014,1.216206,0.304769,0.142082,0.040543,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1966.731812,2.256082,0.340396,54,0.769716,0.302735,1.238585,0.310182,0.134641,0.039092,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2173.502686,2.212500,0.343601,57,0.743023,0.345159,1.248233,0.316171,0.129762,0.035495,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1911.914062,2.167083,0.344939,58,0.756017,0.389716,1.257135,0.320165,0.124178,0.032513,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,2056.380127,2.119614,0.348098,59,0.746286,0.435176,1.271197,0.325824,0.118831,0.029831,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1741.471313,2.082185,0.349887,69,0.759000,0.479069,1.248752,0.329790,0.113289,0.028722,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1643.554688,2.035783,0.352996,60,0.741441,0.525621,1.253846,0.334897,0.108083,0.027717,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1400.065063,1.993214,0.357570,63,0.748081,0.573215,1.239705,0.341216,0.103593,0.026390,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
