iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,7470.898438,2.804090,0.387179,33,-0.519030,0.000000,1.700150,0.060590,-0.251340,-0.288210,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,7255.013184,2.774485,0.369012,32,-0.464992,0.006316,1.694272,0.062597,-0.239829,-0.273375,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,8823.046875,2.743729,0.345895,41,-0.411772,0.015096,1.690067,0.049732,-0.227013,-0.256193,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,6879.101562,2.714269,0.320908,36,-0.359191,0.023462,1.689048,0.044724,-0.216210,-0.232884,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,8485.351562,2.689277,0.307823,38,-0.305977,0.027754,1.678399,0.045821,-0.205896,-0.224192,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,6225.716309,2.664337,0.314231,41,-0.253142,0.032948,1.672202,0.051050,-0.196109,-0.240159,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,5225.064941,2.638320,0.296348,38,-0.201123,0.040429,1.668713,0.047578,-0.186162,-0.225615,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,4649.739746,2.614196,0.285128,42,-0.149307,0.046812,1.665542,0.045574,-0.177138,-0.218731,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,5249.869629,2.583333,0.269452,41,-0.100439,0.062103,1.666202,0.045947,-0.168874,-0.204878,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,4398.242188,2.557174,0.251744,42,-0.049929,0.072766,1.661774,0.044223,-0.160128,-0.189152,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,4408.007812,2.531452,0.242499,44,0.000259,0.084047,1.653523,0.042138,-0.151705,-0.184433,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,4228.255371,2.503402,0.233487,47,0.048460,0.098849,1.653356,0.044096,-0.145665,-0.177069,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,4588.476562,2.476149,0.223207,46,0.096668,0.113642,1.651173,0.046654,-0.139383,-0.167980,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,4322.851562,2.451832,0.214387,53,0.145373,0.126074,1.648106,0.045001,-0.133396,-0.161686,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,2665.429688,2.428324,0.220769,48,0.193153,0.138541,1.649056,0.049764,-0.127187,-0.173453,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2970.312500,2.403393,0.223722,55,0.238813,0.154738,1.628609,0.056953,-0.121154,-0.179247,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2053.841064,2.371847,0.227087,56,0.282331,0.178489,1.617609,0.060228,-0.114169,-0.186833,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,2149.218750,2.335918,0.231131,54,0.320302,0.207524,1.621848,0.063022,-0.108146,-0.194304,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1939.713501,2.306151,0.227183,54,0.363539,0.230253,1.618754,0.066205,-0.104073,-0.190782,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1898.177124,2.265051,0.216488,59,0.380898,0.268091,1.636858,0.064697,-0.098798,-0.181440,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1711.979126,2.227630,0.217130,59,0.414347,0.300396,1.643156,0.067717,-0.093434,-0.183929,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1708.723999,2.184503,0.207950,59,0.441397,0.340089,1.642284,0.068562,-0.088746,-0.175119,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1464.518188,2.142763,0.209476,64,0.469933,0.378407,1.641197,0.071460,-0.084038,-0.178076,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1455.273438,2.099596,0.203847,65,0.488229,0.419113,1.651570,0.073039,-0.080085,-0.172642,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
