iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,54115.824219,3.128855,0.450225,42,-0.970900,0.000000,0.989580,0.190610,0.221520,0.342490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,37385.613281,3.085471,0.409372,49,-0.921803,0.019838,0.992369,0.198954,0.213280,0.287253,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,27853.710938,3.043948,0.376077,62,-0.872148,0.037012,0.996380,0.209175,0.205206,0.235733,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,23407.291016,3.004432,0.349152,54,-0.822319,0.051359,1.002613,0.223103,0.196950,0.182600,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,17282.421875,2.967044,0.330557,53,-0.772118,0.063279,1.009121,0.233899,0.191139,0.134258,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,13663.801758,2.931430,0.319506,40,-0.721312,0.073905,1.013395,0.244247,0.185949,0.088604,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,12303.190430,2.898150,0.315370,45,-0.670608,0.081899,1.019290,0.254876,0.180002,0.045778,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,11611.914062,2.866302,0.316281,42,-0.620070,0.088771,1.025729,0.263081,0.175411,0.007284,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,7258.789062,2.836506,0.321962,41,-0.569251,0.094152,1.030807,0.272328,0.169469,-0.027887,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,6371.093750,2.807587,0.331178,35,-0.518708,0.099226,1.036412,0.281104,0.163087,-0.063732,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,5219.726562,2.780703,0.342638,35,-0.468304,0.102659,1.042329,0.288501,0.158420,-0.095242,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,4237.630371,2.754919,0.354865,40,-0.418010,0.105742,1.047962,0.294512,0.154775,-0.123435,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,3802.408936,2.730494,0.367372,38,-0.368631,0.107652,1.056507,0.299464,0.150823,-0.150120,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,3202.864502,2.705858,0.381316,39,-0.319413,0.110751,1.064789,0.302667,0.149062,-0.177694,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,3340.104248,2.681569,0.394586,37,-0.271704,0.113786,1.077008,0.307498,0.145665,-0.199812,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,3002.408936,2.658670,0.409197,40,-0.223844,0.116233,1.088328,0.312341,0.144146,-0.221601,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2743.554688,2.635087,0.421653,36,-0.179195,0.119663,1.106356,0.316459,0.140931,-0.240382,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,2694.596436,2.611032,0.433948,41,-0.134160,0.124570,1.123034,0.320965,0.137817,-0.257485,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,2578.841064,2.582671,0.444948,36,-0.089433,0.135457,1.138052,0.324439,0.134976,-0.272947,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,2427.864502,2.555483,0.454896,37,-0.043214,0.146268,1.148961,0.327062,0.132569,-0.287030,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,2359.309814,2.515304,0.464256,42,-0.003790,0.178022,1.144216,0.332608,0.126930,-0.297983,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,2576.822998,2.480052,0.472360,44,0.036506,0.199360,1.159543,0.335455,0.124395,-0.308415,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,2702.278564,2.444069,0.477600,40,0.079048,0.224762,1.161283,0.336798,0.121656,-0.316020,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,2511.458252,2.398281,0.483482,46,0.101831,0.262323,1.180413,0.338744,0.119602,-0.323578,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,2453.971436,2.355200,0.488310,52,0.135806,0.297533,1.185312,0.340459,0.117598,-0.329704,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,2252.278564,2.307076,0.493280,47,0.151267,0.345631,1.181836,0.343198,0.114434,-0.335329,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,2225.911377,2.259127,0.496323,51,0.154600,0.395613,1.183686,0.345534,0.110223,-0.338812,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,2340.690186,2.219713,0.502047,55,0.172461,0.424904,1.213762,0.349499,0.107527,-0.344005,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,2036.718750,2.177240,0.511112,60,0.159526,0.472990,1.218074,0.353707,0.106981,-0.353104,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,2228.515625,2.132386,0.516509,59,0.154735,0.519034,1.231827,0.356080,0.105542,-0.358955,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,1736.132812,2.089798,0.521687,56,0.157269,0.568344,1.216492,0.358528,0.103922,-0.364439,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,1847.591187,2.049346,0.527054,63,0.176196,0.598847,1.243852,0.360996,0.103580,-0.369782,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,1864.453125,2.017980,0.531445,62,0.218182,0.618163,1.251901,0.362661,0.102929,-0.374588,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,1862.630249,1.974011,0.535261,57,0.210286,0.665352,1.260620,0.365451,0.101025,-0.377814,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,1272.916626,1.939328,0.538666,66,0.221793,0.707641,1.230923,0.367389,0.099404,-0.381189,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,1246.289062,1.894270,0.543405,68,0.238440,0.746189,1.249289,0.372002,0.097059,-0.384035,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,1237.630249,1.851042,0.547758,78,0.231170,0.791582,1.261658,0.374753,0.096182,-0.387746,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,907.226562,1.811758,0.551253,67,0.241868,0.837254,1.240546,0.376900,0.094672,-0.390978,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,940.559875,1.780018,0.555540,85,0.265211,0.855354,1.271897,0.380521,0.092784,-0.393979,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,890.494812,1.747052,0.559401,80,0.303427,0.876697,1.283469,0.383571,0.091467,-0.396784,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,654.687500,1.705816,0.562271,78,0.299664,0.925801,1.271563,0.386381,0.091013,-0.398215,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,786.914062,1.668821,0.565311,87,0.289526,0.960996,1.297903,0.389384,0.089207,-0.399999,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,817.903625,1.636664,0.568543,101,0.309541,0.980815,1.329593,0.391752,0.088599,-0.402395,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,553.515625,1.601160,0.570424,100,0.304897,1.027361,1.306233,0.393071,0.088235,-0.403849,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,665.625000,1.571502,0.573557,108,0.316329,1.045621,1.342165,0.395393,0.087882,-0.406089,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,414.778656,1.531510,0.575577,117,0.318608,1.093329,1.324910,0.396591,0.087106,-0.407942,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,423.763031,1.515080,0.578516,120,0.356881,1.094017,1.344862,0.398809,0.086377,-0.410087,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,309.309906,1.481528,0.579873,112,0.333825,1.138597,1.339748,0.400379,0.086510,-0.410446,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,137.890625,1.468200,0.582253,117,0.379233,1.145041,1.323117,0.401835,0.084353,-0.412834,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,310.481781,1.463150,0.583848,117,0.350152,1.148338,1.357649,0.404266,0.083053,-0.412976,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,198.502609,1.420272,0.585571,121,0.348040,1.196730,1.353656,0.405548,0.083311,-0.414106,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,253.710938,1.428015,0.587936,123,0.380783,1.173320,1.372078,0.407244,0.083395,-0.415771,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,273.697906,1.414450,0.588502,128,0.337565,1.201829,1.368796,0.408163,0.084011,-0.415547,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,177.018234,1.417324,0.590875,126,0.382768,1.188615,1.357297,0.409466,0.084808,-0.417467,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,173.632812,1.404758,0.591868,118,0.339722,1.217795,1.348792,0.411049,0.085168,-0.417245,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,137.890625,1.409035,0.594816,127,0.381884,1.199341,1.352313,0.413340,0.086090,-0.418980,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,347.851562,1.403937,0.595854,129,0.344534,1.208010,1.379327,0.414815,0.085748,-0.419067,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,84.960938,1.405667,0.558726,124,0.389451,1.198334,1.360681,0.387312,0.086402,-0.393317,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
