iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,50068.812500,2.982753,0.269284,46,-0.417170,0.000000,0.616630,-0.264820,-0.027290,0.040490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,36232.226562,2.944503,0.230039,53,-0.387760,0.015965,0.652197,-0.228303,-0.026886,0.008540,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,24886.001953,2.907991,0.196413,63,-0.357086,0.029871,0.687345,-0.193282,-0.027689,-0.021299,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,21797.851562,2.873234,0.170450,60,-0.327934,0.042270,0.723798,-0.160713,-0.028579,-0.049069,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,15346.289062,2.840048,0.153855,61,-0.297841,0.053096,0.759765,-0.129924,-0.028824,-0.077202,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,13674.023438,2.808596,0.147846,51,-0.266749,0.062239,0.795140,-0.101687,-0.026899,-0.103898,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,9276.301758,2.778668,0.150262,49,-0.237574,0.070475,0.831793,-0.073699,-0.027061,-0.128120,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,9061.523438,2.750439,0.158536,49,-0.209324,0.077504,0.869021,-0.047081,-0.029295,-0.148522,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,6842.317871,2.723196,0.174551,46,-0.179873,0.083894,0.905272,-0.022939,-0.029591,-0.170488,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,4588.281250,2.697664,0.191671,42,-0.152500,0.089343,0.942773,-0.000315,-0.029996,-0.189309,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,4358.203125,2.672459,0.210723,44,-0.121371,0.094624,0.977399,0.021051,-0.030239,-0.207477,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1624.283813,2.648766,0.228955,45,-0.092247,0.099192,1.013316,0.039835,-0.029600,-0.223512,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2719.010498,2.625785,0.247188,47,-0.063997,0.103852,1.049552,0.058821,-0.029530,-0.238265,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1706.184937,2.603355,0.263686,43,-0.037978,0.109010,1.086889,0.076979,-0.030508,-0.250347,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,855.924500,2.579935,0.279415,44,-0.013535,0.116321,1.124580,0.093548,-0.031372,-0.261415,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1917.447876,2.555646,0.295382,44,0.018057,0.124299,1.157017,0.108001,-0.029297,-0.273364,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1201.627563,2.534306,0.311826,39,0.044938,0.130335,1.192972,0.119567,-0.027093,-0.286715,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,879.296875,2.510470,0.323861,43,0.072093,0.139860,1.227847,0.131914,-0.026565,-0.294583,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
