iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,1529.231812,2.577284,0.393407,58,0.208340,0.000000,1.435360,-0.234460,0.098650,-0.300110,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,964.257812,2.552941,0.387739,56,0.217188,0.018679,1.473111,-0.218548,0.089051,-0.307649,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,676.888000,2.527739,0.379652,50,0.227331,0.038585,1.509748,-0.202976,0.079443,-0.310846,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,298.632812,2.501662,0.374223,51,0.228914,0.061723,1.546077,-0.190036,0.071831,-0.314276,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,141.796875,2.476801,0.372282,50,0.234274,0.083281,1.582551,-0.178802,0.064125,-0.320174,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,72.916664,2.450133,0.366446,51,0.241233,0.106946,1.617341,-0.167157,0.056477,-0.321172,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,237.044266,2.426011,0.362129,54,0.236386,0.130984,1.652582,-0.155295,0.049153,-0.323427,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,83.789062,2.400027,0.359912,60,0.240475,0.155531,1.686923,-0.145575,0.043129,-0.326320,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,343.815094,2.373926,0.358146,58,0.241901,0.181272,1.720600,-0.137943,0.038070,-0.328315,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,268.489594,2.343821,0.357785,55,0.242280,0.211831,1.750563,-0.133387,0.034250,-0.330220,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,349.479156,2.314641,0.358522,50,0.245635,0.241190,1.780946,-0.128593,0.030659,-0.333260,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,450.195312,2.281509,0.359065,53,0.252259,0.274182,1.807206,-0.124713,0.027400,-0.335594,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,739.322937,2.256494,0.336729,57,0.248860,0.301656,1.838929,-0.119099,0.025962,-0.313891,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,829.882812,2.216104,0.315712,55,0.275478,0.337408,1.845617,-0.113058,0.023595,-0.293829,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1036.718750,2.184229,0.296963,64,0.299871,0.365801,1.865909,-0.104882,0.021918,-0.276959,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1285.416626,2.139962,0.278534,64,0.311457,0.409029,1.872302,-0.092787,0.019212,-0.261921,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1396.614624,2.104958,0.262239,64,0.320704,0.444318,1.893968,-0.086644,0.017267,-0.246909,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1533.984375,2.070826,0.243269,65,0.358473,0.471256,1.888658,-0.081158,0.016265,-0.228754,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1552.539062,2.027545,0.221636,74,0.382712,0.510544,1.884545,-0.074445,0.014685,-0.208242,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1428.385376,1.981711,0.212940,78,0.400773,0.553280,1.874497,-0.070162,0.012989,-0.200629,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1290.625000,1.945849,0.199890,80,0.435429,0.582819,1.858581,-0.067880,0.012763,-0.187578,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1058.072876,1.909477,0.189495,81,0.469056,0.613778,1.846636,-0.062460,0.010894,-0.178573,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1070.052124,1.885514,0.174773,79,0.509669,0.632459,1.848454,-0.056266,0.010277,-0.165149,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,752.018250,1.850640,0.160351,87,0.529362,0.663578,1.811179,-0.052728,0.009919,-0.151109,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,772.786438,1.815787,0.148537,89,0.559059,0.695467,1.815457,-0.048342,0.009174,-0.140150,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,653.645813,1.774327,0.142923,91,0.578040,0.735321,1.817638,-0.044359,0.008185,-0.135618,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,655.533875,1.734415,0.131802,99,0.598154,0.773743,1.821934,-0.040323,0.007783,-0.125240,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,466.210938,1.690278,0.130870,106,0.609063,0.816398,1.801573,-0.038507,0.007123,-0.124873,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,322.460938,1.651160,0.131406,112,0.632730,0.853751,1.799402,-0.037595,0.006319,-0.125755,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,273.307281,1.605383,0.121813,116,0.632401,0.899463,1.791321,-0.035035,0.005839,-0.116520,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,279.101562,1.569893,0.119021,130,0.644130,0.934781,1.808675,-0.031959,0.005068,-0.114538,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,137.109375,1.538256,0.109128,126,0.628449,0.966656,1.767678,-0.027781,0.004488,-0.105437,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,101.953125,1.514118,0.101691,129,0.663280,0.988599,1.776454,-0.026336,0.004406,-0.098122,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,261.132812,1.491677,0.095625,135,0.635689,1.013554,1.800115,-0.022568,0.003813,-0.092845,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,52.734375,1.484165,0.091717,133,0.666643,1.018192,1.756486,-0.020452,0.003399,-0.089343,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,127.669273,1.463364,0.091678,142,0.661177,1.039885,1.790099,-0.019951,0.002778,-0.089438,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,16.341146,1.441717,0.086325,144,0.667950,1.060656,1.739777,-0.016575,0.002219,-0.084690,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,70.963539,1.435184,0.086769,147,0.671955,1.067236,1.779149,-0.014847,0.001818,-0.085470,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,24.153646,1.408807,0.080551,148,0.659098,1.094230,1.733128,-0.014271,0.001687,-0.079259,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,42.968750,1.408047,0.074122,147,0.675803,1.094050,1.769885,-0.013012,0.001228,-0.072961,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,22.330729,1.386518,0.069803,157,0.708229,1.114164,1.737842,-0.012066,0.000790,-0.068748,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,56.119793,1.386141,0.060929,155,0.667901,1.116350,1.762649,-0.009484,0.001190,-0.060175,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,5.794271,1.387321,0.055677,154,0.713967,1.113147,1.749448,-0.006631,0.001215,-0.055267,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,83.398438,1.383431,0.051205,148,0.666958,1.119128,1.763335,-0.005902,0.001314,-0.050847,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,0.781250,1.386287,0.052904,148,0.712759,1.114217,1.747048,-0.006236,0.001254,-0.052520,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
