iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,2747.395752,2.557497,0.132608,42,0.232260,0.000000,1.599210,0.081420,0.042910,-0.095470,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,2928.776123,2.527440,0.141792,51,0.272508,0.022090,1.608877,0.082895,0.040633,-0.107622,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2690.039062,2.499154,0.148397,46,0.316349,0.043450,1.598085,0.085243,0.038718,-0.115135,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2430.859375,2.469979,0.154392,47,0.359183,0.066518,1.588068,0.088093,0.036536,-0.121415,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2260.091064,2.437184,0.159813,49,0.398555,0.093647,1.589330,0.090564,0.034405,-0.127100,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2136.848877,2.403375,0.162757,50,0.437087,0.123137,1.580239,0.094252,0.032408,-0.128671,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1679.687500,2.364573,0.166499,56,0.469137,0.158081,1.583462,0.094135,0.032097,-0.133530,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1893.294312,2.317353,0.165496,57,0.486470,0.203843,1.581662,0.094005,0.031102,-0.132607,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1631.445312,2.273560,0.169383,57,0.493064,0.246054,1.599054,0.095165,0.030312,-0.136805,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1697.135376,2.229745,0.171746,59,0.516119,0.287546,1.601305,0.097641,0.028493,-0.138387,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1594.401001,2.182906,0.176436,63,0.529879,0.333106,1.604418,0.100382,0.027400,-0.142487,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1372.526001,2.134424,0.176038,61,0.535499,0.381926,1.596646,0.099819,0.026230,-0.142610,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1453.580688,2.088479,0.177745,60,0.532172,0.427864,1.606652,0.102227,0.024866,-0.143264,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1294.075562,2.047460,0.174370,64,0.558185,0.466471,1.608374,0.100618,0.023785,-0.140411,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1216.406250,2.000051,0.176221,78,0.554386,0.514495,1.609610,0.101080,0.023580,-0.142411,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,789.388000,1.970803,0.178002,71,0.564790,0.546501,1.566690,0.103557,0.022663,-0.142993,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1016.406250,1.936644,0.176528,73,0.554018,0.579624,1.594000,0.107861,0.020453,-0.138239,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
