iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,7592.838379,2.966988,0.351825,37,-0.358570,0.000000,0.599310,-0.056160,-0.079300,-0.338140,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,4631.900879,2.937586,0.363248,40,-0.336350,0.005847,0.641643,-0.024010,-0.082471,-0.352947,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,3691.341064,2.909652,0.381410,33,-0.318129,0.011692,0.685341,0.009396,-0.084497,-0.371814,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3312.434814,2.883076,0.395496,31,-0.299032,0.016357,0.728641,0.038460,-0.085674,-0.384184,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2753.320312,2.857935,0.410663,37,-0.279165,0.019834,0.771538,0.066767,-0.087648,-0.395606,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2851.822998,2.833621,0.362474,34,-0.260439,0.023407,0.814637,0.053711,-0.075527,-0.350426,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1926.953125,2.807248,0.379388,33,-0.239336,0.029576,0.856209,0.076519,-0.076195,-0.363695,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1297.070312,2.782479,0.397732,32,-0.214818,0.033769,0.896175,0.099376,-0.075354,-0.377673,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,917.382812,2.759143,0.412109,40,-0.196541,0.038590,0.938587,0.119063,-0.073953,-0.387542,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1146.354126,2.733955,0.425460,36,-0.171397,0.044632,0.977534,0.137473,-0.073689,-0.395837,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,680.208313,2.710152,0.439610,34,-0.148058,0.050202,1.017262,0.154563,-0.071556,-0.405274,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,628.645813,2.684906,0.457387,33,-0.132537,0.060215,1.059130,0.169685,-0.067998,-0.419269,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,824.348938,2.660505,0.468844,33,-0.119500,0.070691,1.101374,0.182568,-0.064859,-0.426938,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,959.960938,2.630370,0.479529,36,-0.102460,0.087426,1.140371,0.196024,-0.063819,-0.432955,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1146.093750,2.599746,0.488230,34,-0.091477,0.107235,1.179676,0.207826,-0.061439,-0.437495,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1052.994751,2.559132,0.496364,39,-0.072746,0.137779,1.209483,0.218525,-0.059112,-0.441734,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1457.812500,2.525375,0.504703,46,-0.059920,0.161758,1.245844,0.227206,-0.055860,-0.447193,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1669.075562,2.482910,0.512746,46,-0.023262,0.192878,1.255940,0.236516,-0.052594,-0.451888,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1464.648438,2.435249,0.517837,50,-0.013102,0.237716,1.270222,0.242539,-0.048007,-0.455001,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1655.143188,2.388388,0.523974,49,-0.011277,0.287012,1.272992,0.249939,-0.045055,-0.458311,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1461.523438,2.343592,0.530583,54,0.005549,0.324952,1.294609,0.256571,-0.041368,-0.462578,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1974.348999,2.297177,0.535764,47,0.006850,0.373633,1.299098,0.262534,-0.036417,-0.465611,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1829.557251,2.253293,0.541509,48,0.019602,0.411824,1.321786,0.267594,-0.031609,-0.469709,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1506.119751,2.210299,0.547187,60,0.044701,0.453341,1.303726,0.272511,-0.026992,-0.473733,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1591.927124,2.163085,0.552776,57,0.057643,0.497153,1.316199,0.278754,-0.024457,-0.476717,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,1386.783813,2.126612,0.557767,56,0.094204,0.520456,1.333087,0.283020,-0.020417,-0.480195,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,1386.914062,2.086537,0.561544,65,0.083316,0.568965,1.325415,0.287134,-0.016446,-0.482302,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,1304.361938,2.052802,0.565758,66,0.077118,0.613917,1.298427,0.291613,-0.013640,-0.484621,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,1245.182251,2.010043,0.570804,68,0.100108,0.647428,1.318851,0.297014,-0.010769,-0.487323,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,1264.518188,1.963587,0.576693,70,0.111934,0.690840,1.331087,0.303014,-0.006584,-0.490626,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,1256.575562,1.916414,0.581396,72,0.129067,0.735372,1.333862,0.308183,-0.003698,-0.492982,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,949.544250,1.871083,0.585734,74,0.152242,0.773867,1.344904,0.312791,-0.000486,-0.495223,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,957.031250,1.830494,0.589972,78,0.148980,0.822424,1.331405,0.317455,0.002603,-0.497275,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,770.182312,1.786770,0.594246,74,0.153139,0.870852,1.323176,0.322105,0.004883,-0.499352,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,864.713562,1.744769,0.599073,87,0.159492,0.908883,1.345198,0.327517,0.008295,-0.501550,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,607.031250,1.721069,0.603898,85,0.206137,0.918845,1.342275,0.332111,0.011731,-0.504239,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,498.567719,1.682399,0.606912,90,0.240939,0.946822,1.351302,0.336387,0.013905,-0.504968,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,531.054688,1.657881,0.609490,87,0.209847,0.986329,1.343052,0.341028,0.016493,-0.504882,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,424.934906,1.633203,0.573690,92,0.244765,0.994862,1.367051,0.318705,0.021072,-0.476554,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,418.619781,1.597167,0.532022,96,0.260741,1.021404,1.395994,0.296289,0.022861,-0.441290,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,390.820312,1.588625,0.500866,108,0.294451,1.013897,1.421819,0.276717,0.025856,-0.416685,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,408.072906,1.576011,0.504500,104,0.311992,1.014254,1.459283,0.279781,0.026596,-0.418970,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,248.893234,1.534389,0.506798,114,0.337822,1.053243,1.447757,0.281592,0.028112,-0.420429,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,362.760406,1.507687,0.475644,106,0.313658,1.084154,1.470524,0.262457,0.030355,-0.395515,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,236.718750,1.506116,0.479331,121,0.357705,1.071930,1.475945,0.264290,0.031360,-0.398654,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,302.018219,1.489556,0.480991,128,0.378008,1.077591,1.510934,0.265750,0.031878,-0.399641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,162.630203,1.463907,0.481226,132,0.360285,1.115704,1.476374,0.265989,0.033050,-0.399669,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,85.677086,1.447069,0.454077,137,0.397751,1.119601,1.496174,0.250412,0.034642,-0.377200,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,11.718750,1.410570,0.455394,140,0.431487,1.149707,1.495118,0.251729,0.035062,-0.377871,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,110.286461,1.403313,0.455778,137,0.388069,1.165446,1.510711,0.253179,0.034982,-0.377373,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,73.567711,1.402497,0.457466,135,0.431202,1.154082,1.517898,0.254046,0.035233,-0.378807,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,136.914062,1.389685,0.430899,141,0.392326,1.182271,1.491380,0.236494,0.036928,-0.358303,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,57.552082,1.398460,0.405228,148,0.420550,1.161049,1.516842,0.222610,0.036950,-0.336585,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,81.054688,1.404926,0.378304,146,0.441886,1.144056,1.549250,0.207524,0.036882,-0.314145,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,42.057293,1.406194,0.379953,143,0.484034,1.132496,1.558752,0.208383,0.036937,-0.315558,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,112.500000,1.394997,0.354489,150,0.439979,1.156574,1.537607,0.194964,0.036542,-0.293796,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,43.684895,1.401877,0.331559,136,0.476712,1.138941,1.554831,0.181423,0.036804,-0.275068,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,33.984375,1.407037,0.308706,143,0.505872,1.124499,1.582217,0.168609,0.036195,-0.256048,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,8.658854,1.391476,0.289129,146,0.548078,1.132657,1.589354,0.154914,0.035501,-0.241530,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,93.033852,1.389374,0.270312,147,0.508230,1.138570,1.614293,0.144825,0.034744,-0.225582,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,4.817708,1.393722,0.272015,154,0.553830,1.128182,1.601363,0.145064,0.033932,-0.227590,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,95.312500,1.391184,0.272187,142,0.526317,1.131634,1.636271,0.145785,0.032713,-0.227514,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,6.640625,1.392605,0.272728,146,0.562278,1.128592,1.597189,0.145015,0.032159,-0.228730,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,61.653645,1.391011,0.272672,144,0.522685,1.133613,1.622619,0.145942,0.030783,-0.228261,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,1.953125,1.391108,0.253221,154,0.564760,1.130135,1.593994,0.134375,0.030069,-0.212509,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,41.471355,1.392348,0.253874,152,0.541463,1.128468,1.631493,0.135844,0.028970,-0.212507,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,30.859375,1.391968,0.254505,156,0.584987,1.125294,1.606723,0.135577,0.027981,-0.213562,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,41.015625,1.389151,0.254136,153,0.537184,1.133498,1.619145,0.136421,0.026812,-0.212733,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,24.414062,1.391844,0.255302,160,0.581952,1.124372,1.621012,0.136801,0.026154,-0.213964,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,72.460938,1.388055,0.254803,152,0.530916,1.135457,1.620694,0.137206,0.025649,-0.213169,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,1.692708,1.391210,0.236253,151,0.576884,1.126597,1.611225,0.127536,0.024604,-0.197344,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,71.484375,1.391055,0.236935,149,0.557508,1.125959,1.650037,0.128723,0.024034,-0.197461,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,2.734375,1.390044,0.237137,151,0.582475,1.128179,1.600781,0.127985,0.023091,-0.198294,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,38.736980,1.391582,0.221695,147,0.564271,1.125253,1.640108,0.118484,0.023153,-0.185941,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,25.976562,1.392163,0.222606,144,0.610407,1.119831,1.632679,0.118657,0.022761,-0.186965,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,37.239582,1.388376,0.222095,153,0.559135,1.129813,1.632754,0.119323,0.022206,-0.185997,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,16.341146,1.390937,0.223367,146,0.603692,1.121484,1.636011,0.119805,0.021650,-0.187273,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,56.054688,1.386836,0.222878,150,0.552839,1.131883,1.637317,0.120089,0.021425,-0.186532,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,19.010416,1.390323,0.224160,136,0.597615,1.122494,1.639309,0.120299,0.021033,-0.187972,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,56.770832,1.384378,0.223816,154,0.546694,1.135730,1.631948,0.120427,0.020607,-0.187527,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,12.500000,1.389371,0.225510,152,0.590469,1.124450,1.637030,0.120779,0.019953,-0.189392,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,102.539062,1.381164,0.225347,147,0.546095,1.137467,1.652326,0.121051,0.019460,-0.189075,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,1.627604,1.384898,0.211692,150,0.589765,1.129826,1.627981,0.113464,0.019090,-0.177693,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,90.559898,1.384490,0.212339,154,0.578092,1.128636,1.668619,0.114328,0.018352,-0.177990,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,8.528646,1.383351,0.212493,149,0.593803,1.132205,1.614351,0.113531,0.017829,-0.178734,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,41.861980,1.385858,0.197491,157,0.582960,1.127511,1.655257,0.104882,0.017317,-0.166441,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,21.093750,1.387623,0.198317,146,0.628846,1.121186,1.651554,0.104894,0.017205,-0.167424,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,35.481770,1.385532,0.197594,148,0.576954,1.128870,1.651225,0.105263,0.016318,-0.166424,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,25.390625,1.388038,0.198754,152,0.621082,1.121138,1.656360,0.105590,0.016175,-0.167607,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,56.770832,1.383897,0.198100,151,0.569333,1.131821,1.646966,0.105637,0.015644,-0.166852,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,13.671875,1.388048,0.199661,151,0.613203,1.122154,1.652509,0.106086,0.015279,-0.168454,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,68.359375,1.383783,0.199452,145,0.562602,1.132279,1.654732,0.106331,0.015215,-0.168058,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,4.687500,1.387607,0.200907,147,0.608692,1.123520,1.646143,0.106402,0.014963,-0.169760,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,86.393227,1.382764,0.200956,158,0.569441,1.131370,1.670711,0.106867,0.014936,-0.169528,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
94,0.455729,1.385994,0.201807,152,0.609072,1.125828,1.636998,0.106223,0.014806,-0.170949,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
95,94.140625,1.383722,0.186757,155,0.572086,1.130411,1.664801,0.097473,0.014587,-0.158633,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
