iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,8976.692383,2.809330,0.255640,41,-0.527450,0.000000,1.647740,0.113020,0.199890,-0.112350,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,5240.039062,2.781136,0.261927,35,-0.476968,0.006819,1.634594,0.107860,0.192323,-0.141363,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,4781.575684,2.753673,0.271698,40,-0.426455,0.013250,1.628576,0.104256,0.183403,-0.171214,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,5491.406250,2.727005,0.283140,43,-0.376075,0.019806,1.619037,0.099076,0.177459,-0.197131,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,3923.502686,2.701536,0.293030,44,-0.326068,0.026200,1.606165,0.097575,0.168456,-0.219016,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,3997.200439,2.675601,0.306265,35,-0.276164,0.033742,1.597040,0.092730,0.162852,-0.242236,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,2355.468750,2.649174,0.320967,36,-0.226698,0.042575,1.591108,0.086004,0.160114,-0.264549,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,2254.687500,2.622188,0.332693,42,-0.178741,0.052810,1.593252,0.082958,0.155100,-0.282395,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,2091.015625,2.595698,0.343044,38,-0.130239,0.063343,1.590226,0.081930,0.147807,-0.298529,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1816.796875,2.563284,0.350377,43,-0.084353,0.081703,1.588371,0.080191,0.141715,-0.310242,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1899.414062,2.523500,0.357573,39,-0.045655,0.110367,1.593037,0.078407,0.136337,-0.321128,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1817.643188,2.482672,0.365193,43,-0.007977,0.140923,1.595446,0.077861,0.129757,-0.332365,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1811.458374,2.453561,0.369099,46,0.036187,0.157252,1.601797,0.076346,0.124434,-0.339001,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1710.156250,2.409866,0.375049,54,0.069824,0.193094,1.598345,0.075203,0.119403,-0.347490,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1745.377563,2.362144,0.380593,55,0.086926,0.237511,1.604396,0.074089,0.114674,-0.355263,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1729.817749,2.319927,0.385480,53,0.098732,0.276929,1.624039,0.073543,0.110457,-0.361919,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1595.312500,2.282991,0.391149,56,0.136385,0.304292,1.630040,0.073241,0.106024,-0.369313,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1746.679688,2.236545,0.392955,58,0.152062,0.347742,1.638691,0.072351,0.101671,-0.372615,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1640.820312,2.191108,0.395684,60,0.176884,0.387933,1.641978,0.070720,0.097562,-0.376890,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1438.216187,2.147502,0.397115,64,0.167731,0.435642,1.644385,0.068750,0.094267,-0.379589,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1206.966187,2.102124,0.402073,61,0.173144,0.482536,1.623502,0.067043,0.090669,-0.385936,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,953.059875,2.059947,0.405062,61,0.205014,0.517698,1.620181,0.066235,0.086981,-0.390029,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,873.828125,2.013409,0.408293,62,0.205670,0.566157,1.616691,0.066097,0.083707,-0.394116,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,936.523438,1.979491,0.409531,66,0.213752,0.597432,1.644850,0.066675,0.079687,-0.396132,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,831.184875,1.936960,0.411940,72,0.203276,0.645215,1.637391,0.066393,0.076695,-0.399255,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,616.731750,1.895700,0.414682,79,0.228483,0.682462,1.614887,0.067393,0.073248,-0.402559,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,425.260406,1.854021,0.418394,79,0.259040,0.717575,1.611034,0.068267,0.070865,-0.406659,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,561.588562,1.823333,0.420658,81,0.247210,0.751010,1.636956,0.069230,0.068190,-0.409280,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,521.289062,1.783309,0.422775,90,0.268823,0.785638,1.651911,0.069148,0.065906,-0.411842,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,623.958313,1.747518,0.424593,88,0.268096,0.821906,1.675230,0.069664,0.063200,-0.414043,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,695.377625,1.712825,0.426072,95,0.276526,0.854668,1.700238,0.068677,0.060979,-0.416056,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,450.130219,1.677974,0.428167,96,0.262363,0.896383,1.671130,0.066597,0.059025,-0.418818,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,434.895844,1.639279,0.430512,94,0.247329,0.941861,1.667769,0.066304,0.056714,-0.421578,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,358.072906,1.625857,0.434933,104,0.287717,0.942677,1.683279,0.066063,0.055122,-0.426338,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,320.768219,1.584653,0.436618,114,0.295854,0.982733,1.697314,0.065100,0.053831,-0.428368,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,335.546875,1.548825,0.438085,114,0.276579,1.026241,1.697386,0.064065,0.052865,-0.430139,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,67.187500,1.534372,0.440734,120,0.307144,1.034072,1.653920,0.063385,0.051370,-0.433117,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,297.135406,1.517390,0.411016,112,0.289803,1.055465,1.686677,0.057291,0.049496,-0.403982,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,205.403641,1.509442,0.386079,116,0.331713,1.050580,1.698691,0.051722,0.048443,-0.379520,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
