iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
44,152.539062,1.427815,0.087887,142,0.712792,1.073665,1.696719,0.077127,0.028510,-0.031028,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,3.580729,1.419261,0.087133,147,0.726827,1.084889,1.644060,0.076562,0.027139,-0.031526,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,90.429688,1.417994,0.088474,145,0.714365,1.083959,1.684691,0.078365,0.026214,-0.031611,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,3.971354,1.398065,0.087280,151,0.723315,1.106827,1.636242,0.078034,0.023871,-0.030964,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,39.518230,1.399598,0.088560,152,0.718685,1.102620,1.677736,0.080021,0.022162,-0.030794,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,17.773438,1.373198,0.088480,156,0.737068,1.131335,1.639267,0.080284,0.020846,-0.030799,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,31.705729,1.376977,0.089705,162,0.713001,1.125483,1.676515,0.082101,0.019917,-0.030161,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,58.268230,1.373502,0.089814,159,0.757420,1.128401,1.678108,0.082230,0.019121,-0.030646,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,20.507812,1.375509,0.089117,154,0.703624,1.127853,1.665812,0.082266,0.018071,-0.029116,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,30.664062,1.377846,0.089874,158,0.743338,1.123865,1.681695,0.082799,0.017764,-0.030100,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,52.734375,1.377865,0.089188,162,0.692349,1.126456,1.657445,0.082631,0.016666,-0.029135,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,18.229166,1.381135,0.090287,145,0.733194,1.121206,1.671391,0.083452,0.015918,-0.030564,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,99.348961,1.376806,0.090365,156,0.683231,1.126629,1.679364,0.083729,0.015464,-0.030267,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,5.403646,1.379516,0.090887,162,0.728723,1.123473,1.661773,0.083709,0.015066,-0.032035,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,78.645836,1.377358,0.091304,157,0.696098,1.124855,1.693560,0.084331,0.014654,-0.031780,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,1.367188,1.379029,0.090898,154,0.731163,1.124479,1.653509,0.083559,0.014070,-0.032900,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,65.885414,1.380402,0.091472,158,0.701249,1.121875,1.687520,0.084619,0.013096,-0.032177,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,4.036458,1.380997,0.091529,155,0.736009,1.122893,1.647357,0.084298,0.012861,-0.033254,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,53.059895,1.383655,0.092405,164,0.707834,1.118638,1.682462,0.085668,0.012038,-0.032479,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,5.273438,1.381304,0.092259,151,0.739762,1.123128,1.639906,0.085413,0.011417,-0.032954,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,38.932293,1.384014,0.093276,142,0.711005,1.118585,1.674715,0.086902,0.010903,-0.032088,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,12.955729,1.380118,0.093364,153,0.752143,1.123778,1.646387,0.086904,0.010238,-0.032554,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,30.598959,1.382573,0.094018,163,0.709104,1.120410,1.668955,0.088109,0.010015,-0.031241,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,30.729166,1.380614,0.094340,154,0.754832,1.122433,1.658461,0.088323,0.009203,-0.031849,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
68,37.239582,1.382327,0.094517,141,0.703803,1.120976,1.666419,0.088991,0.009181,-0.030492,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
69,28.971354,1.382633,0.095112,149,0.749264,1.119938,1.665722,0.089351,0.009000,-0.031330,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
70,55.859375,1.383171,0.095080,162,0.696051,1.120571,1.663821,0.089770,0.008482,-0.030160,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
71,16.992188,1.385049,0.095835,153,0.742156,1.117970,1.658935,0.090176,0.008071,-0.031423,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
72,95.507812,1.385114,0.095880,156,0.694928,1.118028,1.674751,0.090753,0.006549,-0.030232,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
73,4.492188,1.386181,0.096204,155,0.738127,1.117550,1.649049,0.090683,0.006428,-0.031471,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
74,88.932289,1.386869,0.096401,146,0.702685,1.115756,1.679040,0.091383,0.004929,-0.030296,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
75,5.859375,1.385780,0.096393,165,0.742997,1.118033,1.647506,0.091088,0.005112,-0.031119,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
76,63.867188,1.387629,0.097115,154,0.707156,1.114942,1.677253,0.092131,0.004883,-0.030323,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
77,7.552083,1.385824,0.097045,158,0.745850,1.118306,1.643180,0.091828,0.004837,-0.031018,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
78,45.052082,1.387474,0.097795,153,0.707263,1.115465,1.670486,0.093017,0.004289,-0.029888,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
79,6.640625,1.386004,0.097993,151,0.746809,1.118546,1.637827,0.093015,0.004102,-0.030560,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
80,53.776043,1.388020,0.099107,148,0.707491,1.115272,1.664448,0.094500,0.003828,-0.029619,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
81,20.117188,1.386704,0.099635,151,0.753330,1.116706,1.652872,0.094778,0.004262,-0.030434,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
82,63.932293,1.387704,0.099759,151,0.702787,1.115904,1.661853,0.095307,0.004089,-0.029183,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
83,29.231771,1.387530,0.100343,156,0.747423,1.115058,1.665324,0.095658,0.003191,-0.030131,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
84,58.138020,1.386368,0.101625,149,0.695406,1.118642,1.645663,0.097068,0.004399,-0.029769,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
85,28.515625,1.388615,0.102938,151,0.736119,1.114374,1.659996,0.098043,0.004468,-0.031047,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
86,96.028648,1.383179,0.103059,152,0.685751,1.120880,1.665830,0.098315,0.004642,-0.030559,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
87,3.710938,1.385053,0.103707,151,0.730823,1.118993,1.645959,0.098394,0.005292,-0.032338,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
88,101.692711,1.382616,0.104251,145,0.702838,1.119929,1.680673,0.099238,0.005006,-0.031543,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
89,0.390625,1.382779,0.103814,156,0.732654,1.122095,1.635303,0.098559,0.004671,-0.032274,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
90,68.294273,1.384440,0.104850,159,0.709453,1.118313,1.672729,0.099780,0.004677,-0.031868,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
91,10.807292,1.381155,0.104719,155,0.742594,1.123941,1.631695,0.099498,0.004285,-0.032370,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
92,44.205730,1.383543,0.097404,159,0.708685,1.119812,1.663026,0.092555,0.004232,-0.030055,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
93,42.513020,1.382181,0.097687,165,0.751413,1.120018,1.672081,0.092645,0.003953,-0.030725,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
94,35.742188,1.382508,0.097261,150,0.699674,1.122017,1.650201,0.092594,0.003961,-0.029501,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
95,42.447918,1.385173,0.098575,149,0.735731,1.117108,1.671837,0.093601,0.004480,-0.030593,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
96,80.989586,1.381283,0.098224,162,0.686714,1.124167,1.645018,0.093515,0.003772,-0.029811,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
97,21.484375,1.384402,0.099536,154,0.727029,1.118705,1.660195,0.094398,0.003471,-0.031374,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
98,88.802086,1.368242,0.099847,154,0.686419,1.135140,1.677888,0.094819,0.003417,-0.031099,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
99,0.455729,1.371459,0.091587,155,0.730467,1.132046,1.653981,0.087414,0.003706,-0.027079,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
