iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,63407.750000,2.917559,0.399031,36,-0.749160,0.000000,1.628890,0.263010,-0.091610,0.285760,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,52289.781250,2.872583,0.361632,60,-0.700275,0.024005,1.616254,0.256428,-0.087016,0.239688,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,40962.500000,2.829606,0.330468,71,-0.650569,0.045654,1.604183,0.256877,-0.080020,0.191886,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,34054.230469,2.788671,0.304848,65,-0.600319,0.065172,1.592083,0.257238,-0.073001,0.146395,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,27700.521484,2.749825,0.283650,61,-0.549861,0.082861,1.578707,0.255346,-0.066561,0.104045,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,21316.601562,2.713042,0.268961,60,-0.499000,0.098591,1.566072,0.253965,-0.060180,0.064963,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,20073.958984,2.678380,0.257195,57,-0.447678,0.112210,1.555716,0.250477,-0.051966,0.026648,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,14489.257812,2.645374,0.252241,53,-0.397053,0.125447,1.540791,0.247991,-0.045321,-0.008478,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,12390.690430,2.614884,0.253981,52,-0.345551,0.135720,1.531905,0.247483,-0.039458,-0.041251,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,12357.487305,2.585817,0.257434,50,-0.294311,0.145499,1.521555,0.244977,-0.033787,-0.071533,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,10356.379883,2.558036,0.264782,51,-0.244533,0.156112,1.503748,0.244425,-0.029156,-0.097549,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,8253.840820,2.532604,0.272085,44,-0.193734,0.164066,1.491426,0.242622,-0.022415,-0.121089,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,6269.140625,2.507010,0.282767,46,-0.144052,0.173966,1.475521,0.242937,-0.018714,-0.143487,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,6753.645996,2.483350,0.292867,47,-0.094016,0.182294,1.462077,0.242599,-0.014727,-0.163401,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,5802.604004,2.459388,0.303866,53,-0.044648,0.192229,1.447808,0.243349,-0.011460,-0.181616,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,5007.291504,2.436282,0.313424,51,0.002847,0.203660,1.427427,0.243742,-0.008475,-0.196857,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,4223.567871,2.411857,0.323057,49,0.050908,0.216501,1.412429,0.246020,-0.006934,-0.209265,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,3130.078125,2.383428,0.332731,50,0.098134,0.233437,1.405778,0.247385,-0.003577,-0.222482,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,3716.796875,2.350670,0.341795,54,0.142509,0.256519,1.398725,0.248327,-0.000031,-0.234856,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,2956.119873,2.324214,0.349369,47,0.188233,0.274540,1.384330,0.250067,0.003020,-0.243959,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,2691.536377,2.294417,0.354096,53,0.232648,0.294492,1.386090,0.250152,0.006223,-0.250539,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,2335.937500,2.249014,0.359822,57,0.255329,0.338665,1.373176,0.252994,0.007744,-0.255746,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
