iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,5833.007812,2.674937,0.228006,52,0.855220,0.000000,0.804370,-0.111700,0.169900,0.103170,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,4004.231689,2.646833,0.210075,53,0.857437,0.013772,0.848417,-0.084715,0.162077,0.103372,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2846.940186,2.619630,0.194447,48,0.861623,0.027414,0.891912,-0.056025,0.156117,0.101479,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,1948.763062,2.594772,0.182695,52,0.860668,0.038510,0.936575,-0.032343,0.150023,0.099118,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1345.768188,2.570155,0.173796,55,0.862747,0.050349,0.980459,-0.008793,0.144040,0.096852,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,860.091125,2.545000,0.168984,47,0.864533,0.063505,1.023778,0.012802,0.138677,0.095710,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,494.466156,2.521722,0.165995,53,0.862044,0.074911,1.067746,0.032186,0.133719,0.092939,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,343.815094,2.499567,0.165206,46,0.865708,0.086324,1.110770,0.049556,0.127607,0.092485,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,324.023438,2.476910,0.166075,52,0.871365,0.099242,1.152744,0.066591,0.122043,0.090841,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,328.515625,2.455569,0.167088,49,0.872241,0.110948,1.195646,0.080108,0.115696,0.090087,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,315.559906,2.429911,0.168893,51,0.868869,0.127828,1.237031,0.092183,0.110538,0.088365,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,461.458344,2.406357,0.174201,52,0.872589,0.143616,1.277793,0.107158,0.104834,0.088730,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
