iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,53999.347656,3.040606,0.232144,73,-0.759370,0.000000,0.903190,-0.153370,0.003510,0.174230,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,45092.968750,2.999950,0.221956,80,-0.714750,0.016077,0.922756,-0.147115,0.004096,0.166147,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,38086.066406,2.960072,0.174411,69,-0.670829,0.031723,0.943229,-0.124148,0.005166,0.122393,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,29716.796875,2.922073,0.129433,67,-0.627076,0.045361,0.964555,-0.099357,0.004153,0.082848,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,21128.320312,2.885915,0.090058,56,-0.584245,0.057249,0.987593,-0.076730,0.003227,0.047039,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,16260.416992,2.851495,0.057883,54,-0.539169,0.067391,1.007384,-0.056698,0.003200,0.011205,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,14800.976562,2.818908,0.043801,52,-0.494997,0.075954,1.028733,-0.036410,0.003583,-0.024083,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,12310.090820,2.788164,0.055747,49,-0.451001,0.082995,1.050327,-0.015569,0.001516,-0.053508,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,9887.370117,2.758866,0.083306,45,-0.406657,0.089050,1.071172,0.001802,0.001843,-0.083267,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,7715.364746,2.731070,0.112342,49,-0.364513,0.094256,1.095020,0.019114,0.001446,-0.110695,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,4751.627441,2.704249,0.140903,42,-0.322398,0.099125,1.118555,0.035911,0.000908,-0.136247,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,3776.106689,2.679313,0.167247,44,-0.279898,0.102587,1.141362,0.050700,0.001839,-0.159366,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2802.473877,2.654486,0.193280,48,-0.238261,0.106835,1.164856,0.066258,0.001280,-0.181564,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,3613.151123,2.631832,0.216738,42,-0.198805,0.109645,1.190971,0.080165,0.000885,-0.201365,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,2984.765625,2.609047,0.239895,38,-0.162309,0.113835,1.219875,0.091219,0.002382,-0.221862,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2651.106689,2.587126,0.258450,46,-0.124720,0.117686,1.247340,0.101850,0.002287,-0.237524,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1447.135376,2.564041,0.276356,42,-0.087810,0.123730,1.274899,0.110559,0.003211,-0.253257,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1593.619751,2.542152,0.292605,47,-0.044729,0.128692,1.294104,0.120004,0.003802,-0.266838,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1830.924438,2.515149,0.308408,45,-0.009038,0.140859,1.320710,0.131139,0.001766,-0.279132,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1646.484375,2.479717,0.320847,42,0.028514,0.163558,1.338304,0.138487,0.002552,-0.289409,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1574.023438,2.454740,0.332871,45,0.060684,0.175211,1.367966,0.146096,0.002286,-0.299089,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1822.981812,2.423673,0.343409,50,0.087605,0.195324,1.398018,0.152519,0.002454,-0.307671,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1723.437500,2.387989,0.351927,52,0.119443,0.220548,1.419870,0.157035,0.003511,-0.314929,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,1586.458374,2.358525,0.358793,54,0.164938,0.239461,1.417878,0.160767,0.004454,-0.320729,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1444.466187,2.314060,0.364974,55,0.193016,0.277443,1.426147,0.164926,0.005346,-0.325541,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,1658.007812,2.270931,0.370496,58,0.205775,0.316071,1.447674,0.168721,0.006211,-0.329791,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,1263.020874,2.230059,0.375159,55,0.235540,0.353897,1.429478,0.171311,0.007707,-0.333673,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,1322.135376,2.185262,0.380831,61,0.238716,0.397163,1.446632,0.175867,0.008397,-0.337687,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,1364.518188,2.141677,0.384854,59,0.228986,0.443789,1.454501,0.177689,0.009838,-0.341236,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,1508.138062,2.104594,0.390035,61,0.214804,0.483382,1.474079,0.179788,0.011663,-0.345930,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,1186.458374,2.059671,0.394265,66,0.241885,0.523564,1.471139,0.182371,0.012112,-0.349341,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,1073.697876,2.013926,0.398716,59,0.265625,0.565056,1.472029,0.185474,0.013313,-0.352699,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,1073.763062,1.970116,0.402687,72,0.258474,0.611386,1.480005,0.187686,0.014905,-0.355962,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,1194.140625,1.933304,0.406940,75,0.276800,0.641491,1.505682,0.191906,0.014304,-0.358564,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,953.841125,1.888220,0.412575,84,0.290696,0.687109,1.489535,0.197344,0.014441,-0.362028,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,1183.007812,1.854457,0.415359,83,0.277561,0.722330,1.513992,0.199499,0.015250,-0.363993,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,791.862000,1.811976,0.419943,88,0.292970,0.765689,1.492039,0.200835,0.019452,-0.368292,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,521.223938,1.771837,0.423137,91,0.305943,0.808339,1.466269,0.203270,0.020651,-0.370539,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,560.026062,1.737465,0.426367,93,0.325551,0.834867,1.493172,0.206517,0.021027,-0.372421,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,565.429688,1.693162,0.428386,87,0.331824,0.877477,1.506390,0.208412,0.021414,-0.373658,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,653.645813,1.660272,0.430756,97,0.313091,0.914006,1.525868,0.210478,0.022110,-0.375182,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,542.643250,1.614860,0.433737,107,0.327318,0.956783,1.531845,0.211462,0.022959,-0.378000,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,217.643234,1.596339,0.436336,104,0.357800,0.974295,1.491733,0.212499,0.023795,-0.380351,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,362.174469,1.579212,0.438508,123,0.369071,0.983286,1.530041,0.215083,0.023811,-0.381394,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,443.294281,1.559710,0.439737,119,0.330074,1.013436,1.534400,0.215982,0.024943,-0.382229,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,209.830734,1.519132,0.442507,108,0.354849,1.051753,1.517196,0.216778,0.026659,-0.384850,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,72.656250,1.495355,0.444586,115,0.398613,1.066002,1.512799,0.218123,0.027088,-0.386452,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,203.515625,1.478931,0.417105,126,0.365311,1.088105,1.535980,0.201834,0.029087,-0.363859,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,118.098961,1.473905,0.394081,125,0.406403,1.080728,1.549991,0.188898,0.029332,-0.344612,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,271.484375,1.460715,0.396018,136,0.388280,1.094277,1.586324,0.190269,0.029454,-0.346064,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,42.057293,1.455511,0.397856,130,0.423159,1.096441,1.545775,0.189954,0.030082,-0.348284,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,170.182297,1.445420,0.399154,141,0.421178,1.102011,1.586473,0.191467,0.029750,-0.348970,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,2.994792,1.433128,0.399689,131,0.435063,1.118529,1.535038,0.191311,0.030272,-0.349622,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,133.789062,1.428464,0.400803,130,0.408531,1.124675,1.570034,0.193166,0.029713,-0.349924,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
54,28.190104,1.408588,0.402300,140,0.452751,1.135341,1.567051,0.193575,0.029915,-0.351396,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
55,140.039062,1.397995,0.375899,138,0.406226,1.158192,1.560894,0.180700,0.030221,-0.328229,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
56,45.182293,1.405282,0.378852,139,0.444603,1.139544,1.574754,0.182071,0.030124,-0.330864,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
57,48.567707,1.400632,0.355271,145,0.475373,1.134530,1.602213,0.169550,0.030366,-0.310722,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
58,144.531250,1.388148,0.336755,141,0.429755,1.158651,1.591313,0.160780,0.029673,-0.294402,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
59,9.635417,1.395291,0.339688,146,0.474156,1.141942,1.587440,0.161473,0.029706,-0.297375,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
60,76.236977,1.393605,0.316868,148,0.474998,1.139207,1.628543,0.149665,0.029436,-0.277739,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
61,1.302083,1.394467,0.317969,147,0.507756,1.136617,1.585560,0.149234,0.029052,-0.279266,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
62,84.049477,1.392899,0.298301,145,0.481356,1.139338,1.621172,0.139120,0.028413,-0.262339,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
63,1.432292,1.395637,0.278246,151,0.526772,1.129955,1.605259,0.129025,0.027666,-0.244965,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
64,41.471355,1.397175,0.258134,152,0.527015,1.124626,1.646451,0.118891,0.027695,-0.227445,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
65,18.619791,1.395481,0.258869,146,0.572954,1.120747,1.633031,0.118648,0.026599,-0.228535,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
66,57.096355,1.392389,0.241199,151,0.523203,1.130671,1.639322,0.110745,0.025980,-0.212692,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
67,11.783854,1.396922,0.242833,156,0.566985,1.119172,1.644126,0.111091,0.024715,-0.214513,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
