iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,21030.337891,2.720429,0.233657,60,-0.156530,0.000000,1.176470,0.067400,-0.127900,0.183560,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,15131.770508,2.688703,0.213825,52,-0.110656,0.015492,1.188204,0.082868,-0.120621,0.155899,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,13154.882812,2.658308,0.200151,51,-0.064368,0.030306,1.198624,0.098905,-0.113999,0.131463,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,11134.700195,2.629225,0.189825,52,-0.017759,0.044517,1.207806,0.113472,-0.107377,0.107833,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,9606.120117,2.601533,0.183911,48,0.029053,0.058046,1.216079,0.126787,-0.101615,0.086154,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,8420.573242,2.574995,0.181401,51,0.072362,0.070166,1.232975,0.139210,-0.095599,0.066240,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,7124.804688,2.549831,0.183407,50,0.118175,0.082109,1.243797,0.152365,-0.090388,0.047466,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,6345.247559,2.525727,0.187074,48,0.162002,0.093231,1.259065,0.164354,-0.084525,0.028982,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,5254.947754,2.500735,0.191351,52,0.206178,0.106415,1.271789,0.173723,-0.079115,0.013282,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,4699.414062,2.477125,0.197364,45,0.251079,0.119134,1.282346,0.182921,-0.074103,-0.001213,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,3112.304688,2.453738,0.203483,45,0.293607,0.131889,1.297688,0.190835,-0.068921,-0.015408,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,3539.322998,2.429251,0.208503,50,0.338396,0.147760,1.304119,0.196368,-0.065187,-0.025759,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,3246.028564,2.407333,0.216022,50,0.382073,0.160976,1.315432,0.203920,-0.060940,-0.036997,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,2909.700439,2.384618,0.222278,58,0.424231,0.175615,1.328681,0.210124,-0.057676,-0.043917,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,2724.479248,2.357744,0.230077,52,0.465892,0.196217,1.336692,0.217648,-0.054306,-0.051146,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2879.882812,2.331031,0.236138,53,0.506950,0.217319,1.345032,0.223467,-0.050189,-0.057486,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2114.062500,2.298832,0.241899,54,0.544977,0.247620,1.338446,0.228655,-0.046167,-0.064037,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1873.828125,2.267906,0.245643,54,0.583269,0.277154,1.332206,0.232493,-0.043954,-0.065994,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1854.427124,2.226423,0.250802,57,0.603830,0.314840,1.349165,0.237389,-0.040261,-0.070194,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1871.158813,2.186945,0.255699,61,0.617122,0.349630,1.374530,0.242072,-0.037108,-0.073524,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
