iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,2907.226562,2.599703,0.614557,46,0.094160,0.000000,1.470130,-0.270250,0.280750,-0.475210,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,2618.750000,2.574318,0.604110,47,0.095429,0.022103,1.507773,-0.259446,0.260257,-0.479482,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,2294.466064,2.547077,0.593809,53,0.093451,0.047684,1.543382,-0.249285,0.240903,-0.482112,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,1262.500000,2.520147,0.586061,49,0.088108,0.074423,1.577913,-0.241570,0.223845,-0.484773,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1708.203125,2.494603,0.577958,52,0.083113,0.100105,1.612859,-0.231931,0.206732,-0.487345,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,923.437500,2.468563,0.571116,52,0.081916,0.125769,1.647555,-0.224971,0.191186,-0.488885,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1299.869751,2.441806,0.563933,50,0.082307,0.152258,1.681347,-0.218188,0.176674,-0.489082,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,626.041687,2.416419,0.557962,51,0.076784,0.179528,1.714371,-0.212838,0.164134,-0.488959,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,602.929688,2.388630,0.553245,51,0.072718,0.209406,1.745207,-0.207730,0.151712,-0.489807,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,903.645813,2.362350,0.551401,50,0.069964,0.237805,1.776938,-0.204396,0.140361,-0.492508,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,457.161469,2.333525,0.524547,52,0.066753,0.269438,1.805705,-0.192911,0.129692,-0.470229,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,690.494812,2.307571,0.524097,48,0.060318,0.299557,1.835294,-0.191211,0.120262,-0.472920,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,554.622375,2.276322,0.506834,54,0.069816,0.330564,1.861970,-0.178344,0.109315,-0.461654,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,630.078125,2.247443,0.477132,58,0.066854,0.363397,1.888718,-0.168977,0.102642,-0.434242,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,671.549500,2.206235,0.454343,56,0.093114,0.398817,1.894919,-0.159403,0.095006,-0.414720,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,764.908875,2.170056,0.429484,54,0.116764,0.430637,1.910916,-0.154203,0.089503,-0.390726,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,876.237000,2.136183,0.404175,63,0.152341,0.455985,1.917582,-0.149634,0.084457,-0.365834,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,990.364563,2.102176,0.381565,66,0.179488,0.484995,1.932798,-0.141289,0.079028,-0.345519,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1068.164062,2.057407,0.365637,67,0.204023,0.523486,1.918000,-0.125201,0.071729,-0.335962,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,1161.393188,2.021229,0.345321,65,0.233685,0.553863,1.927019,-0.119541,0.067455,-0.316870,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1272.656250,1.995939,0.328133,68,0.272584,0.570980,1.936352,-0.110684,0.061993,-0.302617,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,1143.033813,1.966544,0.313899,74,0.311763,0.589736,1.911661,-0.104064,0.056832,-0.290644,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,1110.742188,1.939860,0.290258,78,0.354278,0.606980,1.901453,-0.097679,0.054160,-0.267909,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,938.216125,1.910106,0.272057,72,0.394370,0.628734,1.892810,-0.094856,0.052018,-0.249622,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,1097.265625,1.866814,0.254611,76,0.405687,0.671168,1.897699,-0.087380,0.048633,-0.234151,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,897.135437,1.842933,0.240589,88,0.448110,0.686797,1.882522,-0.083980,0.046296,-0.220652,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,996.614563,1.799127,0.224825,89,0.460688,0.729372,1.884295,-0.078992,0.043907,-0.205861,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,808.593750,1.774067,0.212363,97,0.501933,0.747868,1.875729,-0.076172,0.041897,-0.193753,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,605.598938,1.736413,0.200563,96,0.494880,0.784676,1.837803,-0.073635,0.039686,-0.182287,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
