iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,17668.099609,3.111193,0.147830,45,-0.623710,0.000000,0.508050,0.121070,0.018530,0.082780,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,15541.666992,3.075436,0.156645,46,-0.580807,0.007936,0.534732,0.148319,0.019634,0.046407,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,11738.997070,3.041504,0.174932,35,-0.537058,0.014347,0.560144,0.173081,0.022440,0.011869,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,8250.976562,3.009131,0.200290,39,-0.493165,0.019582,0.585123,0.198355,0.020745,-0.018464,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,8557.226562,2.978811,0.226399,36,-0.450936,0.022760,0.612304,0.220296,0.021405,-0.047628,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,6634.635254,2.949861,0.252839,35,-0.407925,0.025222,0.638082,0.240881,0.021142,-0.073873,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,5538.736816,2.922195,0.277262,32,-0.366964,0.026722,0.666250,0.258787,0.023514,-0.096699,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,4568.099121,2.895445,0.306331,29,-0.323225,0.028446,0.690181,0.279309,0.026135,-0.123055,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,3870.768311,2.869578,0.333725,34,-0.281223,0.029690,0.716257,0.299334,0.026853,-0.145086,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,3544.205811,2.844364,0.355960,33,-0.239309,0.031033,0.742092,0.314332,0.028214,-0.164641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,2351.757812,2.819816,0.379683,34,-0.197602,0.032452,0.767850,0.330624,0.029962,-0.184253,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,2683.919189,2.794673,0.401005,29,-0.155098,0.035598,0.792024,0.344707,0.031364,-0.202480,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2180.468750,2.768886,0.420248,33,-0.113999,0.040107,0.817711,0.358491,0.031568,-0.217018,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,2128.125000,2.739608,0.435569,36,-0.071376,0.050124,0.839558,0.368347,0.033149,-0.230091,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1110.416626,2.711292,0.451454,23,-0.032805,0.058949,0.867055,0.378923,0.035126,-0.242887,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2419.921875,2.684433,0.465042,38,-0.007692,0.067011,0.905814,0.388390,0.036650,-0.253129,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
