iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,814.778625,2.602645,0.371720,47,0.056290,0.000000,1.543780,-0.227420,0.206050,-0.209760,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,1114.062500,2.577454,0.366072,47,0.086197,0.015950,1.570752,-0.218328,0.192724,-0.221809,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,542.252625,2.553378,0.362289,48,0.111980,0.032121,1.600864,-0.209115,0.180188,-0.234641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,609.700500,2.530313,0.359249,47,0.136475,0.048041,1.631817,-0.200953,0.168688,-0.245403,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,288.281250,2.507343,0.357926,48,0.153169,0.066174,1.666014,-0.193450,0.158180,-0.256256,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,276.367188,2.483137,0.359008,51,0.172096,0.085602,1.698265,-0.189592,0.149289,-0.265809,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,347.200531,2.457950,0.357573,51,0.196273,0.105346,1.726820,-0.184830,0.139681,-0.272369,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,314.778656,2.433692,0.336074,53,0.214592,0.125948,1.758333,-0.172788,0.131625,-0.256446,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,442.838531,2.407961,0.334726,46,0.234972,0.148062,1.787564,-0.168280,0.123076,-0.261870,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,581.901062,2.383453,0.322676,50,0.258067,0.168789,1.815632,-0.157010,0.114221,-0.257723,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,562.434875,2.355902,0.306184,46,0.271568,0.195151,1.845122,-0.145240,0.107941,-0.246988,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,935.677063,2.329117,0.292988,52,0.298037,0.218227,1.868437,-0.137940,0.101506,-0.237721,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1053.645874,2.293702,0.274833,46,0.315362,0.252100,1.888226,-0.130718,0.095788,-0.221970,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1215.885376,2.263683,0.264838,52,0.344787,0.278282,1.905017,-0.124564,0.089829,-0.215763,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1295.312500,2.225683,0.251531,60,0.368323,0.313585,1.916064,-0.119602,0.084212,-0.204626,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1344.401001,2.185086,0.240761,54,0.393342,0.350884,1.919393,-0.117206,0.079550,-0.194680,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
