iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,3789.583252,2.681704,0.282522,43,-0.219760,0.000000,1.716790,0.078640,0.224620,-0.152250,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,3271.158936,2.655129,0.288141,38,-0.171462,0.010291,1.705604,0.071363,0.215880,-0.176998,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,3143.229248,2.630621,0.290087,44,-0.123231,0.019210,1.692451,0.067463,0.205492,-0.193319,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,2590.755127,2.603681,0.293839,41,-0.075681,0.031642,1.682073,0.063831,0.196032,-0.209376,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2879.362061,2.577471,0.299017,40,-0.028356,0.044139,1.670839,0.059527,0.188399,-0.224440,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2000.911499,2.550713,0.300583,46,0.017610,0.058576,1.654151,0.056590,0.179460,-0.234396,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1774.153687,2.523321,0.305056,47,0.063715,0.073846,1.650326,0.054552,0.171351,-0.246418,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,2156.184814,2.489698,0.310436,50,0.104617,0.097281,1.655018,0.053371,0.164230,-0.257974,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1757.291626,2.457713,0.315643,45,0.142574,0.119962,1.667488,0.051846,0.156662,-0.269071,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,2046.419312,2.418504,0.318428,51,0.178280,0.151404,1.670043,0.050090,0.149803,-0.276489,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1922.135376,2.378575,0.318437,51,0.207688,0.185084,1.681576,0.048035,0.143384,-0.280243,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1789.388062,2.338968,0.318785,52,0.243211,0.217788,1.676234,0.046775,0.136634,-0.284196,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1609.244751,2.296207,0.318592,51,0.266108,0.257525,1.651392,0.045459,0.129919,-0.287324,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1476.432251,2.252633,0.306662,49,0.286154,0.297358,1.662999,0.043780,0.122837,-0.277554,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1444.270874,2.205166,0.308432,60,0.291173,0.344667,1.667673,0.042868,0.117534,-0.281919,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1488.281250,2.161980,0.308326,61,0.302516,0.385900,1.682940,0.043490,0.111781,-0.284039,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1498.828125,2.119348,0.309427,62,0.308510,0.427769,1.699189,0.041323,0.107553,-0.287176,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1165.820312,2.078688,0.297486,68,0.324287,0.467033,1.667804,0.046223,0.099651,-0.276461,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,1147.656250,2.033281,0.297828,68,0.331507,0.511593,1.676988,0.047415,0.094908,-0.278290,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,866.862000,1.998583,0.298590,71,0.356457,0.543424,1.643846,0.046228,0.091039,-0.280591,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,741.341125,1.952500,0.300342,68,0.361306,0.589208,1.649755,0.048003,0.086404,-0.283611,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,502.083344,1.912242,0.301715,74,0.387699,0.626213,1.630291,0.049533,0.082112,-0.286070,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,656.445312,1.882882,0.301961,82,0.400910,0.651929,1.660482,0.051817,0.078253,-0.287005,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,524.414062,1.836024,0.303211,84,0.407615,0.698924,1.650594,0.053299,0.074479,-0.289048,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,767.773438,1.811418,0.303150,84,0.396987,0.724566,1.683266,0.053688,0.070945,-0.289800,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,506.250000,1.764776,0.305240,92,0.406685,0.770504,1.676420,0.051884,0.068556,-0.292882,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,726.432312,1.735059,0.305394,97,0.400484,0.801095,1.705383,0.052773,0.065418,-0.293600,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,437.695312,1.695154,0.306766,96,0.389073,0.845160,1.680852,0.051504,0.063498,-0.295670,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
28,189.648438,1.666198,0.308763,102,0.407580,0.873099,1.639741,0.052065,0.060726,-0.298221,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
29,301.171875,1.639448,0.310045,109,0.407354,0.898638,1.672374,0.053613,0.057694,-0.299875,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
30,227.343750,1.598346,0.311119,112,0.426865,0.936151,1.681668,0.053830,0.055290,-0.301397,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
31,287.695312,1.567212,0.312022,114,0.434826,0.965345,1.709344,0.052998,0.053404,-0.302815,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
32,187.565109,1.542260,0.312747,126,0.403522,0.998752,1.680899,0.052039,0.051432,-0.304068,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
33,108.268227,1.526866,0.314886,127,0.447302,1.004868,1.684622,0.052026,0.049873,-0.306528,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
34,209.244797,1.508456,0.315302,128,0.418351,1.029016,1.709325,0.052197,0.047498,-0.307302,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
35,75.911461,1.503571,0.316931,131,0.462156,1.025654,1.685375,0.051349,0.045587,-0.309403,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
36,113.411461,1.485934,0.316597,142,0.420811,1.052201,1.690744,0.051551,0.043623,-0.309310,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
37,75.325523,1.476302,0.318520,133,0.463480,1.052632,1.700007,0.051063,0.042548,-0.311508,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
38,100.781250,1.454263,0.318536,138,0.424316,1.083588,1.699127,0.050726,0.040895,-0.311800,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
39,63.346355,1.448101,0.296631,131,0.465975,1.080559,1.711070,0.046278,0.038970,-0.290396,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
40,28.385416,1.406968,0.297352,140,0.486845,1.118331,1.713984,0.045709,0.037390,-0.291429,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
41,134.114578,1.391162,0.280030,149,0.450572,1.143231,1.680334,0.040544,0.036187,-0.274706,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
42,56.640625,1.397171,0.259136,140,0.487025,1.128729,1.699527,0.037050,0.034680,-0.254118,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
43,12.630208,1.401213,0.242590,146,0.526655,1.117162,1.714308,0.033873,0.033390,-0.237882,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
44,54.427082,1.385829,0.243015,151,0.566691,1.126582,1.724632,0.033795,0.032097,-0.238503,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
45,56.575520,1.383058,0.227094,145,0.515146,1.137596,1.710670,0.031873,0.030268,-0.222799,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
46,2.929688,1.387768,0.213419,143,0.555628,1.126160,1.723896,0.029059,0.028793,-0.209462,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
47,24.153646,1.376240,0.199754,154,0.594440,1.132630,1.738371,0.026821,0.027214,-0.196066,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
48,58.723957,1.374540,0.187979,152,0.549472,1.140952,1.703750,0.025171,0.025396,-0.184547,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
49,5.859375,1.380091,0.176280,151,0.582316,1.130302,1.728547,0.021950,0.024282,-0.173214,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
50,30.859375,1.381187,0.164128,149,0.627250,1.124424,1.729988,0.020817,0.023168,-0.161146,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
51,24.153646,1.378527,0.163186,157,0.575283,1.132771,1.727743,0.020691,0.021871,-0.160384,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
52,16.406250,1.383481,0.164542,145,0.621026,1.122825,1.722214,0.020661,0.020544,-0.161941,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
53,56.966145,1.380520,0.163824,151,0.573480,1.130897,1.734704,0.020890,0.019079,-0.161362,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
