iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,8480.924805,2.544158,0.438585,72,0.818210,0.000000,1.283000,-0.248620,0.083410,-0.351550,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,6370.898438,2.513094,0.416119,70,0.792309,0.025218,1.314911,-0.222672,0.074460,-0.343552,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,4826.822754,2.482968,0.395582,69,0.763624,0.050357,1.344797,-0.198577,0.066313,-0.335641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3504.427002,2.454248,0.378738,65,0.735672,0.074548,1.375424,-0.177308,0.059838,-0.329278,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2550.520752,2.425833,0.362057,65,0.706615,0.099276,1.404589,-0.155576,0.052629,-0.322663,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2703.059814,2.398856,0.345417,63,0.677436,0.123174,1.433863,-0.139206,0.046675,-0.312660,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1176.367188,2.373279,0.331893,65,0.648130,0.146322,1.463167,-0.120892,0.041101,-0.306347,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1573.307251,2.348296,0.321375,65,0.619341,0.169533,1.492430,-0.107046,0.036464,-0.300821,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,480.989594,2.324293,0.310477,58,0.588693,0.192750,1.519972,-0.093775,0.031828,-0.294261,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,277.213531,2.301615,0.301620,59,0.562528,0.214679,1.551019,-0.082718,0.028373,-0.288665,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,614.908875,2.276779,0.295128,59,0.531326,0.240483,1.575398,-0.071572,0.025189,-0.285208,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,161.718750,2.253517,0.288074,63,0.510980,0.263697,1.608022,-0.061323,0.021125,-0.280677,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,158.919266,2.226859,0.279108,63,0.481738,0.292588,1.630546,-0.051820,0.017839,-0.273674,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,577.669250,2.202448,0.274526,62,0.461465,0.318349,1.660966,-0.046441,0.015630,-0.270117,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
