iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,14730.664062,2.985072,0.200448,41,-0.806720,0.000000,1.262890,0.073020,-0.164180,-0.088840,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,14347.851562,2.952366,0.219050,38,-0.754420,0.004895,1.272883,0.088227,-0.155875,-0.126102,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,11442.643555,2.921730,0.241443,37,-0.702137,0.008198,1.282319,0.100064,-0.147443,-0.162918,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,10490.234375,2.891791,0.265696,40,-0.649524,0.011691,1.289448,0.113797,-0.140018,-0.195037,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,7998.893066,2.863021,0.283585,33,-0.596457,0.014953,1.293398,0.122150,-0.130403,-0.220217,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,8247.004883,2.835595,0.311573,35,-0.544218,0.017488,1.299743,0.133226,-0.117356,-0.256039,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,5361.132812,2.808676,0.330450,33,-0.493932,0.020342,1.311150,0.142750,-0.111362,-0.276439,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,4112.695312,2.781483,0.349950,33,-0.444243,0.024483,1.323094,0.151119,-0.103024,-0.298352,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,4127.994629,2.756231,0.367071,29,-0.391955,0.027796,1.324609,0.160251,-0.097716,-0.315455,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,4333.268066,2.730891,0.384957,39,-0.342894,0.031690,1.336724,0.170447,-0.092880,-0.332435,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,3776.302002,2.700331,0.399299,36,-0.292396,0.043181,1.338613,0.175075,-0.085506,-0.348536,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,2847.395752,2.671297,0.413310,37,-0.242237,0.053602,1.342037,0.182985,-0.081108,-0.361612,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,2708.203125,2.646260,0.425586,37,-0.201221,0.060653,1.366001,0.189860,-0.076189,-0.373191,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,2579.036377,2.614024,0.438115,40,-0.158492,0.076482,1.383494,0.195573,-0.070578,-0.385635,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,2580.468750,2.581865,0.447818,41,-0.114236,0.092777,1.397293,0.201121,-0.065391,-0.394735,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,2484.570312,2.543880,0.455722,46,-0.074002,0.117333,1.410525,0.204715,-0.059595,-0.402768,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,2617.447998,2.504106,0.464147,40,-0.031823,0.146229,1.404949,0.205610,-0.052456,-0.412802,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,2339.062500,2.455871,0.469969,47,-0.012113,0.192742,1.393564,0.209538,-0.048791,-0.417833,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,2308.658936,2.407442,0.476113,46,0.000663,0.241495,1.384721,0.214051,-0.044957,-0.422900,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,2014.322876,2.358758,0.485984,50,0.010353,0.290468,1.383081,0.218792,-0.040104,-0.432091,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,1682.682251,2.313210,0.490804,52,0.030064,0.335440,1.366186,0.223450,-0.036876,-0.435429,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
