iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,964.973938,2.622022,0.000000,52,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,1057.682251,2.473977,0.005605,52,0.968826,0.130945,1.071577,-0.005230,0.000293,-0.001994,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,1081.640625,2.350263,0.007495,57,0.960506,0.244930,1.122240,-0.004809,-0.000676,0.005709,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,721.158875,2.247078,0.008088,62,0.943655,0.340577,1.159450,-0.001067,-0.000989,0.007956,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1084.440063,2.160635,0.010068,68,0.927659,0.418063,1.200163,-0.002880,-0.000846,0.009610,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1059.440063,2.086670,0.012501,80,0.915306,0.485763,1.230656,-0.001453,-0.000620,0.012401,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1062.955688,2.023762,0.015337,77,0.904450,0.543063,1.257907,-0.000548,0.000038,0.015327,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1052.604126,1.968534,0.020864,77,0.898426,0.592507,1.286789,-0.002787,0.000076,0.020677,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1083.723999,1.920445,0.024521,85,0.890590,0.635734,1.310846,-0.003926,0.000075,0.024204,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,977.083313,1.877527,0.027898,85,0.883220,0.674670,1.331036,-0.003866,0.000346,0.027626,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,916.796875,1.839831,0.029805,92,0.874808,0.709390,1.346125,-0.001705,0.001418,0.029722,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,847.330750,1.806057,0.030870,108,0.866097,0.740187,1.360868,-0.000335,0.001351,0.030839,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,908.268250,1.775593,0.033159,98,0.859454,0.767008,1.379204,-0.002843,0.001063,0.033020,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,886.718750,1.749022,0.030845,107,0.847559,0.790535,1.393224,-0.003251,0.001524,0.030635,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1035.872437,1.725585,0.031096,113,0.839346,0.810780,1.409122,-0.006201,0.001211,0.030448,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,849.348938,1.703850,0.027975,106,0.828000,0.830300,1.419663,-0.005644,0.001349,0.027367,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,926.171875,1.684308,0.024496,110,0.816171,0.847391,1.431566,-0.007014,0.001805,0.023401,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1025.390625,1.667046,0.021715,114,0.806173,0.862848,1.440772,-0.006989,0.002278,0.020433,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
18,955.143250,1.651800,0.022052,126,0.800614,0.876595,1.449274,-0.006983,0.002687,0.020744,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
19,953.906250,1.636965,0.021688,122,0.795260,0.890472,1.454999,-0.004990,0.002652,0.020938,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
20,954.101562,1.623566,0.019594,118,0.788053,0.902862,1.460743,-0.003489,0.002126,0.019163,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
21,985.612000,1.611133,0.017419,119,0.780739,0.914177,1.467209,-0.003054,0.002177,0.017010,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
22,923.242188,1.600096,0.011398,130,0.769410,0.924500,1.471199,-0.000840,0.002684,0.011046,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
23,911.718750,1.589278,0.011872,126,0.765610,0.934685,1.475503,0.000717,0.002834,0.011506,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
24,894.401062,1.579785,0.012555,128,0.762232,0.943105,1.482325,-0.000436,0.003011,0.012181,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
25,910.156250,1.571182,0.015039,126,0.760927,0.950831,1.488139,-0.001091,0.003144,0.014666,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
26,886.588562,1.563218,0.012452,130,0.754157,0.957821,1.494427,-0.002533,0.003170,0.011772,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
27,898.372375,1.555490,0.012912,133,0.751007,0.964798,1.499593,-0.003244,0.003122,0.012101,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
