iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,790.625000,2.607179,0.307387,46,0.434460,0.000000,1.080810,0.158090,0.230910,-0.127180,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,707.031250,2.581356,0.306518,43,0.440922,0.015049,1.123194,0.168193,0.219499,-0.132229,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,1022.005188,2.552526,0.307181,46,0.445550,0.034315,1.164254,0.178839,0.208431,-0.137600,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,1153.906250,2.514028,0.310274,45,0.443124,0.066503,1.198408,0.185158,0.201203,-0.146641,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,1083.854126,2.482253,0.310336,45,0.452732,0.089804,1.236030,0.190710,0.192241,-0.151596,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,1507.812500,2.451360,0.310176,44,0.451591,0.113697,1.274944,0.198492,0.182049,-0.153845,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1511.979126,2.413440,0.311174,43,0.464040,0.145100,1.305738,0.205479,0.173524,-0.156517,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1819.726562,2.378806,0.310469,54,0.462159,0.174359,1.341022,0.208908,0.165756,-0.158977,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,1944.401001,2.336259,0.310693,54,0.465138,0.212995,1.367154,0.212556,0.158233,-0.162212,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,1987.304688,2.292444,0.307509,57,0.487230,0.253168,1.378518,0.214947,0.149204,-0.161547,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,1874.023438,2.247599,0.306074,55,0.474124,0.298098,1.393318,0.214738,0.143137,-0.164561,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,1911.718750,2.204808,0.305990,60,0.483584,0.336964,1.416116,0.217567,0.136523,-0.166301,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,1867.513062,2.159268,0.305408,59,0.483766,0.380613,1.434154,0.218341,0.131020,-0.168626,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,1660.546875,2.112603,0.302874,67,0.485281,0.430156,1.420208,0.218471,0.125007,-0.168452,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,1383.268188,2.070887,0.304424,61,0.500264,0.474428,1.398908,0.221153,0.120262,-0.171179,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
15,1303.580688,2.027779,0.306432,69,0.521548,0.514201,1.408971,0.224123,0.115386,-0.174228,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
16,1466.666626,1.990532,0.307641,73,0.515401,0.548079,1.438256,0.226726,0.110342,-0.176246,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
17,1251.627563,1.943841,0.307679,73,0.508134,0.597443,1.433309,0.228878,0.105488,-0.176504,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
