iteration,error_magnitude,distance_to_target,oracle_orientation_diff,num_matched_keypoints,robot_pos_x,robot_pos_y,robot_pos_z,robot_orn_x,robot_orn_y,robot_orn_z,target_pos_x,target_pos_y,target_pos_z,image_path
0,8737.695312,2.825343,0.478384,51,-0.408680,0.000000,1.125480,-0.286240,0.274880,-0.267130,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
1,6553.775879,2.795676,0.471849,50,-0.378779,0.011911,1.157485,-0.267673,0.255434,-0.292824,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
2,5386.393066,2.766656,0.470405,48,-0.350054,0.023947,1.190155,-0.251372,0.238857,-0.317869,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
3,3977.539062,2.739588,0.468861,43,-0.320581,0.033999,1.222703,-0.234980,0.222244,-0.339444,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
4,2776.953125,2.713243,0.469413,45,-0.293930,0.044649,1.256900,-0.220279,0.205811,-0.359816,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
5,2043.684937,2.688474,0.471889,47,-0.265617,0.053569,1.290230,-0.207318,0.191196,-0.378341,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
6,1625.260376,2.663135,0.474643,47,-0.243773,0.065812,1.326403,-0.193896,0.175728,-0.395993,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
7,1164.192749,2.637956,0.478046,47,-0.225297,0.079627,1.363472,-0.182821,0.162932,-0.410558,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
8,810.351562,2.613458,0.482639,45,-0.205837,0.092907,1.400083,-0.171905,0.150671,-0.425073,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
9,674.544250,2.587937,0.487426,50,-0.186054,0.107832,1.435744,-0.162838,0.140068,-0.437548,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
10,447.721344,2.564856,0.492569,43,-0.170883,0.122203,1.473337,-0.153300,0.129520,-0.449832,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
11,362.630219,2.541187,0.498462,39,-0.158379,0.138806,1.510752,-0.144649,0.118665,-0.462017,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
12,294.596344,2.516231,0.501292,46,-0.139128,0.154992,1.545532,-0.135203,0.107992,-0.470480,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
13,253.125000,2.493397,0.505788,48,-0.128423,0.172467,1.582697,-0.127662,0.098607,-0.479376,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
14,333.984375,2.470649,0.509521,45,-0.113579,0.188913,1.618801,-0.121987,0.091310,-0.486203,0.750000,2.500000,1.750000,/tmp/ibvs_dist_img.png
